name,postcode,lat,lon
Tattler and Rat,NP20 2HS,51.572863000000000,-2.991074000000000
Guillemot and Macaw,NP11 6JG,51.605950758275300,-3.072847445191790
Chicken and River dolphin,NP4 6DH,51.705309087459300,-3.042750901278550
Fish eagle and Black jay,NP20 5QQ,51.605763227193700,-3.000425723909000
Fulmarine petrel and Marsh harrier,NP4 8AA,51.701729242567700,-3.017258090472670
Wallaby and Skunk,NP20 4TU,51.587577406496700,-3.004139900310550
Bunting and Philippine hawk-owl,NP18 3RX,51.611306835437100,-2.981758771256160
Chicken and B,NP18 2EH,51.597178000000000,-2.890100000000000
Tattler and Myna,NP12 0HN,51.678710774634100,-3.178833418572100
Crow and Partridge,NP20 3DN,51.568569471232300,-3.015581040793330
Prion and Pitohui,NP44 1NJ,51.659294784620700,-3.023868432263140
Chipmunk and Skunk,NP4 8NQ,51.713338215839000,-3.053967000000000
Stint and Boto,NP20 2PN,51.580467168550900,-2.991196312211100
Kākāriki and Petrel,NP13 1SJ,51.738404856866900,-3.143456151772710
Parrotlet and Mouse,NP13 1NL,51.735230979334600,-3.138814353411810
Meadowlark and Treepie,NP11 6LH,51.605489481203700,-3.089731486694730
B and Mouse,NP13 2AL,51.704410130208100,-3.146911227824290
Shearwater and Viscacha,CF3 2SD,51.545204992062000,-3.080445310448430
New World blackbird and Ice seal,NP18 2EB,51.601004000000000,-2.876135000000000
Parakeet and Old World warbler,NP44 9DH,51.654418000000000,-3.022638000000000
Old World quail and Kangaroo,NP11 4LY,51.665061466774600,-3.152568269421830
Scimitar babbler and Duck,NP19 1DL,51.572114000000000,-2.944688000000000
Lemming and Tit-tyrant,NP19 4QR,51.574733540626100,-2.943942411219580
Meadowlark and Magpie,CF83 8TL,51.595819814308800,-3.163172418608420
Masked owl and Viscacha,NP44 1PB,51.652557683055400,-3.022083167889290
Mamo and Ground sloth,NP4 7RH,51.733755161935700,-3.074018310440860
B and Puffleg,NP44 4RZ,51.650244997409300,-3.043755902546220
Jerboa and Old World warbler,NP19 7AW,51.594862620833700,-2.988016060551610
American sparrow and Pitohui,CF83 8PW,51.597516647277300,-3.139610223146170
Fox and New World blackbird,NP4 0TP,51.678827000000000,-3.008069048782930
Mockingbird and Perching duck,NP11 7EP,51.635612134837000,-3.126808916496250
Masked owl and Snipe,NP19 9QW,51.583860477562500,-2.947234697439070
Francolin and Tree warbler,NP20 6LA,51.615750840249200,-3.004877247303620
Warbler and Logrunners,NP18 1AS,51.610521000000000,-2.954102847455120
Greenbul and Goose,NP15 1TS,51.708639000000000,-2.896570920216020
Kākāriki and Philippine hawk-owl,NP11 4FB,51.664183711738400,-3.143942985704980
Masked owl and Kākāriki,NP19 4YH,51.570413207920600,-2.966563916486040
Meadowlark and Elephant,NP19 9NH,51.592516954826600,-2.940989000000000
Pitohui and Flameback,NP11 4QX,51.668395404497100,-3.143571914296870
Piping shrike and Siskin,NP4 5RZ,51.696362803716100,-3.036627404900800
Perching duck and Duck,NP44 2LG,51.660031286724600,-3.010468601007620
Buzzard and Stint,NP11 6PA,51.609157209984300,-3.086916633565300
Gull and Vole,NP4 0AX,51.739713958872900,-2.979659373469240
Old World warbler and Vulture,NP12 2NQ,51.653585864811800,-3.182633591802440
Greenbul and Viscacha,NP44 2NL,51.664081512637200,-3.008953816679790
River dolphin and Mockingbird,NP20 2NX,51.574056770200000,-2.990783053100000
Civet and Piping shrike,NP18 3EH,51.615136563918100,-2.966676219624130
Ice seal and Diving bird,NP44 8ST,51.650325010561500,-3.009934709449100
Ground sloth and Thicketbird,NP20 4FD,51.577161654313600,-3.006637743149400
Songlark and Wallaby,NP13 2QE,51.721650535589200,-3.125154062212090
Black cockatoo and Vulture,NP11 6JX,51.605599086169600,-3.088578900017710
Triller and Chicken,NP20 5AZ,51.587414459473600,-3.017834452108770
Armadillo and Badger,NP4 6HB,51.700464000000000,-3.045779000000000
Black jay and Chipmunk,NP19 0DQ,51.586368896531500,-2.982260257928300
Ice seal and Minke whale,CF83 8BZ,51.590776397666600,-3.186429137717700
Chipmunk and Minke whale,NP11 7ES,51.636442110424100,-3.124647544531770
Fulmarine petrel and Black jay,NP19 7EJ,51.592618600360600,-2.984343943659560
Jerboa and Kestrel,NP13 1EJ,51.733729948545600,-3.130377632427730
Grackle and Peafowl,NP4 6GE,51.698375595861400,-3.044892148009640
Minke whale and Marmoset,NP4 6QF,51.710343163165600,-3.058961153436670
Logrunners and Minke whale,NP19 4NG,51.578774198182800,-2.956841316673170
Towhee and Crow,NP44 1PL,51.653867048074400,-3.020406890312430
Linsang and Dolphin,NP44 6EW,51.638062374383500,-3.056712692620830
Minke whale and Prion,NP20 1DQ,51.586935659744200,-2.994917000000000
Mockingbird and Buzzard,NP4 6TJ,51.714152000000000,-3.062437000000000
Dorcopsis and Pheasant,NP4 7LE,51.727806141000000,-3.065450882000000
Tahr and Shearwater,NP19 7NN,51.603858999013100,-2.971288301480130
Vole and Minke whale,NP19 9SZ,51.585897160364300,-2.950005042212650
Siskin and Hawaiian honeycreeper,NP4 8DS,51.716266172642500,-3.044160993779510
