id,postcode,lat,lon
1469653,N3 1QA,51.6025,-0.1934
1469654,N3 1QB,51.6025,-0.1933
1469655,N3 1QD,51.6028,-0.1930
1469656,N3 1QE,51.6015,-0.1951
1469657,N3 1QF,51.6028,-0.1930
1469658,N3 1QG,51.6023,-0.1936
1469659,N3 1QH,51.6024,-0.1939
1469660,N3 1QJ,51.6038,-0.1935
1469661,N3 1QL,51.6041,-0.1922
1469662,N3 1QN,51.6042,-0.1915
1469663,N3 1QP,51.6049,-0.1912
1469664,N3 1QQ,51.6029,-0.1942
1469665,N3 1QR,51.6045,-0.1904
1469666,N3 1QS,51.6049,-0.1918
1469667,N3 1QT,51.6040,-0.1940
1469668,N3 1QU,51.6039,-0.1940
1469669,N3 1QW,51.6038,-0.1916
1469670,N3 1QX,51.6043,-0.1933
1469671,N3 1QY,51.6033,-0.1955
1469672,N3 1QZ,51.6041,-0.1925
