name,id,postcode,lat,lon
Cloud rat and Asiatic leopard,1194857,EX17 4PD,50.810541188019800,-3.687607192445670
Bronzewing pigeon and Tree warbler,1195422,EX17 3ES,50.787402684220700,-3.651078568373640
Puffleg and crocodile,1182677,EX5 5QF,50.841747000000000,-3.550361000000000
Chipmunk and perentie,1773974,EX17 5DP,50.753958446676400,-3.842329423761200
gavial and Old World quail,1201231,EX1 2BW,50.726615530586400,-3.518885379425940
puff adder and Guillemot,1193750,EX2 5HU,50.718589531806100,-3.501144715907890
Tit-tyrant and chuckwalla,1183568,EX4 9AF,50.739119228756800,-3.503244000000000
glass snake and diamondback terrapin,172837,TQ13 8JH,50.668603639261800,-3.821026376013710
swift and Ground sloth,1183944,EX4 6LA,50.729242932106000,-3.520160602471350
habu and crocodile,1193065,EX2 9HL,50.712459235838000,-3.546983129485430
cobra and asp,1182291,EX6 7TQ,50.668808986174300,-3.535839889617720
Ground sloth and Duck,1184467,EX4 2JY,50.732503481195900,-3.609554481963520
snapping turtle and flying dragon,1201264,EX1 2EP,50.725216848510800,-3.515793970497700
moloch and adder,1193236,EX2 8NU,50.709097643995500,-3.529805555182690
B and hawksbill,1182718,EX6 6DP,50.719865186044400,-3.697224718226670
glass snake and asp,1193201,EX2 8LR,50.715291277529700,-3.536169125732510
blindworm and Kākāriki,1193253,EX2 8QG,50.705430791248000,-3.528935585064590
boomslang and Peafowl,1193487,EX2 8BZ,50.710960000000000,-3.526438000000000
Herring gull and Badger,1194854,EX17 4NW,50.807714981723600,-3.662723636359730
glass snake and Vole,1184021,EX4 6SN,50.729646467093500,-3.518870066060970
cobra and carpet snake,1182448,EX6 6RE,50.720191717205500,-3.829018553039890
Nukupuʻu and terrapin,1183637,EX4 7DB,50.736368529963600,-3.513716515511750
garter snake and Viscacha,1183755,EX4 7JH,50.745096129747000,-3.510624547290360
Viscacha and indigo snake,1193146,EX2 8GT,50.717164613009400,-3.530493226140240
River dolphin and boa constrictor,1184349,EX4 4BB,50.730205000000000,-3.541503000000000
moloch and rattlesnake,1182345,EX6 6HE,50.742333629790600,-3.729460178560830
Mink and anole,172886,TQ13 8PD,50.660335678468600,-3.764520476947780
Towhee and soft-shelled turtle,1193113,EX2 9NJ,50.710590889585000,-3.552898766479300
Old World warbler and Kangaroo,1193131,EX2 8FY,50.695364254254000,-3.532586922835630
Minke whale and Marmoset,1184174,EX4 5AT,50.744089301301400,-3.542866213838090
cobra and Greenbul,1195004,EX17 5AT,50.766119000000000,-3.816075000000000
asp and Pratincole,1193498,EX2 8DU,50.714403812043400,-3.527613000000000
tokay and thorny devil,1192993,EX2 9BT,50.713980565599100,-3.545517581197960
Linsang and Parrotbill,1195247,EX17 2AU,50.791942634846300,-3.662589444701480
taipan and thorn lizard,1195249,EX17 2AX,50.792078000000000,-3.663371837703620
Solitaire and rat snake,173015,TQ13 8SA,50.657688000000000,-3.758295000000000
dukite and garter snake,1192789,EX2 9UD,50.684788148550200,-3.588979923248990
lizard and Pheasant,1194044,EX2 4TT,50.722028271766800,-3.511510000000000
green turtle and dugite,1182570,EX5 5DY,50.762895325562700,-3.522257895501220
Philippine hawk-owl and Cloud rat,1774088,EX17 6FG,50.798731066782300,-3.819227570842160
Asiatic leopard and lizard,1184323,EX4 6BQ,50.729419870765800,-3.525890813696610
gopher snake and American sparrow,2613397,TQ13 8YX,50.660685000000000,-3.766518000000000
king cobra and wall lizard,1194111,EX2 5EA,50.720897248337000,-3.509775288201740
harlequin snake and cobra de capello,1195295,EX17 4HR,50.857360141811900,-3.574393650445890
Gull and Greenbul,1194794,EX17 6DA,50.809716377265800,-3.780337000000000
python and Capuchin,1194279,EX2 4DZ,50.718234112084700,-3.534650421994360
Piping shrike and snake,1193260,EX2 8QW,50.700717363112300,-3.519379448910360
saltwater crocodile and diamondback,1192827,EX2 9UL,50.674389432842100,-3.567908688691620
snapping turtle and dugite,1184304,EX4 5SR,50.757737081702900,-3.519892891006080
Argus and Pheasant,1193307,EX2 8TZ,50.695153498864600,-3.534250837026110
deaf adder and worm lizard,1182697,EX6 6AY,50.735286000000000,-3.677049000000000
Mink and Civet,1194653,EX17 5LQ,50.828079655537900,-3.768837013678440
massasauga and Petrel,1192444,EX20 2HZ,50.688561480611000,-3.877070721404920
viper and king cobra,1193106,EX2 9NA,50.712082929846800,-3.550936747580940
bushmaster and agamid,1184705,EX4 3EU,50.724918402344900,-3.536385000000000
Argus and Moluccan boobook,1201344,EX1 2NJ,50.723876229885800,-3.513072981210350
gopher snake and Triller,1184023,EX4 6SQ,50.729131903949600,-3.518329152762520
tiger snake and sand lizard,1182229,EX6 7PS,50.667504141695300,-3.620872695645960
anaconda and Gila monster,172536,TQ13 8UB,50.671918512950100,-3.841293859857640
Hawk and loggerhead,1184167,EX4 5AJ,50.745104523557500,-3.543622479315270
saltwater crocodile and diamond python,1194785,EX17 6BN,50.841817228430100,-3.868459000000000
slowworm and harlequin snake,1192762,EX2 9SL,50.680126000000000,-3.529514000000000
Polecat and Cloud rat,1201506,EX1 1JA,50.721319000000000,-3.530614000000000
cerastes and Kestrel,1184772,EX4 2AD,50.728941071632200,-3.547880310039270
snake and Shearwater,1184502,EX4 4LN,50.728970256444200,-3.534108615552900
Skunk and tortoise,1183645,EX4 7DP,50.738771486424100,-3.513581421331680
Wader and slowworm,1184377,EX4 4DW,50.727666258500600,-3.540243697764380
Fox and Polecat,1184600,EX4 3BL,50.721828769990200,-3.534852877595430
rat snake and snake,1193063,EX2 9HH,50.712870680927700,-3.547152487182770
sea snake and Dorcopsis,1195521,EX17 3JH,50.790792551948400,-3.673329000000000
smooth snake and horned toad,1185020,EX4 1HB,50.715504981581500,-3.546530975725840
Siskin and Darwin's finches,1193029,EX2 9DH,50.710220527239900,-3.546257888623510
Vole and cerastes,1194022,EX2 4TN,50.721524976633500,-3.514073935130980
cerastes and sea snake,1193121,EX2 9NW,50.710875200438100,-3.554508690369670
Guillemot and B,1182256,EX6 7RD,50.658316680764200,-3.606182000000000
Old World vulture and Pitohui,1201537,EX1 1LX,50.724337067917700,-3.528984000000000
Old World warbler and terrapin,1193935,EX2 4ND,50.717627707833100,-3.523977807078400
Black cockatoo and Grouse,1192732,EX2 9QN,50.679692660491000,-3.551326440993810
blue racer and Dolphin,1194958,EX17 4RZ,50.867805058329100,-3.663553730769480
water snake and Perching duck,1201465,EX1 1DQ,50.720370670623800,-3.532892712584540
boomslang and bushmaster,2641326,EX17 5DU,50.755329000000000,-3.849137000000000
python and smooth snake,1193043,EX2 9ED,50.711007566055800,-3.541156427015850
blind snake and Hawaiian honeycreeper,1184999,EX4 1ED,50.721267399977000,-3.546026521740050
gavial and saltwater crocodile,1201266,EX1 2ER,50.725876967356900,-3.518280585401270
Pitohui and Wader,1183725,EX4 7EN,50.734836634791900,-3.513950543121950
Myna and box turtle,1192939,EX2 8XY,50.699266133935800,-3.531312256239810
Stilt and tuatara,1182687,EX6 6AG,50.729906035973300,-3.639122820096310
iguana and White ibis,1200998,EX1 9HE,50.726230512013200,-3.522202534601020
sidewinder and black snake,1184170,EX4 5AP,50.744601000000000,-3.540346000000000
Guillemot and Tahr,1201353,EX1 2NZ,50.724380965917500,-3.508824682218590
Minke whale and rock python,1182362,EX6 6JG,50.721080842846900,-3.756006182685860
horned toad and milk snake,1193528,EX2 6AQ,50.709845566474700,-3.513159342252470
Moluccan boobook and Solitaire,1192446,EX20 2JB,50.695369000000000,-3.879966371432730
whip snake and Tit-tyrant,1195270,EX17 2DA,50.792462854202200,-3.658266145461590
Fulmarine petrel and Jay,1184651,EX4 1LX,50.712980601595300,-3.554436705669380
Snipe and diamondback,1195274,EX17 2DF,50.792272497105200,-3.659635711611270
dugite and anole,1184397,EX4 4FF,50.727247311239800,-3.542810000000000
Booted eagles and slowworm,1194885,EX17 6HG,50.800761602853500,-3.812935000000000
kabaragoya and bearded lizard,1194388,EX18 7SL,50.842967550869600,-3.885151277600440
mud turtle and caiman,1193954,EX2 4PH,50.716227000000000,-3.514271000000000
Polecat and Old World warbler,1193243,EX2 8PP,50.716039107720100,-3.533332151014480
hognose snake and sand lizard,1193465,EX2 8AS,50.715786409806400,-3.535448715011530
indigo snake and water snake,1194281,EX2 4EB,50.718307476661000,-3.533859513146990
amethystine python and Linsang,1182355,EX6 6HY,50.727545197116300,-3.739343994779110
galliwasp and Maya,1182512,EX6 7EE,50.683623089178400,-3.689687842543510
alligator and carpet snake,1183952,EX4 6LL,50.731121213376400,-3.517386000000000
Magpie and Schneider python,1201248,EX1 2DS,50.726317722164300,-3.512740757744240
Francolin and Logrunners,1192443,EX20 2HY,50.691566000000000,-3.883236000000000
Flameback and habu,1194998,EX17 5AL,50.755811653557000,-3.846470000000000
brown snake and Gila monster,1184589,EX4 3AR,50.721287165775300,-3.535005183529710
blue tongue and Marmoset,172854,TQ13 8LL,50.661009179279400,-3.763993905863810
Argus and green turtle,172537,TQ13 8UT,50.674112454978100,-3.840486000000000
cobra and Komodo dragon,172898,TQ13 8PU,50.681768430541800,-3.801477638944350
tortoise and Moluccan boobook,1182352,EX6 6HP,50.729744401780400,-3.797706490663750
Cloud rat and garter snake,1195005,EX17 5AU,50.754579427159000,-3.836115117654140
whip snake and Mouse,1183934,EX4 6JJ,50.733303896265900,-3.521156502621110
Elephant and copperhead,1194101,EX2 5DL,50.717951322377900,-3.501818455776190
New World blackbird and Buzzard,172888,TQ13 8PG,50.660610670085400,-3.765365584226420
sea snake and saltwater crocodile,1195219,EX17 4EQ,50.833250747826700,-3.667706000000000
sand lizard and Jay,1181934,EX6 7YG,50.671332000000000,-3.563957000000000
perentie and hoop snake,1184064,EX4 4QX,50.737250644096100,-3.541110864312130
asp and cycling lizard,1182225,EX6 7PN,50.666843733829700,-3.645528953858490
terrapin and thorny devil,1193982,EX2 4RL,50.711032144720700,-3.518041628224780
Eagle and Booted eagles,1183945,EX4 6LB,50.729471670754900,-3.520550585064160
Duck and black snake,1184566,EX4 2QN,50.731324110356500,-3.558019661985670
cerastes and Ibex,1195056,EX17 3NG,50.792775483895400,-3.671643121785060
whip snake and pit viper,1195506,EX17 3HP,50.788473547418300,-3.653570748728480
pit viper and Macaw,172855,TQ13 8LN,50.661499659512000,-3.766049800407600
flying lizard and Kite,1201374,EX1 2QD,50.730062349505900,-3.511090186659460
blindworm and Night heron,1183584,EX4 9BR,50.740940772816300,-3.500215400874390
Masked owl and Chickadee,1194647,EX17 5LG,50.820279000000000,-3.764979000000000
Ground sloth and box turtle,1182268,EX6 7RZ,50.712873280757900,-3.617182348322360
blue racer and Darwin's finches,1195635,EX16 8LZ,50.874750000000000,-3.587999000000000
Stilt and Partridge,1182334,EX6 6EQ,50.735022758037700,-3.682084900709040
flying dragon and bearded lizard,1195358,EX17 3AG,50.790373623049600,-3.658461771547800
bearded lizard and amethystine python,1182265,EX6 7RU,50.700770654350700,-3.605946902185910
racer and turtle,1193181,EX2 8JN,50.711762639781400,-3.534368212193630
Tree warbler and Goose,1192933,EX2 8XR,50.691897000000000,-3.511010000000000
milk snake and Ibex,1185008,EX4 1EQ,50.721264836241000,-3.544184716942560
box turtle and Bunting,1193069,EX2 9HR,50.711932324899900,-3.548736313992010
bicycle lizard and mountain devil,1182161,EX6 7JZ,50.671692000000000,-3.651274000000000
box turtle and milk snake,1201593,EX1 1UA,50.724212000000000,-3.526774644133190
green turtle and Flameback,1182731,EX5 4BB,50.772679907121600,-3.507031476982720
Mockingbird and python,1183753,EX4 7JF,50.732484097720500,-3.504635567902440
River dolphin and turtle,1193286,EX2 8SW,50.703049799750700,-3.534239523369500
gopher snake and death adder,1184123,EX4 7BD,50.731659370428400,-3.510688139816880
python and Partridge,1184293,EX4 5EX,50.743718851979300,-3.524541429410400
Tattler and terrapin,1195025,EX17 3JP,50.790599985597200,-3.660881778106290
Francolin and chameleon,1193533,EX2 6AX,50.711137126272100,-3.503002872658940
dugite and caiman,172749,TQ13 8DB,50.678085591609600,-3.832901025640020
Pratincole and Quetzal,1774456,EX4 4GJ,50.735636175726700,-3.542007848417650
Polecat and Ground sloth,1195390,EX17 3BZ,50.782619852498200,-3.646512470364500
Polecat and Piping shrike,1195618,EX17 1EF,50.793544347965900,-3.649621000000000
Wallaby and Dorcopsis,1184509,EX4 4LX,50.729744700538900,-3.529925540891640
horned toad and Viscacha,1201281,EX1 2HN,50.729383656476000,-3.514185632212010
horned toad and Ibex,1183605,EX4 9ED,50.741296925383600,-3.503982648579680
blue racer and Peafowl,1192352,EX20 2DU,50.800251997776700,-3.900446866226170
Meadowlark and Flameback,1183837,EX4 6DS,50.740117767381300,-3.522766249181640
king snake and gavial,1195120,EX17 5HR,50.813118831445000,-3.751280017878390
Viscacha and Civet,1193416,EX2 8WA,50.698189736285900,-3.525613150290630
loggerhead and bandy-bandy,1201328,EX1 2LQ,50.724081855028200,-3.520078545023630
Marsh harrier and Snipe,1194796,EX17 6DD,50.806995807570100,-3.815290095451460
Condor and iguana,1773967,EX17 2FU,50.791075877911400,-3.660189757439900
massasauga and Flameback,1195709,EX17 1GB,50.790435719245000,-3.647737737074250
skink and mamba,1193183,EX2 8JQ,50.711384632310200,-3.536437988526460
Wader and agama,1195570,EX17 1AU,50.800933071907300,-3.606327901793260
Minke whale and elapid,1193649,EX2 6NS,50.710458726382400,-3.509567325279980
Siskin and thorny devil,1200639,EX1 9SB,50.724726348723100,-3.525129079583950
diamondback terrapin and fer-de-lance,1184628,EX4 1JJ,50.718143846710800,-3.548275293685930
hawksbill and Black cockatoo,1194291,EX2 4ES,50.718842110460100,-3.523266392001440
Darwin's finches and black snake,1192523,EX20 2PZ,50.713776344909800,-3.907187816926610
anaconda and carpet snake,2652332,EX1 9YS,50.726310000000000,-3.522262000000000
frill-necked lizard and carpet snake,1181958,EX6 8AU,50.676382057501900,-3.500590081836600
Tit-tyrant and Vole,1201521,EX1 2TR,50.726166369499700,-3.507068476943920
River dolphin and hawksbill,1194905,EX17 6JH,50.799383894257000,-3.814356441448300
Argus and kabaragoya,1774455,EX4 4GH,50.736002679390300,-3.542175774192370
Buzzard and Tree warbler,1184783,EX4 2AT,50.730996020486000,-3.548897446984830
Vole and cerastes,1183567,EX4 9AE,50.737876763373300,-3.502101558476920
Civet and moloch,1195502,EX17 3HH,50.787333110050800,-3.655984887718650
asp and python,172848,TQ13 8JY,50.688993436251500,-3.847229141681800
Quetzal and Skunk,1201361,EX1 2PL,50.725642000000000,-3.508780000000000
chameleon and Kestrel,1201527,EX1 1JL,50.720903977792600,-3.529949224527310
boomslang and Kangaroo,1184970,EX4 1BL,50.717792126885700,-3.543603075787740
water snake and frill-necked lizard,1182251,EX6 7QX,50.653935617168000,-3.599864226687950
bicycle lizard and hawksbill,1195237,EX17 2AG,50.793889571600700,-3.655961243575560
diamond snake and iguana,1194011,EX2 4SY,50.720708191505800,-3.522236060420820
jew lizard and Tahr,1182476,EX6 7AS,50.656013000000000,-3.654049000000000
frill-necked lizard and Cloud rat,1184657,EX4 1NE,50.715404838442900,-3.556755040817600
Maya and goanna,1193830,EX2 4LH,50.718420555792000,-3.519045362909500
Dolphin and Darwin's finches,1192597,EX20 2QR,50.717206118751700,-3.856922000000000
Boto and Condor,1195410,EX17 3EB,50.789673089898200,-3.655230505853060
Viscacha and harlequin snake,1195007,EX17 5AX,50.760462000000000,-3.867852000000000
moloch and Solitaire,1194088,EX2 5BU,50.713453700196700,-3.503289451781310
Moluccan boobook and diamond python,1195692,EX16 8RF,50.854501328584900,-3.506201187296380
cayman and Prion,1182537,EX5 5AU,50.779536004812400,-3.590076336826170
jew lizard and bearded lizard,1194635,EX17 5JN,50.789867383095500,-3.739500083762780
agamid and iguana,1192512,EX20 2PL,50.719132756637900,-3.894740052927630
frill-necked lizard and Meadowlark,1182695,EX6 6AS,50.733237384680600,-3.676791876136540
Maya and Viscacha,1184244,EX4 3PU,50.726143000000000,-3.529721471660720
Lemming and Myna,1193510,EX2 8EN,50.713426900957400,-3.532963600643180
Badger and Pratincole,1194548,EX17 6QP,50.863364000000000,-3.803908000000000
Mole and mountain devil,1184808,EX4 2DD,50.729188735002200,-3.549546303020460
Parrotbill and dugite,1193184,EX2 8JR,50.710714414413400,-3.534064867338190
flying lizard and giant tortoise,1183958,EX4 6LT,50.731526337807700,-3.516777017730740
brown snake and adder,1201565,EX1 1RS,50.721506053382600,-3.527928769758730
B and Triller,1182573,EX5 5EB,50.758533438417600,-3.548899183876120
python and Quetzal,1193027,EX2 9DF,50.712399720309100,-3.546046318909490
frill-necked lizard and Schneider python,172879,TQ13 8NU,50.660168733977600,-3.765448051585780
Herring gull and Thicketbird,1193212,EX2 9PN,50.711250719261900,-3.557368093419750
amethystine python and Crow,1194387,EX18 7SJ,50.853355570577100,-3.885115556435410
Flameback and Kākāriki,1183844,EX4 6EA,50.741426170754300,-3.525870097271410
rock snake and flying lizard,1194269,EX2 4DG,50.718211713188300,-3.528827406036590
asp and blind snake,1194234,EX18 7LF,50.871484155935300,-3.845879889958070
moloch and coral snake,1192946,EX2 8YH,50.696511141708100,-3.539732434907090
ringhals and Parrotbill,1194819,EX17 6EG,50.821986391731300,-3.818270993202460
Pheasant and Skunk,172797,TQ13 8HR,50.680080904109200,-3.883172840989820
Chickadee and anole,1183572,EX4 9AQ,50.738569641914600,-3.501372602002440
Grosbeak and Nukupuʻu,2586856,EX2 6FH,50.706723000000000,-3.507861000000000
brown snake and Vulture,1195568,EX17 1AS,50.800746158283700,-3.611401940526870
Greenbul and Mouse,1193549,EX2 6BT,50.711317000000000,-3.509401177337570
Badger and Armadillo,1201520,EX1 2TQ,50.723881000000000,-3.503099000000000
Snipe and Hawaiian honeycreeper,1193249,EX2 8PY,50.700607910397500,-3.527179000000000
constrictor and rock snake,1183767,EX4 7LF,50.735687008107500,-3.502442460463480
River dolphin and gaboon viper,1182912,EX5 4RN,50.770520404202700,-3.506423151279600
skink and massasauga,2641286,EX1 9YL,50.726310000000000,-3.522262000000000
Tree warbler and Jackal,1193055,EX2 9ET,50.712803000000000,-3.538779000000000
king cobra and Tree warbler,1774461,EX4 4GR,50.730321426112500,-3.526955004946170
puff adder and Schneider python,1194016,EX2 4TE,50.720851649125200,-3.518132302171280
Gull and Masked owl,1195299,EX17 4HX,50.844891498398000,-3.604530000000000
Ibex and wall lizard,1192358,EX20 2EB,50.799724301690200,-3.903575928901470
king snake and boa constrictor,1184544,EX4 2PG,50.732408737600600,-3.560974770493160
Armadillo and death adder,1182279,EX6 7SW,50.706589786739500,-3.615677287872220
Gull and Schneider python,1193630,EX2 6LP,50.700841749515600,-3.501455799072740
