name,id,postcode,lat,lon
Fox and moloch,1585399,AB42 0TB,57.409239120000000,-1.918678078000000
Civet and Herring gull,1583911,AB42 5BB,57.474410910000000,-1.964269889000000
Boto and green turtle,1585345,AB42 0QG,57.417195400000000,-1.863806201000000
boa constrictor and cayman,1585274,AB42 0NU,57.447347550000000,-1.819059000000000
diamond python and diamondback turtle,1585250,AB42 0LL,57.425792740000000,-1.916593344000000
goanna and Skunk,1585243,AB42 0HU,57.424562920000000,-1.917811660000000
Triller and Parakeet,1585408,AB42 0TP,57.413071000000000,-1.975116000000000
Moluccan boobook and slowworm,1585397,AB42 0SZ,57.423908590000000,-1.919994374000000
Mamo and Old World quail,1585357,AB42 0QX,57.424260180000000,-1.922025024000000
monitor and death adder,1585262,AB42 0NE,57.418031000000000,-1.848587000000000
sand lizard and Maya,1585407,AB42 0TN,57.403989580000000,-1.973124801000000
