name,id,postcode,lat,lon
Petrel and Duck,1789568,LN3 5SH,53.207889604800000,-0.325214697600000
Kākāriki and bull snake,877941,LN4 4XR,53.054628797913000,-0.159301817056349
American sparrow and Argus,878306,LN4 4RU,53.090862000000000,-0.143195000000000
Ibex and perentie,577066,PE22 8JJ,53.085158000000000,0.061961875978702
diamond python and garter snake,577042,PE22 8EW,53.123044219752200,0.015595372049341
Treepie and New World blackbird,577311,PE22 7HX,53.087219428468900,-0.046005212342356
rock snake and flying lizard,874436,LN9 5RE,53.212255177183000,-0.149275000000000
Minke whale and New World blackbird,878314,LN4 4SE,53.108136000000000,-0.159587000000000
Chickadee and blind snake,878379,LN4 3RH,53.112353759967400,-0.272541997140959
chameleon and rat snake,879214,LN3 5TB,53.186401839775400,-0.300443911670868
mud turtle and diamondback terrapin,576685,PE23 4LH,53.203923000000000,0.013534000000000
mountain devil and Fish eagle,874536,LN9 5SW,53.211855382379800,-0.126166211109091
Marmoset and Parakeet,874583,LN9 6DX,53.207058913921900,-0.115039890357868
tuatara and turtle,576959,PE22 7RE,53.139574245060800,-0.110834440404525
Ibex and Perching duck,882597,LN10 6YA,53.151799577693600,-0.203692068884556
Badger and soft-shelled turtle,576585,PE23 4BL,53.146416785732800,0.020532873936534
Gull and Thicketbird,576601,PE23 4DR,53.183455000000000,0.062189000000000
Buzzard and Black jay,874769,LN9 5DJ,53.211617325433300,-0.125892056544277
python and puff adder,882573,LN10 6UY,53.157217052014900,-0.194536669373783
glass snake and Dolphin,576578,PE23 4AZ,53.152032848467300,0.060578528780752
anaconda and New World blackbird,577037,PE22 8EQ,53.105710167918200,0.008166508605217
Scimitar babbler and Parrotlet,878430,LN4 3SN,53.096538000000000,-0.314980000000000
anaconda and bearded dragon,874581,LN9 6DT,53.207349000000000,-0.113979000000000
Komodo dragon and Masked owl,882452,LN10 6PB,53.149740971767900,-0.229514163179880
snake and diamondback terrapin,882553,LN10 6TW,53.149170905351500,-0.217215532592761
jew lizard and Grosbeak,882521,LN10 6TE,53.151120498736300,-0.207097000000000
bearded lizard and Quetzal,878403,LN4 4TU,53.101427958736200,-0.171256009844059
Nukupuʻu and Philippine hawk-owl,576965,PE22 7RS,53.133420444014900,-0.098696934480139
