name,postcode,lat,lon
Pheasant and Zebra,ZE2 9HR,59.997783418927000,-1.254712724443110
Nukupuʻu and Polecat,ZE1 0EW,60.156318872191700,-1.149746000000000
Marmoset and Prion,ZE2 9TX,60.136246829855700,-1.202760979078640
Pitohui and Pratincole,ZE1 9ST,60.154436854140400,-1.146229037861280
Goose and Siskin,ZE2 9BF,60.594485005885400,-1.059785954599300
Triller and Old World quail,ZE2 9FN,60.128408000000000,-1.208825000000000
Dolphin and Diving bird,ZE2 9SQ,60.234225947768700,-1.225228569144730
Ice seal and Elephant,ZE2 9LP,60.278573462003600,-1.247088783363960
Civet and Mamo,ZE2 9NY,60.185864720362800,-1.439333940523940
Mouse and Partridge,ZE1 0YP,60.153697343074200,-1.144338891366910
Kestrel and Moluccan boobook,ZE1 0EE,60.149859000000000,-1.139522000000000
Stilt and Rabbit,ZE2 9SZ,60.398698294746700,-1.352184636800490
Ground sloth and Maya,ZE1 0NQ,60.157087645947700,-1.155095000000000
Mouse and River dolphin,ZE1 0LN,60.151467426739700,-1.150844820985020
Goose and Hawk,ZE2 9RP,60.486720637850300,-1.496892018625610
Tit-tyrant and Towhee,ZE1 0HP,60.155639628564800,-1.157384215628560
Siskin and Chickadee,ZE2 9XN,60.106628662042300,-1.337115800482200
Stint and Asiatic leopard,ZE1 0PL,60.153011245601600,-1.159198619100260
Argus and Pratincole,ZE1 0GE,60.148469388349900,-1.172299389673930
Badger and Peafowl,ZE1 0TR,60.137612835152000,-1.276505898312020
Parrotlet and Tattler,ZE1 9TB,60.154436854140400,-1.146229037861280
Linsang and Philippine hawk-owl,ZE1 9SR,60.154436854140400,-1.146229037861280
Badger and Armadillo,ZE1 0AT,60.150608073141900,-1.142888225630970
Vole and Peafowl,ZE1 0SH,60.143556915973300,-1.176492324908620
Fulmarine petrel and Marmoset,ZE2 9LW,60.260198102845300,-1.288279000000000
Mole and Cloud rat,ZE2 9PG,60.225420393604500,-1.570269302472670
Parrotbill and Siskin,ZE1 0TU,60.137864177673200,-1.278138696749540
Old World warbler and Eagle,ZE1 0AJ,60.153012720392100,-1.141222581131170
Condor and Zebra,ZE2 9PA,60.205875084763400,-1.593580205047000
Chipmunk and Guillemot,ZE2 9JH,59.933586184481700,-1.311959984697420
Kākāriki and Moluccan boobook,ZE1 0DH,60.145453728631800,-1.172519209453780
Jerboa and Bunting,ZE2 9JA,59.976159219211400,-1.320984597479670
Ice seal and Gull,ZE2 9XJ,60.188428780416900,-1.246412380879970
White ibis and Flameback,ZE1 9SZ,60.154436854140400,-1.146229037861280
Vulture and Pheasant,ZE1 0PU,60.187720982877500,-1.152920235767290
Warbler and Warbler,ZE2 9RE,60.410569000000000,-1.390271000000000
American sparrow and Marsh harrier,ZE1 0HS,60.154662421048000,-1.157625370833870
Jerboa and Viscacha,ZE1 9SS,60.154436854140400,-1.146229037861280
Boto and Kite,ZE1 0RU,60.145293097405800,-1.165518225313140
Parakeet and Grackle,ZE1 0AH,60.151335000000000,-1.137304000000000
American sparrow and Triller,ZE1 0GA,60.149502853406900,-1.172435514517310
Chickadee and Rat,ZE1 0RD,60.148021459720200,-1.162459580984240
Songlark and Duck,ZE1 0TP,60.137516000000000,-1.273483000000000
Old World warbler and Chipmunk,ZE1 0UL,60.146666415532100,-1.273695909016070
Argus and Buzzard,ZE1 0AL,60.152370862515300,-1.140554871135270
Tit-tyrant and Kite,ZE1 0LU,60.152933318237900,-1.142827719354100
Tit-tyrant and Herring gull,ZE1 0AG,60.152392070719800,-1.139671744042860
Skunk and Dolphin,ZE2 9AJ,60.357355851063200,-0.953664571378105
