id,postcode,lat,lon
44639,AL4 8AA,51.8129,-0.2937
44640,AL4 8AB,51.8128,-0.2938
44641,AL4 8AD,51.8121,-0.2964
44642,AL4 8AE,51.8116,-0.2961
44643,AL4 8AF,51.8111,-0.2969
44644,AL4 8AG,51.8109,-0.2975
44645,AL4 8AH,51.8088,-0.3004
44646,AL4 8AJ,51.8077,-0.3010
44647,AL4 8AL,51.8081,-0.3004
44648,AL4 8AN,51.8099,-0.2985
44649,AL4 8AP,51.8116,-0.2944
44650,AL4 8AQ,51.8101,-0.2988
44651,AL4 8AR,51.8115,-0.2940
44652,AL4 8AS,51.8106,-0.2907
44653,AL4 8AT,51.8114,-0.2886
44654,AL4 8AU,51.8112,-0.2882
44655,AL4 8AW,51.8115,-0.2953
44656,AL4 8AX,51.8104,-0.2885
44657,AL4 8AY,51.8112,-0.2911
44658,AL4 8AZ,51.7478,-0.3019
44659,AL4 8BA,51.8119,-0.2926
44660,AL4 8BB,51.8126,-0.2934
44661,AL4 8BD,51.8123,-0.2930
44662,AL4 8BE,51.8121,-0.2903
44663,AL4 8BF,51.7478,-0.3019
44664,AL4 8BG,51.8119,-0.2913
44665,AL4 8BH,51.8130,-0.2928
44666,AL4 8BJ,51.8126,-0.2917
44667,AL4 8BL,51.8124,-0.2911
44668,AL4 8BN,51.8131,-0.2911
44669,AL4 8BP,51.8130,-0.2919
44670,AL4 8BQ,51.8131,-0.2931
44671,AL4 8BS,51.8134,-0.2931
44672,AL4 8BT,51.8111,-0.2892
44673,AL4 8BU,51.8143,-0.2935
44674,AL4 8BW,51.8133,-0.2904
44675,AL4 8BX,51.8143,-0.2921
44676,AL4 8BY,51.8146,-0.2930
44677,AL4 8BZ,51.8136,-0.2905
44678,AL4 8DA,51.8117,-0.2937
44679,AL4 8DB,51.8120,-0.2990
44680,AL4 8DD,51.8122,-0.2976
44681,AL4 8DE,51.8123,-0.2991
44682,AL4 8DF,51.8132,-0.2978
44683,AL4 8DG,51.8150,-0.2924
44684,AL4 8DH,51.8114,-0.2955
44685,AL4 8DJ,51.8159,-0.2922
44686,AL4 8DL,51.8117,-0.2974
44687,AL4 8DN,51.8112,-0.2981
44688,AL4 8DP,51.8111,-0.2929
44689,AL4 8DQ,51.8115,-0.2966
44690,AL4 8DR,51.8152,-0.2921
44691,AL4 8DS,51.8160,-0.2911
44692,AL4 8DT,51.8138,-0.2933
44693,AL4 8DU,51.8202,-0.2918
