name,id,postcode,lat,lon
Hawk and New World blackbird,497682,RG18 4BU,51.411641609970000,-1.257994000000000
Night heron and amethystine python,498959,RG14 6AL,51.394345030635200,-1.341551832322070
grass snake and hoop snake,488530,RG31 6LF,51.469221305779700,-1.038488082946850
racer and brown snake,2360173,RG22 4AZ,51.254197000000000,-1.104120000000000
tuatara and box turtle,494657,RG21 3UT,51.261004238743300,-1.084557277907800
Cuscus and amphisbaena,492862,RG24 8BE,51.283704000000000,-1.058841000000000
krait and rat snake,498549,RG14 7QU,51.390107340039400,-1.322167545344830
Zebra and monitor,492377,RG24 9FB,51.280010571615400,-1.106302583087660
cycling lizard and Nukupuʻu,497062,RG19 4NU,51.393514000000000,-1.241083000000000
tuatara and black snake,497442,RG18 9JL,51.432178794521400,-1.269600940603390
cycling lizard and Quetzal,299921,SP11 6BQ,51.255944753297800,-1.402383023871700
viper and glass snake,497367,RG18 9HA,51.425034713984700,-1.273195442316150
Mole and Jackal,495609,RG20 7YY,51.400007757712100,-1.322063000000000
Old World quail and Warbler,482858,RG7 2LP,51.346305000000000,-1.083591000000000
Minke whale and Moluccan boobook,482104,RG7 6AB,51.438776592891500,-1.133277763357850
Prion and Old World vulture,494903,RG21 5AE,51.273099133556900,-1.093878768479030
Quetzal and indigo snake,498977,RG14 6BL,51.396429427206000,-1.338057831248600
python and Siskin,481031,RG8 8QS,51.468400792698400,-1.173747000000000
terrapin and Darwin's finches,488780,RG31 5NS,51.461989209696800,-1.045866139448030
Crow and Skunk,495963,RG20 0HP,51.389092111049200,-1.410495371118030
Old World quail and Grosbeak,492447,RG24 9HA,51.282544901239800,-1.093248476531370
Buzzard and New World blackbird,499242,RG14 5NL,51.398699672778100,-1.332476509301240
Goose and racer,495704,RG20 5AB,51.323978208367500,-1.239589830005220
bushmaster and king snake,497623,RG18 9UG,51.450004000000000,-1.251487000000000
lizard and Siskin,2360883,RG24 4DY,51.277434000000000,-1.107915000000000
Chickadee and Eagle,493589,RG22 6AB,51.260372131455500,-1.108689763985080
bushmaster and slowworm,299777,SP11 0LZ,51.265225226562900,-1.425911841653800
Dorcopsis and boa,491610,RG26 5QH,51.322237899219000,-1.133954296672230
B and flying lizard,488953,RG31 4DU,51.452696767022200,-1.046491570654430
Thrasher and tokay,1805163,RG24 9XB,51.284298526400000,-1.074487393700000
rock snake and rat snake,495167,RG20 9LL,51.320768403778600,-1.338831000000000
Mink and Goose,499290,RG14 5RJ,51.399743463777000,-1.316993974247410
gavial and milk snake,493613,RG22 6BH,51.253978986051900,-1.107538023073660
Stilt and water snake,494850,RG20 9UP,51.350944296100100,-1.388512143366550
