name,id,postcode,lat,lon
gopher snake and American sparrow,1614451,BD23 5AD,54.072227790000000,-1.997809807000000
Grackle and Dorcopsis,1614682,BD23 5NS,54.065107440000000,-2.022898314000000
Francolin and Towhee,1069498,HG4 4NG,54.226060788430400,-1.714578598481820
cerastes and Guillemot,1070428,HG3 5AD,54.112059185908800,-1.799476000000000
amphisbaena and horned toad,1070564,HG3 5LJ,54.089156128351900,-1.756000561698790
saltwater crocodile and Egret,1070429,HG3 5AE,54.123192586713800,-1.811509734929880
black snake and Condor,1614557,BD23 5BY,54.066708810000000,-1.987328241000000
Pratincole and Duck,1614234,BD23 5RS,54.147703870000000,-2.048557000000000
massasauga and Elephant,1070593,HG3 5NW,54.084987317019800,-1.756697591799450
bandy-bandy and Mink,1070521,HG3 5JZ,54.086510376016400,-1.758767715732910
Crow and Bunting,1070597,HG3 5PA,54.088050022940100,-1.755686006492200
tiger snake and leguaan,1070573,HG3 5LW,54.089876174931400,-1.756516139596820
ringhals and rattlesnake,1614582,BD23 5EN,54.072101540000000,-2.010035096000000
Black jay and coral snake,1614226,BD23 5RF,54.146510850000000,-2.042294285000000
bull snake and soft-shelled turtle,1070233,HG3 5ST,54.163378857472200,-1.860228946508020
asp and iguana,1614684,BD23 5NU,54.072669760000000,-2.041684000000000
Recurvebill and king cobra,1614562,BD23 5DF,54.073208000000000,-2.001386000000000
sand lizard and Kestrel,1295347,DL8 4TX,54.215926405127100,-1.949468298730910
gopher snake and Ground sloth,1614466,BD23 6NH,54.026627250000000,-2.060917131000000
cerastes and gaboon viper,1614529,BD23 5AJ,54.071634560000000,-1.995563464000000
cobra de capello and habu,1070592,HG3 5NU,54.086000266406600,-1.755392298868100
Kestrel and agama,1614673,BD23 5ND,54.074456660000000,-2.003586477000000
snapping turtle and turtle,1070509,HG3 5JJ,54.063599245357400,-1.819296329890180
thorn lizard and cobra de capello,1614462,BD23 6ND,54.060744100000000,-2.076641907000000
diamondback and bull snake,1614459,BD23 6LY,54.031304950000000,-2.052145677000000
Thicketbird and crocodile,1070620,HG3 5QN,54.075973596315700,-1.739877734918550
worm lizard and Hawaiian honeycreeper,1614359,BD23 6DL,54.038888510000000,-1.901216989000000
leguaan and Pratincole,1614688,BD23 5PD,54.071155370000000,-2.026248275000000
caiman and Masked owl,1071106,HG3 2QN,54.025122586376400,-1.716382320436830
mountain devil and Marmoset,1070227,HG3 5SE,54.158477000000000,-1.835268067296180
giant tortoise and anaconda,1070507,HG3 5JG,54.076151431482400,-1.774599903459140
hognose snake and Solitaire,1070522,HG3 5LA,54.086733989391300,-1.758231374434090
