name,postcode,lat,lon
Puffleg and Marmoset,PL15 8BL,50.639717279846700,-4.363199045360330
Crow and Tree warbler,PL19 0LG,50.580369329687700,-4.168848393813950
Mole and Coati,PL16 0HE,50.624717893305800,-4.235504494484110
Night heron and Gull,PL15 7BT,50.632903423422200,-4.367439133303980
Puffleg and Mouse,PL14 5NJ,50.503101208308400,-4.421399023838050
Hawk and Condor,PL20 7BG,50.479327964889500,-4.190478472110860
Zebra and Bronzewing pigeon,PL18 9PH,50.519353000000000,-4.249467000000000
Elephant and Mamo,PL30 4JE,50.527255040716500,-4.681691789495280
Rabbit and Jerboa,PL30 4HX,50.521947000000000,-4.672432902980940
Stint and Darwin's finches,PL14 5PS,50.502810538080000,-4.410708183069990
Armadillo and Chicken,PL14 5HJ,50.499650570655400,-4.463655711045910
Rat and Black jay,PL15 9TD,50.636605979722000,-4.360058767147970
Condor and Mouse,PL15 8RR,50.645681362427900,-4.366256792886900
Prion and Linsang,PL14 5JR,50.497594436713200,-4.451562387415170
Mole and Elephant,PL15 9DL,50.632779105561700,-4.358495271091430
Philippine hawk-owl and White ibis,PL17 7RA,50.497730630822200,-4.319918569243070
Peafowl and Towhee,PL17 7BJ,50.503182987697400,-4.311244601095130
Mink and Vulture,PL15 7LW,50.567971160465500,-4.408314184439860
Chipmunk and Pratincole,PL15 8LQ,50.645694013848400,-4.364305324818640
Parrotlet and Jerboa,PL15 7RH,50.602689214402100,-4.511349566849040
Chipmunk and Kangaroo,PL18 9BL,50.518170929658400,-4.215356109809990
Petrel and Old World vulture,EX20 4NX,50.651532217805000,-4.182240398357390
Civet and Mockingbird,PL15 9ST,50.673917874903200,-4.325441098280280
Linsang and Parakeet,EX21 5DN,50.796024000000000,-4.277091000000000
Duck and Treepie,PL19 8PD,50.545520795613800,-4.232856641189450
Maya and Egret,PL17 7GB,50.504694999508300,-4.315042000000000
Booted eagles and Moluccan boobook,PL14 6NF,50.481686000000000,-4.563302000000000
Civet and Bunting,PL15 7PW,50.588078356813900,-4.456303650153400
