name,postcode,lat,lon
Viscacha and Civet,PL12 4BS,50.407045635200800,-4.218668606038950
Ibex and Minke whale,PL2 3NG,50.397449467877100,-4.148215985117110
Tit-tyrant and Pheasant,TQ13 8AL,50.673635812324400,-3.842917000000000
Crow and Tree warbler,PL19 0LG,50.580369329687700,-4.168848393813950
Buzzard and Fulmarine petrel,PL4 8EB,50.374784786978200,-4.135461986420330
Mole and Coati,PL16 0HE,50.624717893305800,-4.235504494484110
Marsh harrier and Nukupuʻu,TQ10 9JY,50.437833588880800,-3.793113956125750
Grosbeak and Recurvebill,TQ11 0FD,50.483828232082900,-3.782590861072650
Black cockatoo and Wader,PL4 6AX,50.378055364415600,-4.137113898137680
Eagle and Pheasant,PL6 7RR,50.432123643804900,-4.102387432087110
Condor and Ibex,PL2 2RX,50.397142068635400,-4.157531219175570
Stint and Hawk,PL2 2AW,50.389632057370500,-4.169598973872220
Hawk and Condor,PL20 7BG,50.479327964889500,-4.190478472110860
Grackle and Parakeet,PL6 5XG,50.396349259373800,-4.106094501161360
Tattler and Pitohui,PL5 3SZ,50.412263347821200,-4.142355093715980
Zebra and Bronzewing pigeon,PL18 9PH,50.519353000000000,-4.249467000000000
Dorcopsis and Kestrel,TQ9 7PE,50.415551000000000,-3.771842949062780
Jay and Buzzard,PL5 4LG,50.435015000000000,-4.171716000000000
Dorcopsis and Gull,PL12 5HN,50.415228408164200,-4.324668238674920
Condor and Old World warbler,PL21 0DB,50.389828873667800,-3.919550061959400
Mouse and Crow,PL3 4LH,50.387115988964700,-4.141333781307980
Fish eagle and Nukupuʻu,PL2 1LS,50.384877568091200,-4.173742844649370
American sparrow and Vulture,PL12 6LE,50.421611024594800,-4.232118571268120
Mink and Scimitar babbler,PL11 3HG,50.388573234238600,-4.325783786853740
Philippine hawk-owl and White ibis,PL17 7RA,50.497730630822200,-4.319918569243070
Old World quail and Kestrel,PL3 5DH,50.388798000000000,-4.128185000000000
Puffleg and Moluccan boobook,PL3 4AF,50.383943448495800,-4.160645752755130
Condor and Tit-tyrant,PL2 2PH,50.391507125605000,-4.162129298090890
Peafowl and Pheasant,PL2 3BR,50.388761307476700,-4.165648137460850
