id,postcode,lat,lon
1687125,B23 5SY,52.533184420000000,-1.835554957000000
1687126,B23 5SZ,52.533686810000000,-1.834801238000000
1687127,B23 5TA,52.535631140000000,-1.836622049000000
1687128,B23 5TB,52.535251980000000,-1.835473532000000
1687129,B23 5TD,52.535613000000000,-1.835354000000000
1687130,B23 5TE,52.534284040000000,-1.830937000000000
1687131,B23 5TH,52.534318630000000,-1.830228764000000
1687132,B23 5TJ,52.534208590000000,-1.828592000000000
1687133,B23 5TL,52.534848140000000,-1.829607542000000
1687134,B23 5TN,52.534494470000000,-1.827486013000000
1687135,B23 5TS,52.530395450000000,-1.834047038000000
1687136,B23 5TW,52.533578510000000,-1.828182472000000
1687138,B23 5TZ,52.531376090000000,-1.834574034000000
1687139,B23 5UB,52.530762710000000,-1.833102227000000
1687140,B23 5UD,52.531355060000000,-1.832407144000000
1687141,B23 5UE,52.531947480000000,-1.831756267000000
1687142,B23 5UF,52.532521920000000,-1.831120183000000
1687143,B23 5UG,52.532290130000000,-1.832492040000000
1687144,B23 5UH,52.532895190000000,-1.834435659000000
1687145,B23 5UJ,52.531484540000000,-1.834986384000000
1687146,B23 5UL,52.529607000000000,-1.834875000000000
1687147,B23 5UP,52.529814000000000,-1.835641000000000
1687148,B23 5UR,52.533619590000000,-1.831749887000000
1687149,B23 5US,52.533917500000000,-1.832633278000000
1687150,B23 5UT,52.533835680000000,-1.831984936000000
1687151,B23 5XA,52.531191150000000,-1.830933644000000
1687152,B23 5XB,52.532339950000000,-1.829602494000000
1687153,B23 5XD,52.540269930000000,-1.857541718000000
1687154,B23 5XE,52.541152870000000,-1.859160767000000
1687155,B23 5XF,52.540935120000000,-1.857495335000000
1687156,B23 5XG,52.541362790000000,-1.861843620000000
1687157,B23 5XH,52.542928100000000,-1.862767660000000
1687158,B23 5XJ,52.543294970000000,-1.861291990000000
1687159,B23 5XL,52.540616570000000,-1.861786980000000
1687160,B23 5XN,52.541784730000000,-1.861340975000000
1687161,B23 5XP,52.542569480000000,-1.863609243000000
1687162,B23 5XQ,52.541165290000000,-1.862080151000000
1687163,B23 5XR,52.541921320000000,-1.862844517000000
1687164,B23 5XS,52.540157000000000,-1.860859534000000
1687165,B23 5XT,52.539959690000000,-1.861258249000000
1687166,B23 5XU,52.539382290000000,-1.859520278000000
1687167,B23 5XW,52.542143490000000,-1.860367000000000
1687168,B23 5XX,52.538844120000000,-1.860554057000000
1687169,B23 5XY,52.540154380000000,-1.858647908000000
1687170,B23 5XZ,52.540030380000000,-1.860211190000000
1687171,B23 5YA,52.539392880000000,-1.860876689000000
1687172,B23 5YB,52.541333780000000,-1.860103845000000
1687173,B23 5YD,52.543383800000000,-1.860377501000000
1687174,B23 5YE,52.544091930000000,-1.858635284000000
1687175,B23 5YF,52.543544620000000,-1.859536506000000
1687176,B23 5YG,52.543975450000000,-1.858960059000000
1687177,B23 5YH,52.541701620000000,-1.859468654000000
1687178,B23 5YJ,52.539768010000000,-1.858811332000000
1687179,B23 5YL,52.539372160000000,-1.858561952000000
1687180,B23 5YN,52.540905920000000,-1.855652370000000
1687181,B23 5YP,52.539153440000000,-1.856100424000000
1687182,B23 5YQ,52.544171920000000,-1.857868258000000
1687225,B23 5YR,52.538894910000000,-1.857900012000000
1687226,B23 5YT,52.542210930000000,-1.856871925000000
1687227,B23 5YU,52.542299760000000,-1.855986940000000
1687228,B23 5YW,52.540427770000000,-1.854267969000000
1687229,B23 5YX,52.541782000000000,-1.858333000000000
1687230,B23 5YY,52.542185950000000,-1.858523436000000
1687231,B23 5YZ,52.541239600000000,-1.856521208000000
1687325,B23 5AN,52.539076310000000,-1.867040624000000
1687326,B23 5AP,52.537267560000000,-1.865453805000000
1687327,B23 5AQ,52.538208670000000,-1.862988757000000
