name,id,postcode,lat,lon
Petrel and Wader,929126,LA6 2HY,54.177879426373200,-2.555307954605260
Treepie and Tattler,1614263,BD24 0EX,54.145349000000000,-2.290966000000000
krait and Zebra,929250,LA6 2RR,54.135638339923900,-2.616162415343240
box turtle and Grouse,933094,LA2 8PJ,54.105391274826300,-2.550178549833250
Black jay and Boto,929516,LA6 2HD,54.290226000000000,-2.599788000000000
swift and slowworm,932952,LA2 8EQ,54.117588919856000,-2.391327612046850
bull snake and carpet snake,929238,LA6 2RA,54.134788471464900,-2.617144618122520
fer-de-lance and Nukupuʻu,937821,LA10 5RD,54.257958576802500,-2.419550246656960
blindworm and hognose snake,1787778,LA6 2WA,54.202188074126200,-2.598189881207310
galliwasp and Partridge,928944,LA6 3EN,54.154006963150900,-2.469349000000000
worm lizard and Ground sloth,933031,LA2 8HZ,54.136094678349000,-2.435657859965290
alligator and New World blackbird,937665,LA10 5DP,54.320623091098100,-2.538212150859820
Fish eagle and tree snake,933040,LA2 8JP,54.107638073947600,-2.635890470020520
whip snake and Pratincole,929160,LA6 2LR,54.237096970557600,-2.572780640426570
water snake and Eagle,932954,LA2 8ES,54.106025572397800,-2.409143446294380
smooth snake and Fish eagle,929469,LA6 2DD,54.199023983060600,-2.595445994665300
blue tongue and worm lizard,2167382,LA2 8SE,54.106466000000000,-2.637157000000000
Grosbeak and Grouse,929475,LA6 2DL,54.201976000000000,-2.601973000000000
Crow and Grackle,933029,LA2 8HX,54.130593569187400,-2.410303831556710
Asiatic leopard and snapping turtle,933410,LA2 8BA,54.111836661564700,-2.356719026387810
Asiatic leopard and Flameback,933182,LA2 8RF,54.103686314930300,-2.611069815843510
kabaragoya and Meadowlark,937691,LA10 5EY,54.324364790832000,-2.533494717324820
Macaw and Maya,937428,LA10 5SA,54.320589309835200,-2.529602403351970
sea snake and Eagle,932953,LA2 8ER,54.116376839239700,-2.393702674920370
horned toad and bull snake,1614271,BD24 0HG,54.148393240000000,-2.295411640000000
thorn lizard and turtle,1614071,BD24 9PL,54.102050090000000,-2.274161530000000
rock snake and Chicken,937426,LA10 5RY,54.320904023927500,-2.527515600676520
mud turtle and cayman,929005,LA6 3LE,54.143615332480500,-2.534259743306940
bicycle lizard and monitor,933232,LA2 7DT,54.119177403547800,-2.536438999433610
death adder and box turtle,929179,LA6 2NQ,54.244046925125700,-2.589004890532160
worm lizard and harlequin snake,1614003,BD24 9LJ,54.113336970000000,-2.285922000000000
cobra and flying dragon,929487,LA6 2EB,54.214518995326400,-2.606142352419460
Diving bird and Philippine hawk-owl,929485,LA6 2DZ,54.220557000000000,-2.595787000000000
Triller and Minke whale,929502,LA6 2EW,54.240510632206500,-2.607950410355560
boomslang and diamondback turtle,929503,LA6 2EX,54.278364000000000,-2.601320000000000
amphisbaena and iguana,933420,LA2 8BQ,54.109675000000000,-2.361717000000000
iguana and green turtle,928988,LA6 3JH,54.170584500980000,-2.458568522588070
king cobra and Warbler,929012,LA6 3LP,54.146016463865000,-2.531902463260950
soft-shelled turtle and Argus,929206,LA6 2PZ,54.236225000000000,-2.654237000000000
Guillemot and Coati,933037,LA2 8JH,54.116834984517700,-2.390830000000000
Cloud rat and bull snake,933285,LA2 7HZ,54.118493628711400,-2.514078000000000
Stilt and sidewinder,937823,LA10 5RF,54.277958334962000,-2.369211034955040
king snake and Civet,1614069,BD24 9PH,54.102515300000000,-2.275097464000000
Triller and Shearwater,929020,LA6 3LY,54.150528088596100,-2.529893383589770
Philippine hawk-owl and Songlark,929276,LA6 3AA,54.154078683871900,-2.466822836979650
Parrotbill and leathery turtle,928996,LA6 3JT,54.144517907190800,-2.533398785456150
puff adder and rock snake,1614278,BD24 0HR,54.145625610000000,-2.309506572000000
coral snake and Old World warbler,929141,LA6 2JS,54.202451996391700,-2.602088000000000
Grosbeak and Buzzard,929311,LA6 3BW,54.151148283014300,-2.469254897006470
goanna and dugite,933044,LA2 8JU,54.111431451039000,-2.632369196784030
glass snake and massasauga,933092,LA2 8PG,54.111820000000000,-2.571067000000000
Treepie and bushmaster,929015,LA6 3LS,54.147177415691200,-2.531549924405240
