name,id,postcode,lat,lon
garter snake and Thicketbird,1051995,HR4 7AR,52.082016859989500,-2.780936655062870
monitor and copperhead,1050611,HR6 8QD,52.215911000000000,-2.762470000000000
fer-de-lance and Gila monster,1051417,HR4 9RH,52.075704783491600,-2.721805753664370
Towhee and rattlesnake,1051214,HR5 3HU,52.204790391501300,-2.973483000000000
Vole and Night heron,1051735,HR4 7PG,52.053389620413700,-2.771468230987430
Skunk and wall lizard,1052429,HR2 9SD,52.039085503620300,-2.782331165335870
Tattler and whip snake,1054868,HR1 1JN,52.074162701738900,-2.704753764853640
rattlesnake and agamid,1054753,HR1 1BP,52.063989330840800,-2.702551355010550
Jerboa and frill-necked lizard,1051142,HR5 3BN,52.203688220860600,-3.027235784332620
Perching duck and Tree warbler,1053057,HR2 7RJ,52.046278138552700,-2.720310688462200
Quetzal and turtle,1781506,HR1 1GB,52.075603467579900,-2.711298965610810
brown snake and Tit-tyrant,1053223,HR2 8DE,52.004199000000000,-2.736873078373190
Condor and Siskin,1055024,HR1 1QX,52.061768073783100,-2.685858771904070
worm lizard and constrictor,1053161,HR2 7YJ,52.043470648305800,-2.740984446650160
Badger and amphisbaena,1053120,HR2 7UW,52.040499387613100,-2.743093070146310
Cloud rat and Cloud rat,1050664,HR6 8SB,52.224978000000000,-2.761678342213040
Ground sloth and elapid,1051547,HR4 8LZ,52.133238485628900,-2.849636734212950
Diving bird and Chickadee,1051965,HR4 0TE,52.066171307814100,-2.752505413260000
moloch and anaconda,1051863,HR4 0PR,52.055232757357400,-2.727659411544670
diamond python and Recurvebill,1781531,HR1 3FA,52.124979509221500,-2.703963604020580
bearded lizard and Ground sloth,1054918,HR1 1PB,52.062786549810500,-2.690046194854300
Fox and Vole,1054366,HR1 2PR,52.054638523072300,-2.711607199527680
boa and Bunting,1054236,HR1 3LE,52.163703878824500,-2.675042493941870
Parrotbill and Snipe,1052804,HR2 9QN,52.045518561459200,-2.812203830590010
kabaragoya and monitor,1052696,HR2 9HS,52.024865127577000,-2.836810277716990
White ibis and Maya,1051578,HR4 8PS,52.150356000000000,-2.822018000000000
jew lizard and Chipmunk,1052783,HR2 9PL,52.045732901693900,-2.851868948372710
alligator and jew lizard,1053482,HR2 6GP,52.037132000000000,-2.714897499837030
Mouse and frill-necked lizard,1051963,HR4 0TB,52.065314270676700,-2.750142392546700
anole and Black cockatoo,1053316,HR2 7ER,52.042204745048100,-2.734854000000000
Chicken and Vulture,1052165,HR4 0BW,52.057178537010500,-2.719420000000000
Stilt and Piping shrike,1051701,HR4 9AA,52.056295376994800,-2.717117373122350
boa and lizard,1054807,HR1 2HU,52.055943029682600,-2.711467504198970
Macaw and constrictor,1052299,HR4 0JJ,52.059801648790900,-2.740394182474640
Wader and saltwater crocodile,1053170,HR2 7ZA,52.041525260343600,-2.745792788554810
diamond python and Night heron,1054819,HR1 2JT,52.054399291542500,-2.705040573101130
Pheasant and king snake,1054127,HR1 3EN,52.121922004293200,-2.704645372502900
Schneider python and box turtle,1051518,HR4 9UQ,52.073981911154500,-2.735799380396490
giant tortoise and agamid,1051940,HR4 0RX,52.066939000000000,-2.746508000000000
Buzzard and Civet,1053580,HR2 6PD,52.024616247838800,-2.698421596658250
caiman and Linsang,1050923,HR6 8GZ,52.224059803624400,-2.739156782473770
Puffleg and flying lizard,1053208,HR2 8BJ,52.035559946157700,-2.723432967570380
Rat and bearded lizard,1051598,HR4 8QW,52.142109308139200,-2.892635796658680
horned toad and Puffleg,1051882,HR4 0QX,52.061720300378300,-2.744101707912790
chuckwalla and Grosbeak,1055017,HR1 1QP,52.060079574888100,-2.685555768218810
swift and pit viper,1053381,HR2 7LA,52.043031641265900,-2.723378675670650
snake and Komodo dragon,1051263,HR5 3JL,52.208395000000000,-2.966157000000000
skink and coral snake,1052364,HR3 6BQ,52.056096805723100,-2.996746000000000
king snake and blue racer,1051737,HR4 7PJ,52.058421939388900,-2.782756552560200
glass snake and Hawaiian honeycreeper,1054762,HR1 1DB,52.063886495250300,-2.712191842328440
diamondback terrapin and Greenbul,1054724,HR1 2ES,52.057559409675800,-2.708809537104920
Black cockatoo and Perching duck,1054136,HR1 3EY,52.147505523129400,-2.688564210145770
Capuchin and turtle,1054562,HR1 1SZ,52.055282000000000,-2.694420658332690
Myna and horned toad,1053263,HR2 7AX,52.047511596621200,-2.734591553358370
deaf adder and Buzzard,1054355,HR1 2NU,52.053654298078600,-2.710818614461280
coral snake and Parakeet,1053429,HR2 6BX,52.043382000000000,-2.711807000000000
Schneider python and Wader,1053766,HR2 0RU,52.045000510211300,-2.957758020012000
sidewinder and mountain devil,1051926,HR4 0RD,52.064692957453700,-2.747462477617040
water snake and Snipe,1053619,HR2 6RE,52.040980152348700,-2.696795936044350
diamondback turtle and Marmoset,1053318,HR2 7ET,52.039392070471400,-2.736164164213060
chuckwalla and Maya,1050778,HR6 0RS,52.211355774052400,-2.676277056222890
Pratincole and Boto,1052069,HR3 6PR,52.146471589468600,-2.995710241384400
sea snake and flying dragon,1054515,HR1 3AP,52.081769086474100,-2.692586331551810
mountain devil and soft-shelled turtle,1052005,HR4 7BD,52.124271714745400,-2.893812972759660
turtle and saltwater crocodile,1051197,HR5 3FJ,52.204815280334200,-3.029239000000000
diamondback terrapin and anole,1054578,HR1 1TU,52.050481563581400,-2.695587581172240
green turtle and sea snake,1051390,HR4 9PZ,52.071407438198700,-2.742030580266320
Lemming and sand lizard,1051189,HR5 3EZ,52.183103850098300,-3.027755859463850
tokay and Boto,1052410,HR3 6HP,52.137488540110400,-3.004335176006490
dukite and garter snake,1052121,HR4 7EZ,52.080174961239200,-2.813971162447720
coral snake and Argus,1054767,HR1 1DH,52.064456980591400,-2.702529521270070
Treepie and Mockingbird,1054768,HR1 1DJ,52.065636337194900,-2.703773401926320
White ibis and Gila monster,1050387,HR6 9EZ,52.222684583740500,-2.899756000000000
Kestrel and sidewinder,1054484,HR1 2TR,52.055802202924800,-2.701970750776010
habu and iguana,1052197,HR4 0ET,52.057491626911100,-2.728760837790620
cerastes and bushmaster,1781688,HR4 8BX,52.129058000000000,-2.734793000000000
gaboon viper and milk snake,1050547,HR6 8JS,52.218672737056000,-2.739433259396940
Ibex and hognose snake,1051592,HR4 8QP,52.146179000000000,-2.882360359947800
alligator and thorn lizard,1052450,HR2 9TL,52.033173114386900,-2.816251161723700
gecko and galliwasp,1052667,HR2 9EG,52.002595134246100,-2.857983545513860
Argus and Wader,1052112,HR4 7EN,52.082951387506000,-2.805061314849520
Gila monster and Bronzewing pigeon,1052319,HR4 0LJ,52.052168583701200,-2.730292949303750
Jay and indigo snake,1051532,HR4 8LF,52.103777380876700,-2.779141393323410
Boto and Linsang,1054712,HR1 2DR,52.057739000000000,-2.714982000000000
hoop snake and water snake,1051925,HR4 0RB,52.066071094077700,-2.748477470906150
Vole and Skunk,1054888,HR1 1LP,52.076188197567300,-2.716254320666530
blind snake and Elephant,1053640,HR2 0JR,52.003460356841100,-3.008600864557720
Black jay and adder,1051540,HR4 8LR,52.111179312835000,-2.801554090166440
swift and mountain devil,1051670,HR4 7LY,52.099073548244500,-2.939951000000000
bushmaster and Asiatic leopard,1054609,HR1 3DP,52.124353874869800,-2.697862332327630
Herring gull and sand viper,1054444,HR1 2RH,52.054783370533900,-2.697914960636990
Minke whale and Viscacha,1052447,HR2 9TG,52.034981899145300,-2.806881420738720
giant tortoise and Herring gull,1781507,HR1 1GD,52.075246600856800,-2.710840975363360
bushmaster and agama,1053415,HR2 7NW,52.038892967388100,-2.723706000000000
Partridge and puff adder,2596047,HR6 6BZ,52.217430000000000,-2.731683000000000
