name,postcode,lat,lon
Fox and Meadowlark,HA7 3QT,51.610036148417200,-0.324038992373573
Meadowlark and Wallaby,UB5 4TA,51.552804496423900,-0.356087832419236
Scimitar babbler and Rabbit,TW14 0JP,51.457198051259400,-0.405542265214639
Cuscus and Mamo,HA1 4GB,51.588204800000000,-0.351263300000000
Moluccan boobook and Jerboa,UB1 2AP,51.515515247419900,-0.379467107214888
Grouse and Tattler,UB6 7EQ,51.541068418236300,-0.309802780170061
Minke whale and Flameback,WD19 5DH,51.630938225683800,-0.378781655087546
Egret and Diving bird,HA5 2EB,51.595446902197600,-0.401110136974924
Perching duck and Fox,TW4 7RB,51.474594023766600,-0.388794087703918
Grackle and Argus,SL9 7PE,51.582904053858800,-0.561747885671223
Shearwater and Asiatic leopard,UB18 9YS,51.500717740213000,-0.402684069553087
Viscacha and Solitaire,TW14 9PX,51.457659645755000,-0.431766520621526
Grosbeak and Elephant,UB10 8FA,51.558612557644600,-0.452416830389759
Fulmarine petrel and Meadowlark,UB3 5LG,51.483479657610300,-0.435374464875118
Shearwater and Rabbit,TW3 3PT,51.466227118274400,-0.367507000000000
Francolin and Pheasant,W5 5BT,51.512472000000000,-0.307697000000000
Hawk and Duck,WD3 9TW,51.621803024220300,-0.517628984668143
Wader and Bunting,UB1 2JX,51.516399757269100,-0.370615187955371
Meadowlark and Moluccan boobook,TW1 1EB,51.454944747582200,-0.327710003624182
Gull and Coati,UB4 8AU,51.530813957912400,-0.420560657241451
Herring gull and Crow,UB7 0LF,51.489552703568300,-0.472458634114409
Jay and Greenbul,UB3 3JL,51.509822035582300,-0.413591473649795
Fox and Treepie,TW7 5GB,51.474792730242300,-0.334155280252104
Petrel and Pitohui,UB5 6NA,51.537533942760200,-0.399535496050620
Elephant and Guillemot,UB9 5DP,51.579294171126900,-0.515202291884805
Linsang and Snipe,HA6 2BJ,51.611351000000000,-0.439575000000000
Shearwater and Old World warbler,W13 0DS,51.521716364292300,-0.329849054411262
Armadillo and Kangaroo,SL3 7BH,51.503790722107800,-0.566040840778383
Partridge and River dolphin,HA6 1DY,51.607215197598100,-0.419528249333632
Snipe and Mink,SL3 6BG,51.520105553740900,-0.557500204729091
Viscacha and Kākāriki,UB5 4HA,51.553801885894700,-0.363754548047870
Pheasant and Vulture,UB7 9DG,51.505488000000000,-0.462022382955600
Scimitar babbler and Pitohui,HA1 4EB,51.579085170312300,-0.350708952813743
Maya and Grackle,SL2 5FY,51.512432108204500,-0.589029020782086
Skunk and Rat,HA5 5JS,51.585609473933100,-0.380121278206773
Rabbit and Goose,UB3 1LD,51.517112817353000,-0.434870877501548
American sparrow and Old World quail,TW14 0ND,51.464523679782500,-0.415263538567721
Marmoset and Elephant,HA5 3AT,51.598219928130600,-0.375817560804475
Egret and Armadillo,UB4 8RS,51.528701470527500,-0.417274726692138
Scimitar babbler and Diving bird,HA7 4LQ,51.626684485092100,-0.316765206666456
Meadowlark and Treepie,SL4 2PL,51.462074238220000,-0.581398314374660
Rabbit and Badger,UB9 6EB,51.602812686021800,-0.481801408219874
Booted eagles and Towhee,TW7 4FG,51.480489589347500,-0.347067435855690
Hawaiian honeycreeper and River dolphin,HA6 3NE,51.616279722016300,-0.418231201494675
Towhee and Stint,SL0 0HE,51.535357979006300,-0.524389373512381
Macaw and Duck,HA2 8BW,51.564448879254000,-0.355408225654067
Rabbit and New World blackbird,UB7 7RG,51.512167223408200,-0.475852792566818
Night heron and Quetzal,HA2 7QH,51.584522997839500,-0.367255752557380
Old World warbler and Rat,HA0 2RH,51.557613483370800,-0.323543141067454
Mole and Towhee,HA0 3NG,51.562464053302400,-0.305648046321178
Peafowl and Polecat,W7 3TD,51.508590586347900,-0.342102213924284
Myna and Wallaby,TW8 8PB,51.482180904635300,-0.319412167769094
Ibex and Ground sloth,TW14 8FD,51.454169563712300,-0.433555777330922
Piping shrike and Jerboa,W13 9UT,51.502349112025300,-0.321811357570078
Mockingbird and Boto,SL3 8RJ,51.496137484207700,-0.548417606546536
Masked owl and Philippine hawk-owl,UB1 2TD,51.520350564462800,-0.369551706200925
Perching duck and Piping shrike,HA6 3FJ,51.617613231326800,-0.418778000000000
Kestrel and Goose,UB5 5JW,51.540111364882500,-0.395998683247848
Myna and Mole,UB7 0EB,51.482461000000000,-0.483727000000000
Night heron and Partridge,HA6 2RG,51.615869000000000,-0.442540000000000
Partridge and Mockingbird,TW3 4HD,51.475522022078100,-0.362309079576656
Hawaiian honeycreeper and Black cockatoo,TW3 9PB,51.470271853911500,-0.360985349897154
Thrasher and Kite,WD23 1NH,51.634219572953500,-0.339476289969537
Goose and Armadillo,WD19 7QX,51.629043764522900,-0.403931423772247
Greenbul and Scimitar babbler,TW5 9NR,51.491838112666500,-0.395996000000000
Tit-tyrant and Gull,HA3 6DN,51.613052180129500,-0.331871732634384
Chipmunk and Elephant,HA6 2BB,51.626314992609900,-0.435016809650311
Vulture and Thicketbird,SL9 9AG,51.604716795333900,-0.555744784642809
Parrotlet and Thicketbird,SL3 8QP,51.487811906515400,-0.535488520307282
Minke whale and Condor,HA6 3AL,51.615154959081000,-0.422184580269368
Mouse and Old World quail,UB2 5RQ,51.493339956750000,-0.377058000000000
Petrel and Tahr,UB10 8AL,51.565314036016200,-0.467136612689876
Elephant and Lemming,WD19 4GE,51.641232538101600,-0.382576775575425
Capuchin and Towhee,UB8 3JH,51.532147524719800,-0.454525401838278
Booted eagles and Jay,TW3 3EQ,51.468436024339200,-0.370697391578364
Thicketbird and Snipe,TW9 9DH,51.463747000000000,-0.304974000000000
Parakeet and Kākāriki,HA2 9PP,51.565357137459500,-0.379326141956032
Bronzewing pigeon and Coati,WD3 1AB,51.639353418477100,-0.472575387461030
Asiatic leopard and Cloud rat,HA5 2BP,51.595886337913300,-0.399044546006081
Kite and Ground sloth,HA1 1QA,51.582485375522100,-0.339948296525034
Old World warbler and Moluccan boobook,HA1 2FJ,51.584409526120300,-0.331058868866661
Zebra and Shearwater,TW3 3QF,51.464717835698400,-0.374270543007214
Asiatic leopard and Elephant,TW8 8DQ,51.488339191611300,-0.311796562680381
Maya and Cuscus,TW5 9JH,51.483264294444300,-0.394162989320532
Kestrel and Parrotlet,TW3 4AR,51.476091889742600,-0.360618278236865
Ground sloth and Diving bird,HA4 6PU,51.560107857717200,-0.413703353314253
Black cockatoo and Grosbeak,TW1 2DJ,51.455871042521400,-0.315153691719430
Warbler and Chickadee,WD19 5EL,51.623199883115200,-0.375807017537929
Pitohui and Towhee,TW7 7NU,51.459444267428300,-0.346330685405169
Kite and Chipmunk,UB6 9HS,51.528131538950600,-0.360710460911219
Parrotlet and Bronzewing pigeon,UB4 0BT,51.523431873089800,-0.408621160609351
Polecat and Myna,HA6 2DP,51.616920359389400,-0.431801096392341
Philippine hawk-owl and Partridge,HA3 6JB,51.606234050654400,-0.346981555063276
Tahr and Chicken,UB6 9QH,51.529930557524700,-0.363327393269332
Tattler and Hawaiian honeycreeper,HA6 3EA,51.621585090075500,-0.420907019458088
White ibis and Logrunners,SL4 2PB,51.461385740618400,-0.578008049885542
Peafowl and Egret,WD23 1EQ,51.635552984594000,-0.340294618717784
Marsh harrier and Solitaire,HA1 3TP,51.577320000000000,-0.324377000000000
Triller and Old World warbler,HA4 0SA,51.559419489452200,-0.397454569628082
Booted eagles and B,HA3 7HN,51.603471808617500,-0.327818563211280
Darwin's finches and Meadowlark,HA2 6JH,51.590779087377100,-0.363205877210233
Mink and Kākāriki,WD19 6RL,51.625873591168800,-0.387139000000000
Magpie and Solitaire,UB3 4HH,51.505764992510500,-0.418804411340344
Mole and Treepie,UB2 5RB,51.491030339040700,-0.373046673710193
Armadillo and B,SL3 6QB,51.512288230468400,-0.547039695012847
Dorcopsis and Masked owl,HA5 4RQ,51.606548286541700,-0.378538588505180
Moluccan boobook and Diving bird,HA3 6JH,51.606725113966000,-0.346924000000000
Tattler and Fox,TW5 0DY,51.484503721927700,-0.380321813251081
Gull and American sparrow,UB8 1JG,51.544757000000000,-0.479334682948687
Wader and Buzzard,HA5 1RJ,51.578656000000000,-0.400184000000000
Civet and Elephant,UB4 0BG,51.523304668383700,-0.407861612688156
Jackal and Grouse,TW7 4SY,51.473850587595400,-0.346371377208412
Mole and Coati,W12 2FA,51.513921437702200,-0.321631194869861
Treepie and Magpie,SL3 7HZ,51.489258000000000,-0.555564000000000
Mouse and Darwin's finches,UB6 7HB,51.541107841373300,-0.315670479230405
Vole and Myna,UB9 6HS,51.612168755886400,-0.495412136476009
Prion and Petrel,TW8 8LH,51.483162924096100,-0.313903217315009
Night heron and Polecat,W13 8HY,51.520392179097900,-0.312096232804212
White ibis and Old World vulture,WD3 7DW,51.635615416505700,-0.484579059039243
Perching duck and White ibis,HA7 2JE,51.598250135294500,-0.311680266531733
Asiatic leopard and Grackle,HA3 0AW,51.582306488289500,-0.315189000000000
Perching duck and New World blackbird,SL2 4FF,51.533124000000000,-0.584320000000000
Rat and Pheasant,HA3 6AT,51.605693880704700,-0.329152144083697
Rabbit and Grouse,WD18 8YH,51.643176660801900,-0.432441883001517
Tahr and Mole,UB8 1JD,51.545465980421600,-0.478692014748492
Badger and Tahr,W13 9UZ,51.500130754388500,-0.325148954228223
Parrotlet and Pitohui,HA5 4SY,51.602117386008200,-0.376747050169291
Petrel and Parakeet,UB6 9RU,51.530849776139400,-0.364116210104792
Asiatic leopard and Lemming,HA4 4JS,51.574468000000000,-0.412071000000000
Armadillo and Fulmarine petrel,HA3 5NS,51.602497170530800,-0.355579053028756
Myna and Cloud rat,SL1 1RW,51.510540157316600,-0.582761271610548
Chipmunk and White ibis,UB8 3DX,51.526756368063200,-0.442598676968096
Prion and Pheasant,HA4 9EY,51.567739359890600,-0.393006558001234
Macaw and Wallaby,UB3 5HP,51.481607505407200,-0.419150356170724
Old World quail and Minke whale,TW4 5AH,51.459588719876200,-0.382470643709740
Armadillo and Mole,HA4 8PE,51.576384789857900,-0.400538008914091
Ibex and Chipmunk,SL2 4AQ,51.552848283637200,-0.591774398783972
Myna and Treepie,HA5 3HN,51.599408595229600,-0.386373304784633
Tahr and Logrunners,TW3 3FN,51.467247700775400,-0.375001348251690
Grouse and Meadowlark,TW3 2BT,51.462694392855200,-0.365848980788258
Recurvebill and Tit-tyrant,UB2 5HP,51.499014951478000,-0.391261132945259
Tahr and American sparrow,UB1 2HD,51.525384268066600,-0.364888704860372
Chicken and Badger,TW4 5WD,51.470269992859400,-0.360985338420831
Cloud rat and Meadowlark,HA5 2QJ,51.582440977910700,-0.402187300696472
Magpie and Dorcopsis,UB9 5NB,51.579945510090200,-0.497140403601109
Pratincole and Solitaire,UB8 3LB,51.523185222199500,-0.442504285870922
Egret and Kākāriki,HA3 6QU,51.608487897142000,-0.349167000000000
Chickadee and Diving bird,HA0 2NH,51.558109408691300,-0.321750520018227
Stint and Rat,TW6 2SN,51.480459954226200,-0.438443000000000
New World blackbird and Greenbul,HA4 0SQ,51.561714253451100,-0.393637331479500
Mouse and Eagle,SL2 5RZ,51.522048026970900,-0.571478194006340
Jackal and Maya,UB2 5UJ,51.494784870379200,-0.393614134358852
Linsang and Fox,TW7 4FF,51.480705904052900,-0.347102819740920
Lemming and Diving bird,UB1 1RH,51.509825031110700,-0.377479000000000
Rat and Old World quail,TW3 1JB,51.468616388167000,-0.365565431709993
Moluccan boobook and Prion,HA2 9RT,51.567054351649700,-0.365544145711276
Ibex and Shearwater,WD19 5RA,51.637763498364600,-0.382714643822580
