name,postcode,lat,lon
Bronzewing pigeon and Boto,TW13 4SL,51.439834043548600,-0.425513823514094
Meadowlark and Wallaby,UB5 4TA,51.552804496423900,-0.356087832419236
Kākāriki and Skunk,TW1 4QS,51.444487290610700,-0.331545640095874
Scimitar babbler and Rabbit,TW14 0JP,51.457198051259400,-0.405542265214639
Cuscus and Mamo,HA1 4GB,51.588204800000000,-0.351263300000000
Moluccan boobook and Jerboa,UB1 2AP,51.515515247419900,-0.379467107214888
Egret and Diving bird,HA5 2EB,51.595446902197600,-0.401110136974924
Perching duck and Fox,TW4 7RB,51.474594023766600,-0.388794087703918
Grackle and Argus,SL9 7PE,51.582904053858800,-0.561747885671223
Shearwater and Asiatic leopard,UB18 9YS,51.500717740213000,-0.402684069553087
Viscacha and Solitaire,TW14 9PX,51.457659645755000,-0.431766520621526
Grosbeak and Elephant,UB10 8FA,51.558612557644600,-0.452416830389759
Fulmarine petrel and Meadowlark,UB3 5LG,51.483479657610300,-0.435374464875118
Shearwater and Rabbit,TW3 3PT,51.466227118274400,-0.367507000000000
Wader and Bunting,UB1 2JX,51.516399757269100,-0.370615187955371
Meadowlark and Moluccan boobook,TW1 1EB,51.454944747582200,-0.327710003624182
Gull and Coati,UB4 8AU,51.530813957912400,-0.420560657241451
Herring gull and Crow,UB7 0LF,51.489552703568300,-0.472458634114409
Jay and Greenbul,UB3 3JL,51.509822035582300,-0.413591473649795
Hawaiian honeycreeper and Diving bird,TW13 5HF,51.445809204568200,-0.390728366156274
Fox and Treepie,TW7 5GB,51.474792730242300,-0.334155280252104
Quetzal and Dolphin,TW2 6BU,51.445899165695200,-0.373787703964290
Petrel and Pitohui,UB5 6NA,51.537533942760200,-0.399535496050620
Elephant and Guillemot,UB9 5DP,51.579294171126900,-0.515202291884805
Shearwater and Old World warbler,W13 0DS,51.521716364292300,-0.329849054411262
Armadillo and Kangaroo,SL3 7BH,51.503790722107800,-0.566040840778383
Partridge and River dolphin,HA6 1DY,51.607215197598100,-0.419528249333632
Snipe and Mink,SL3 6BG,51.520105553740900,-0.557500204729091
Viscacha and Kākāriki,UB5 4HA,51.553801885894700,-0.363754548047870
Jay and Piping shrike,TW1 3JA,51.453424776613600,-0.322656080192323
Pheasant and Vulture,UB7 9DG,51.505488000000000,-0.462022382955600
Scimitar babbler and Pitohui,HA1 4EB,51.579085170312300,-0.350708952813743
Maya and Grackle,SL2 5FY,51.512432108204500,-0.589029020782086
Skunk and Rat,HA5 5JS,51.585609473933100,-0.380121278206773
Rabbit and Goose,UB3 1LD,51.517112817353000,-0.434870877501548
American sparrow and Old World quail,TW14 0ND,51.464523679782500,-0.415263538567721
Marmoset and Elephant,HA5 3AT,51.598219928130600,-0.375817560804475
Egret and Armadillo,UB4 8RS,51.528701470527500,-0.417274726692138
Meadowlark and Treepie,SL4 2PL,51.462074238220000,-0.581398314374660
Rabbit and Badger,UB9 6EB,51.602812686021800,-0.481801408219874
Booted eagles and Towhee,TW7 4FG,51.480489589347500,-0.347067435855690
Towhee and Stint,SL0 0HE,51.535357979006300,-0.524389373512381
Parrotbill and Rabbit,TW13 7HE,51.439168144171400,-0.410817564386735
Macaw and Duck,HA2 8BW,51.564448879254000,-0.355408225654067
Rabbit and New World blackbird,UB7 7RG,51.512167223408200,-0.475852792566818
Night heron and Quetzal,HA2 7QH,51.584522997839500,-0.367255752557380
Old World warbler and Rat,HA0 2RH,51.557613483370800,-0.323543141067454
Peafowl and Polecat,W7 3TD,51.508590586347900,-0.342102213924284
Ibex and Ground sloth,TW14 8FD,51.454169563712300,-0.433555777330922
Piping shrike and Jerboa,W13 9UT,51.502349112025300,-0.321811357570078
Mockingbird and Boto,SL3 8RJ,51.496137484207700,-0.548417606546536
Masked owl and Philippine hawk-owl,UB1 2TD,51.520350564462800,-0.369551706200925
Kestrel and Goose,UB5 5JW,51.540111364882500,-0.395998683247848
Myna and Mole,UB7 0EB,51.482461000000000,-0.483727000000000
Partridge and Mockingbird,TW3 4HD,51.475522022078100,-0.362309079576656
Hawaiian honeycreeper and Black cockatoo,TW3 9PB,51.470271853911500,-0.360985349897154
Macaw and Grosbeak,TW20 9AP,51.435829134306600,-0.534130133282511
Greenbul and Scimitar babbler,TW5 9NR,51.491838112666500,-0.395996000000000
Vulture and Thicketbird,SL9 9AG,51.604716795333900,-0.555744784642809
Parrotlet and Thicketbird,SL3 8QP,51.487811906515400,-0.535488520307282
Mouse and Old World quail,UB2 5RQ,51.493339956750000,-0.377058000000000
Petrel and Tahr,UB10 8AL,51.565314036016200,-0.467136612689876
Badger and Greenbul,TW18 4WA,51.437093000000000,-0.513688000000000
Capuchin and Towhee,UB8 3JH,51.532147524719800,-0.454525401838278
Booted eagles and Jay,TW3 3EQ,51.468436024339200,-0.370697391578364
Triller and Dorcopsis,TW1 1HS,51.453378000000000,-0.328093414712486
Parakeet and Kākāriki,HA2 9PP,51.565357137459500,-0.379326141956032
Asiatic leopard and Cloud rat,HA5 2BP,51.595886337913300,-0.399044546006081
Kite and Ground sloth,HA1 1QA,51.582485375522100,-0.339948296525034
Old World warbler and Moluccan boobook,HA1 2FJ,51.584409526120300,-0.331058868866661
Zebra and Shearwater,TW3 3QF,51.464717835698400,-0.374270543007214
Maya and Cuscus,TW5 9JH,51.483264294444300,-0.394162989320532
Kestrel and Parrotlet,TW3 4AR,51.476091889742600,-0.360618278236865
Ground sloth and Diving bird,HA4 6PU,51.560107857717200,-0.413703353314253
Pitohui and Towhee,TW7 7NU,51.459444267428300,-0.346330685405169
Kite and Chipmunk,UB6 9HS,51.528131538950600,-0.360710460911219
Parrotlet and Bronzewing pigeon,UB4 0BT,51.523431873089800,-0.408621160609351
Philippine hawk-owl and Partridge,HA3 6JB,51.606234050654400,-0.346981555063276
Tahr and Chicken,UB6 9QH,51.529930557524700,-0.363327393269332
White ibis and Logrunners,SL4 2PB,51.461385740618400,-0.578008049885542
Marsh harrier and Solitaire,HA1 3TP,51.577320000000000,-0.324377000000000
Triller and Old World warbler,HA4 0SA,51.559419489452200,-0.397454569628082
Booted eagles and B,HA3 7HN,51.603471808617500,-0.327818563211280
Darwin's finches and Meadowlark,HA2 6JH,51.590779087377100,-0.363205877210233
Magpie and Solitaire,UB3 4HH,51.505764992510500,-0.418804411340344
Mole and Treepie,UB2 5RB,51.491030339040700,-0.373046673710193
Coati and Tit-tyrant,TW13 7DY,51.441880597628700,-0.403960544458954
Armadillo and B,SL3 6QB,51.512288230468400,-0.547039695012847
Dorcopsis and Masked owl,HA5 4RQ,51.606548286541700,-0.378538588505180
Tahr and Pheasant,TW14 8LJ,51.453876396533000,-0.440718962075799
Moluccan boobook and Diving bird,HA3 6JH,51.606725113966000,-0.346924000000000
Tattler and Fox,TW5 0DY,51.484503721927700,-0.380321813251081
Gull and American sparrow,UB8 1JG,51.544757000000000,-0.479334682948687
Wader and Buzzard,HA5 1RJ,51.578656000000000,-0.400184000000000
Civet and Elephant,UB4 0BG,51.523304668383700,-0.407861612688156
Jackal and Grouse,TW7 4SY,51.473850587595400,-0.346371377208412
Mole and Coati,W12 2FA,51.513921437702200,-0.321631194869861
Treepie and Magpie,SL3 7HZ,51.489258000000000,-0.555564000000000
Perching duck and New World blackbird,SL2 4FF,51.533124000000000,-0.584320000000000
Polecat and Chickadee,TW2 5QZ,51.443423415387500,-0.345945322502792
Rat and Pheasant,HA3 6AT,51.605693880704700,-0.329152144083697
Greenbul and Skunk,TW1 3NY,51.446866310401100,-0.326220683536819
Songlark and Diving bird,TW2 7BL,51.451577998529700,-0.366361052253560
New World blackbird and Logrunners,TW13 4JT,51.439781153088600,-0.418911360547108
