name,id,postcode,lat,lon
perentie and White ibis,1700390,BT79 0PG,54.638389000000000,-7.150244000000000
sea snake and Meadowlark,1738474,BT70 1ST,54.524314000000000,-6.804625000000000
Gull and cerastes,1740546,BT79 9NX,54.568988000000000,-7.116994000000000
Marsh harrier and water snake,1700818,BT79 9PL,54.590455000000000,-7.175018000000000
python and Logrunners,1741882,BT80 9PF,54.678686000000000,-6.973537000000000
dukite and Dorcopsis,1738071,BT79 0XG,54.571494000000000,-7.195922000000000
Recurvebill and Fox,1735243,BT78 2SL,54.482345000000000,-7.197331000000000
deaf adder and Nukupuʻu,1740454,BT79 9BN,54.648042000000000,-7.025570000000000
cobra de capello and Myna,1738634,BT70 2NZ,54.556842000000000,-6.961284000000000
deaf adder and slowworm,1738846,BT70 3NN,54.506323000000000,-6.837489000000000
thorn lizard and Old World vulture,1898445,BT70 3FD,54.592071000000000,-6.919359000000000
Chipmunk and Wallaby,1740469,BT79 9DR,54.533483000000000,-7.112136000000000
Songlark and box turtle,1741813,BT80 9EQ,54.628181000000000,-6.846896000000000
Tree warbler and Gull,1738851,BT70 3NT,54.506546000000000,-6.837375000000000
Solitaire and Old World vulture,1741851,BT80 9LH,54.671152000000000,-6.846486000000000
Vole and Asiatic leopard,1740452,BT79 9BJ,54.622127000000000,-7.049613000000000
perentie and Buzzard,1738452,BT70 1RR,54.489711000000000,-6.841878000000000
Moluccan boobook and Pheasant,1738454,BT70 1RT,54.485615000000000,-6.853181000000000
sand lizard and iguana,1741877,BT80 9NZ,54.691313000000000,-6.929813000000000
Ibex and water snake,1697727,BT70 3BT,54.528335000000000,-6.905798000000000
Magpie and blindworm,1741909,BT80 9QX,54.685021000000000,-6.810089000000000
terrapin and python,1740170,BT79 7QT,54.689277000000000,-7.128370000000000
Viscacha and agamid,1738576,BT70 2HJ,54.503133000000000,-6.992253000000000
Jerboa and Bunting,1740485,BT79 9EW,54.508938000000000,-7.044680000000000
dukite and Triller,1741837,BT80 9JA,54.648825000000000,-6.879652000000000
diamondback turtle and Capuchin,1741944,BT80 9TF,54.689192000000000,-6.857183000000000
indigo snake and Duck,1737945,BT79 0LP,54.601461000000000,-7.182163000000000
American sparrow and bushmaster,1738747,BT70 3BL,54.521535000000000,-6.873844000000000
terrapin and thorny devil,1740458,BT79 9BS,54.624158000000000,-7.013012000000000
Piping shrike and terrapin,1701325,BT79 9LA,54.608988000000000,-7.066278000000000
mountain devil and Gila monster,1738023,BT79 0SN,54.559741000000000,-7.142791000000000
Herring gull and cobra de capello,1697639,BT80 9JL,54.653539000000000,-6.945151000000000
gaboon viper and saltwater crocodile,1740523,BT79 9LJ,54.619160000000000,-7.097797000000000
Komodo dragon and rock snake,1741849,BT80 9LF,54.673947000000000,-6.827540000000000
Old World warbler and Puffleg,1738560,BT70 2EF,54.492309000000000,-7.152784000000000
Kite and lizard,1703282,BT70 3DL,54.532636000000000,-6.813166000000000
Herring gull and swift,1738577,BT70 2HL,54.492275000000000,-6.979788000000000
coral snake and tortoise,1741868,BT80 9NN,54.662590000000000,-6.867340000000000
horned toad and Black jay,1741874,BT80 9NW,54.661886000000000,-6.868925000000000
Elephant and sand lizard,1740467,BT79 9DP,54.542614000000000,-7.115093000000000
