name,postcode,lat,lon
Jackal and Philippine hawk-owl,IP26 4EY,52.489844337900000,0.532969113858471
Parakeet and Elephant,IP25 6UQ,52.565449386002000,0.853243000000000
Condor and Diving bird,IP22 2RE,52.376180690662800,0.915757000000000
Hawaiian honeycreeper and Night heron,IP24 2RW,52.420813090258000,0.796467529495897
Jay and Pitohui,IP31 3EH,52.284041417542500,0.916428389425322
Skunk and Mole,IP26 5EF,52.508518688549600,0.654448807422879
Stilt and Crow,NR16 2JR,52.474385000000000,0.970816000000000
Jackal and Old World quail,IP25 6XJ,52.566339676522800,0.819681327078927
Masked owl and Guillemot,NR9 4RD,52.620065000000000,0.983588000000000
Siskin and Jay,IP25 6FB,52.569880603194200,0.826181103718645
Jerboa and Marmoset,IP24 1HS,52.427926516732400,0.743516533241636
Elephant and River dolphin,NR17 2RE,52.517316021415800,1.011732120631860
Buzzard and Ground sloth,IP25 7AA,52.582079144829000,0.797986518530772
Tattler and Rat,IP27 0DP,52.448829991694000,0.635418086919919
Marsh harrier and Egret,IP27 9HZ,52.416758574621700,0.521026773172600
Petrel and Lemming,IP27 9RJ,52.387734607870800,0.532232036318316
Tattler and Thrasher,IP24 3LA,52.404715660008200,0.738120323246821
Kangaroo and Civet,IP28 8ZR,52.301193000000000,0.501823000000000
Warbler and New World blackbird,IP28 6JN,52.276012477562200,0.693906899235328
Quetzal and Diving bird,NR16 2PD,52.467218000000000,0.964723000000000
Siskin and Maya,IP24 1LP,52.443933436430800,0.756269839810951
Kite and Fox,IP28 8XT,52.301865599796500,0.495541657560649
Night heron and River dolphin,IP27 9SE,52.387979000000000,0.535553000000000
Songlark and Scimitar babbler,NR16 2GA,52.438443815100000,0.938936307400000
Jackal and Hawaiian honeycreeper,IP24 1HF,52.422644439139700,0.737069365334125
Argus and Grackle,IP28 7LJ,52.341743000000000,0.518289740481882
Civet and Mouse,IP27 9JP,52.421386199737900,0.524556073361590
Thrasher and Diving bird,IP31 2DT,52.332502634505400,0.881484000000000
Pitohui and Scimitar babbler,IP31 2BH,52.325891309909700,0.886978828090758
Rat and Vole,IP22 2PG,52.358842490516700,0.921691931839765
Kangaroo and Rabbit,IP27 9QN,52.388016003616300,0.528750231525121
Hawaiian honeycreeper and Ibex,IP27 0BQ,52.446753000000000,0.623736062425303
Skunk and Grackle,IP31 1NJ,52.302562184010700,0.716921330167980
Mouse and Pheasant,IP24 3LJ,52.406202654604800,0.740697392391974
Flameback and Egret,IP24 3AX,52.412359438908600,0.746255698482553
Jackal and Philippine hawk-owl,IP31 2EA,52.326962361197000,0.876627268170974
Cloud rat and Quetzal,IP28 8LY,52.364551065561200,0.514189226274352
Armadillo and Boto,IP25 7BL,52.612376000000000,0.784259000000000
Masked owl and Nukupuʻu,IP24 3QD,52.408992447346800,0.733620980589241
Condor and Songlark,IP28 6DD,52.284761351815200,0.576340467025239
Bronzewing pigeon and Wallaby,IP26 5ET,52.487682000000000,0.678884000000000
Greenbul and Tahr,IP25 7HB,52.578081510985800,0.806928274340077
Eagle and Old World vulture,IP31 2EX,52.300490588321100,0.831841992723855
Hawk and Mouse,IP24 3PF,52.412512444769400,0.737338751156675
Black jay and Linsang,IP25 6ST,52.585082025083700,0.876412398919174
Peafowl and Kestrel,IP27 0LB,52.443258259790200,0.604829731370346
Mink and Prion,IP27 9JY,52.419225583487100,0.517505382610480
Piping shrike and Francolin,IP27 0QH,52.467684040051200,0.612868541420566
Zebra and Duck,IP24 1BY,52.418003960048500,0.739796927961699
Mockingbird and Darwin's finches,NR17 1JG,52.550525000000000,0.975974000000000
Songlark and Snipe,CB8 7FX,52.274734000000000,0.500699000000000
Meadowlark and Fish eagle,IP25 6XG,52.570259000000000,0.824700000000000
Rat and Dorcopsis,IP28 6AT,52.336696176174800,0.519260000000000
Dolphin and Old World vulture,IP24 3AE,52.413185756615300,0.745527665230288
Crow and Cloud rat,IP26 5JU,52.511716985125200,0.649272000000000
Francolin and B,IP25 6DG,52.571988224606400,0.818877879386771
Argus and Tree warbler,IP24 2QA,52.404600132477700,0.756624616895459
Duck and Logrunners,IP25 6QJ,52.543955981070700,0.818100000000000
Stilt and Diving bird,NR17 1GW,52.511023427500000,1.000644737000000
Dolphin and Wader,IP31 2BX,52.324552247163700,0.880493000000000
Quetzal and Diving bird,IP25 7TL,52.593028000000000,0.953987000000000
Jerboa and Flameback,IP24 3NH,52.411868566477000,0.728240168686371
Gull and Mamo,IP25 6EB,52.571841892344300,0.821244769548217
Herring gull and Tattler,IP25 7TQ,52.602311170733700,0.947005371706666
Prion and Marmoset,IP31 3DL,52.277179155023100,0.911725773551195
Buzzard and Petrel,IP26 4AN,52.487704397085300,0.528323928369838
Tree warbler and Moluccan boobook,IP22 1RP,52.360151417757600,1.003230016781170
Perching duck and Civet,NR16 2RQ,52.449587024228300,0.867526953808043
