name,id,postcode,lat,lon
Francolin and Egret,141042,TS3 9RA,54.558945386222800,-1.187807091583070
Maya and whip snake,151396,TS14 6QA,54.554342000000000,-1.032197000000000
Puffleg and gavial,154430,TS1 2JH,54.573075156216100,-1.236454374264200
tokay and Mockingbird,144525,TS24 8JW,54.698204050362200,-1.224254273615120
Fish eagle and king snake,149148,TS18 2RF,54.578922000000000,-1.272130000000000
Ground sloth and perentie,140410,TS5 6DJ,54.560084874024200,-1.244413517284220
chameleon and racer,138834,TS6 9RP,54.566213050828000,-1.145609664523490
Ground sloth and turtle,146084,TS23 1FE,54.594685327769800,-1.287464981094090
Goose and Grosbeak,145355,TS23 3LB,54.625851598743400,-1.275257491609630
gecko and Myna,154370,TS1 4NA,54.568964464302300,-1.240165992691930
tortoise and black snake,153652,TS10 2BT,54.613557714740600,-1.064223568729270
bearded dragon and Kangaroo,142999,TS26 9QD,54.683033310790400,-1.229755067462120
Thicketbird and Vole,153931,TS10 1NA,54.607569194482600,-1.076700183924810
Nukupuʻu and sand lizard,141701,TS3 8LW,54.563033539252300,-1.199804119072690
soft-shelled turtle and Old World quail,141242,TS3 8QB,54.561532224316600,-1.197018960710540
tree snake and blindworm,140841,TS4 2SG,54.559613718235000,-1.228138876182960
Warbler and Kite,143301,TS26 0LY,54.688203165076500,-1.238670037013340
deaf adder and anaconda,144015,TS25 4EJ,54.663561507728900,-1.240169477811090
frill-necked lizard and copperhead,145217,TS24 7DH,54.686217696613900,-1.206535547109560
amethystine python and Thicketbird,141913,TS3 7JP,54.556153000000000,-1.202969000000000
Moluccan boobook and hoop snake,153557,TS10 3DT,54.617735508822500,-1.061742881137200
caiman and Black cockatoo,139297,TS6 7RH,54.567276921170100,-1.143173000000000
Dorcopsis and Kestrel,1767512,TS10 9SW,54.616414401430500,-1.071900929744750
caiman and Shearwater,1768648,TS4 2GA,54.567433000000000,-1.222439000000000
New World blackbird and Prion,139146,TS6 7EJ,54.579749213650600,-1.147105800885420
caiman and Cloud rat,149869,TS17 6HR,54.553407038954800,-1.299625808545320
Old World warbler and Condor,145452,TS23 3RA,54.624841725645200,-1.283934000000000
dukite and Jackal,153777,TS10 2NH,54.603828087072900,-1.049662546593090
Hawaiian honeycreeper and Fulmarine petrel,152896,TS11 8EE,54.572527097207700,-1.050978531651600
Macaw and thorny devil,141237,TS3 8PW,54.561396162060000,-1.200903219969400
Grackle and Tahr,153689,TS10 2ET,54.605632433594500,-1.056293033498630
Kestrel and worm lizard,152095,TS13 4EY,54.561379315749000,-0.907739570061889
gecko and agamid,142003,TS3 0RW,54.555120008039400,-1.176301940115420
Wader and glass snake,145172,TS23 4BH,54.603261414870200,-1.275767011440760
Skunk and blindworm,139116,TS6 9JG,54.558869430524200,-1.137845779778280
Goose and Stilt,140529,TS5 4LU,54.559218883102700,-1.261362164473990
monitor and blue racer,154325,TS1 2EG,54.572583856435200,-1.227012188322160
Grosbeak and Egret,152759,TS11 7JN,54.588649728921400,-1.006128593278870
Zebra and chameleon,2659605,TS10 9BP,54.591320000000000,-1.089076000000000
Quetzal and Moluccan boobook,146087,TS23 1HB,54.592390995643300,-1.290074052850260
Prion and hoop snake,144192,TS25 3DT,54.656438518837900,-1.227948430161360
gavial and Crow,152850,TS10 5PA,54.606774874451400,-1.102541849607550
dugite and Condor,144718,TS24 9HZ,54.708251336321200,-1.224248828328560
horned toad and Francolin,1768683,TS5 5JR,54.553653000000000,-1.259329000000000
Quetzal and Parrotbill,141947,TS3 0NW,54.552771435983700,-1.185162160282590
leguaan and Parrotbill,153657,TS10 2DA,54.613322855623800,-1.059428805279680
Diving bird and Solitaire,152606,TS12 1JB,54.578662898698400,-0.976759492139523
Lemming and Linsang,138748,TS6 9QD,54.565356220516100,-1.150282857539410
blindworm and Solitaire,143799,TS25 5EQ,54.662898145000700,-1.226229172174790
Chicken and Parrotbill,150002,TS17 7BN,54.558352000000000,-1.292119000000000
Grackle and Armadillo,143765,TS25 5BW,54.670116000000000,-1.213722433384090
diamond python and Mole,143489,TS25 5PZ,54.673552873989100,-1.229872420919100
tree snake and Scimitar babbler,154304,TS1 4EU,54.569906209884700,-1.244170074337370
Shearwater and milk snake,153203,TS10 5DY,54.608308284580400,-1.090044790612400
carpet snake and Kite,152664,TS11 7EF,54.587298079752700,-1.002416644436070
Parrotlet and Guillemot,143537,TS25 4HP,54.669222653142700,-1.237210847534850
skink and box turtle,142092,TS3 6DT,54.571322000000000,-1.217832000000000
Grosbeak and Civet,153394,TS10 4HA,54.601695000000000,-1.079462231789690
Grosbeak and Flameback,140981,TS4 3AL,54.554728341418600,-1.223082273923780
puff adder and worm lizard,145465,TS23 3RS,54.623258814573900,-1.282040777851770
Kite and Old World quail,144238,TS25 1RA,54.673117301999500,-1.212435412452950
flying dragon and flying dragon,140696,TS5 5JA,54.552985022837800,-1.260407942546520
Old World quail and taipan,139923,TS6 0BY,54.560439879568000,-1.161828544730570
Bunting and Cloud rat,152393,TS12 2FS,54.565753264503300,-0.984831432984782
milk snake and Greenbul,143587,TS26 0AZ,54.680064136240600,-1.253618357514730
diamond snake and Masked owl,142694,TS27 3JE,54.708781577888000,-1.248512732340280
constrictor and Badger,140904,TS5 4HL,54.556488468070700,-1.266065718711010
Capuchin and Greenbul,153401,TS10 4HQ,54.600000000000000,-1.080973000000000
chuckwalla and gaboon viper,140697,TS5 5JB,54.552933656289500,-1.260826324320590
