name,postcode,lat,lon
Scimitar babbler and Shearwater,HA8 9JD,51.610567912669100,-0.267144524359813
Towhee and Vulture,HA8 7NJ,51.612065490354200,-0.279089706971283
Marsh harrier and Egret,WD5 0JY,51.697080080768000,-0.423446448624190
Flameback and Grackle,HA3 5XH,51.585235265947700,-0.329686206463401
Old World warbler and Egret,AL2 2JU,51.716405720000000,-0.332399871000000
Stint and Cuscus,HA3 9PT,51.590628340151900,-0.287103632475026
Ibex and Partridge,WD7 9AZ,51.683068722773800,-0.282850602933468
Badger and Francolin,HA8 5EH,51.603243695892100,-0.271105644503182
Thicketbird and Linsang,WD17 2FF,51.651785120796000,-0.390787782541802
Elephant and Gull,NW7 2QG,51.603040499455600,-0.238088483121495
Rat and Cuscus,WD25 8DL,51.665172784803000,-0.349854918371174
Goose and Wallaby,HP3 9WY,51.732969638778800,-0.458908179344204
Cuscus and Egret,HA4 7RD,51.582588087871700,-0.442567061439352
Elephant and Chipmunk,HA5 3ES,51.600847287430700,-0.385715858057474
Hawk and Siskin,WD6 1UN,51.659450000000000,-0.278683000000000
Nukupuʻu and Black cockatoo,NW7 2FW,51.615470777800000,-0.241174955300000
Skunk and Hawk,WD7 7LA,51.683769895790600,-0.317006920633334
Kākāriki and Dolphin,WD17 4BS,51.663204911418500,-0.403960381989574
Parrotbill and Coati,WD25 0BJ,51.702723000000000,-0.399363000000000
New World blackbird and Linsang,HA4 7EA,51.571567649542400,-0.434747476080689
Hawaiian honeycreeper and Grackle,UB10 8SU,51.556311558337600,-0.448556781792326
Bunting and Wader,NW11 9PT,51.580505681672800,-0.209559831081912
Gull and Partridge,NW9 7DG,51.579170000000000,-0.241884000000000
Ice seal and Bunting,NW4 4DQ,51.588636580814700,-0.222102446255068
Old World vulture and Old World quail,WD19 4DE,51.645688566240600,-0.377070374860986
Bunting and Cuscus,WD6 4LY,51.660024007697100,-0.285456862813280
Guillemot and Fish eagle,WD3 3TF,51.650291716037700,-0.428582722566601
Jackal and Francolin,HA7 1NE,51.597369954188800,-0.298675053246003
Perching duck and Coati,WD19 7PP,51.629688804243000,-0.405079112260047
Argus and Solitaire,WD7 8DX,51.680749283367900,-0.331554849657845
Old World quail and Thrasher,HA3 7EP,51.601253184899000,-0.336335000000000
Night heron and Fox,EN5 2SY,51.647898838382400,-0.214017531958160
Old World warbler and Jay,HA4 0TA,51.563643447501600,-0.402557703115823
Fulmarine petrel and Old World warbler,HA3 0TB,51.585237491545200,-0.288028097828315
Tree warbler and White ibis,WD4 8AB,51.713283024166000,-0.449763310795625
Marmoset and Ice seal,HA2 8PL,51.558788157733800,-0.367311952724180
Cloud rat and Darwin's finches,HA7 2RS,51.609065910572800,-0.305935481812965
Mouse and Condor,WD6 3SG,51.639927034786400,-0.307806111327567
Siskin and Zebra,HA8 7JX,51.615239920148100,-0.276037491182355
Bronzewing pigeon and Armadillo,AL1 5QD,51.740393090000000,-0.310138634000000
Marsh harrier and Parakeet,AL2 2JL,51.717727140000000,-0.345090705000000
Fox and Viscacha,UB5 4RT,51.557721260217800,-0.356588573732082
Logrunners and Vulture,HA0 3AP,51.556209797503300,-0.306572880728995
Ice seal and Rat,AL2 2JY,51.713463000000000,-0.332754000000000
Pitohui and Warbler,HA9 9QR,51.570631000000000,-0.279805347051912
Kangaroo and Bunting,WD24 6DH,51.675826484315200,-0.398440159255378
Stint and Crow,HA4 6NE,51.561392523161500,-0.414279005838005
Parrotlet and Vole,WD7 8HL,51.682030708867300,-0.317375178289436
Wader and Parakeet,HP3 8BQ,51.737258516573800,-0.445916134132815
Armadillo and Macaw,EN5 2AY,51.637720947852000,-0.235516359124669
Logrunners and Greenbul,NW9 9AU,51.588268129014800,-0.270259522035585
Diving bird and Cloud rat,AL2 3FP,51.702641000000000,-0.346039000000000
Thrasher and Stint,WD25 9ET,51.678167135958300,-0.380478000000000
Old World vulture and Shearwater,HA3 9TW,51.579046152919200,-0.285244351216216
Wallaby and Parrotlet,WD23 9GJ,51.640496290395300,-0.357904636568511
Treepie and B,AL2 1NU,51.720687270000000,-0.294282012000000
Moluccan boobook and Crow,WD6 3QH,51.654103217296100,-0.282109556736887
Capuchin and Vulture,HA5 2SJ,51.583847653367900,-0.398515044048960
