name,postcode,lat,lon
Kestrel and Minke whale,TA18 8JB,50.875216348691800,-2.790207100960110
Skunk and Duck,TA20 2EB,50.868822193489400,-2.964838333384080
Old World warbler and Meadowlark,TA10 0BB,50.987235782211300,-2.866335965477460
Black cockatoo and Capuchin,TA12 6AZ,50.986822389986000,-2.807316993543870
Triller and Boto,TA20 4BN,50.848661000000000,-2.902095000000000
Tit-tyrant and Skunk,TA19 9DH,50.926296345320700,-2.920025963344650
Condor and Francolin,TA18 8RN,50.879460000000000,-2.811430000000000
River dolphin and Fish eagle,TA20 4BF,50.861170000000000,-2.874824000000000
Pitohui and Chipmunk,TA18 8NJ,50.872036261991700,-2.768167374985400
Rat and Wallaby,TA19 0BQ,50.925826000000000,-2.910242000000000
River dolphin and Coati,TA20 1DR,50.879340259231100,-2.959796291773740
Pitohui and Chipmunk,TA10 9HZ,51.022605240288700,-2.736235226521080
Kestrel and American sparrow,BA21 3UX,50.954290630000000,-2.668867392000000
Eagle and Dorcopsis,TA12 6AL,50.991851098631000,-2.758745470963360
Parrotlet and Vulture,BA22 8XA,50.936478000000000,-2.697814872000000
Puffleg and Shearwater,BA22 8UP,50.935592920000000,-2.705927690000000
Piping shrike and Partridge,TA16 5NN,50.908090607091500,-2.790593080574490
B and Crow,BA21 3FQ,50.956083000000000,-2.670504000000000
Towhee and Greenbul,TA17 8SQ,50.911397198231900,-2.823492297104790
Herring gull and Parrotlet,TA12 6LD,50.966614794398900,-2.771635046628690
Crow and Jay,TA20 2BL,50.870370074304700,-2.955959618189820
Flameback and Boto,TA18 7NP,50.887969178797100,-2.784679317614490
Chipmunk and Egret,TA14 6SX,50.938642433695600,-2.751844401037590
Prion and Moluccan boobook,TA3 6DU,51.018841659244000,-2.958753853129280
Chicken and Chickadee,TA18 8NR,50.869093659422400,-2.769838533313170
Eagle and Bunting,TA19 0JB,50.959395898794100,-2.869847521361690
Magpie and Cuscus,TA10 9JF,51.021722704412400,-2.722034863601580
Peafowl and Ibex,TA20 1BF,50.880052689980600,-2.954068252475920
Triller and Warbler,TA15 6UZ,50.949816802183300,-2.716620643936390
Skunk and Kestrel,TA10 9RT,51.040580550479700,-2.825110737998600
Minke whale and Cuscus,BA22 9ED,50.917537390000000,-2.721871772000000
Crow and Songlark,TA20 1GF,50.877262000000000,-2.943583000000000
Condor and Elephant,TA18 8RE,50.882285400936300,-2.804556038086420
Puffleg and Pheasant,TA18 7AD,50.891443351376900,-2.794748000000000
Kite and Warbler,TA12 6AE,50.964900188188200,-2.790019339359370
Mole and Fish eagle,TA18 8HY,50.875143406284200,-2.793005814987030
Vole and Lemming,TA20 1RX,50.878390964522400,-2.941653878597320
Myna and Crow,DT8 3RH,50.844617154000800,-2.832485565233190
Kākāriki and Pheasant,TA19 9FQ,50.936574000000000,-2.959558000000000
Scimitar babbler and Old World warbler,TA13 5AR,50.953255485580000,-2.800499389541940
Parrotbill and Goose,BA20 2EJ,50.942871100000000,-2.670283374000000
Thicketbird and Mink,TA19 0JH,50.962343041873900,-2.876182229748370
Chicken and Grackle,TA14 6PA,50.955738018675700,-2.753102715265360
Triller and Old World warbler,TA3 6EB,50.996370000000000,-2.955874000000000
Parrotlet and Herring gull,TA10 0LF,51.022226807734300,-2.848994695790100
Viscacha and Guillemot,TA19 9AH,50.931904000779200,-2.915924453551540
Treepie and Logrunners,BA22 8PF,50.982276780000000,-2.717063456000000
Mockingbird and Jackal,TA14 6RL,50.952681299266700,-2.748796567550800
Dorcopsis and Puffleg,TA18 8JP,50.874528091598200,-2.796207450333510
Goose and Kākāriki,TA18 8BB,50.882821485798200,-2.801139392129660
River dolphin and Zebra,TA18 8EE,50.879342453778100,-2.795720953654910
