name,postcode,lat,lon
Nukupuʻu and Macaw,BB5 2HB,53.748827550000000,-2.362854346000000
Asiatic leopard and Tattler,BB5 6AX,53.758789080000000,-2.364912072000000
Marsh harrier and Duck,BL1 8PH,53.599572150000000,-2.432366539000000
Stint and Kestrel,BB1 1JB,53.748220090000000,-2.470574000000000
Quetzal and Linsang,BL6 5RD,53.596330560000000,-2.553693360000000
Macaw and Warbler,M46 9PQ,53.532093205992100,-2.497848564564200
Myna and Wader,BB5 0SX,53.750195160000000,-2.371191523000000
Marsh harrier and Nukupuʻu,BB2 3WL,53.727265200000000,-2.466641504000000
Chickadee and Goose,BL9 9PY,53.577369580000000,-2.300912313000000
Wader and Triller,BL1 5RU,53.591784460000000,-2.462215742000000
Perching duck and Bronzewing pigeon,WN1 3JD,53.545783903861300,-2.615331317146870
Jerboa and Ibex,BL5 3UA,53.550145040000000,-2.507810661000000
Capuchin and Black cockatoo,BL2 2NB,53.590656270000000,-2.403933829000000
Kangaroo and B,BB1 7DT,53.750282360000000,-2.485109521000000
River dolphin and Parakeet,M45 7RP,53.555262675923300,-2.306249817090820
Guillemot and Jay,BL5 3SS,53.554300260000000,-2.525928663000000
White ibis and Mole,BL6 5UD,53.593845440000000,-2.542873238000000
Chipmunk and Cuscus,BB3 3HE,53.694682000000000,-2.464948000000000
Siskin and Black cockatoo,BB4 5QF,53.706575880000000,-2.328087251000000
Linsang and Civet,WN2 4NZ,53.526377969035800,-2.568076087318240
Pitohui and Kestrel,PR6 0BF,53.660400052800000,-2.624052270300000
Fish eagle and Quetzal,BB4 8NS,53.723673000000000,-2.285678630000000
Rabbit and Fish eagle,WN7 5PP,53.520330434783200,-2.530545206345160
Old World vulture and Rabbit,BB2 2QY,53.738006000000000,-2.504570000000000
Peafowl and Thrasher,BB1 7LW,53.754111750000000,-2.482469000000000
Zebra and Grackle,M27 9RE,53.521326671104700,-2.353575837336670
Scimitar babbler and Dorcopsis,BL2 4ND,53.611365870000000,-2.395712600000000
Shearwater and Dorcopsis,BL8 4AT,53.617896000000000,-2.338933000000000
Logrunners and Ibex,BL3 2PQ,53.561854690000000,-2.410060438000000
Darwin's finches and White ibis,BL1 3NW,53.591065820000000,-2.435769513000000
Skunk and Mamo,WN1 2LW,53.554453208183600,-2.626597050648450
Egret and Francolin,BB4 4HQ,53.691303380000000,-2.328680150000000
Kestrel and Nukupuʻu,BL2 5RN,53.587686960000000,-2.353873091000000
Tree warbler and Wader,BL1 6PL,53.600424050000000,-2.445159133000000
Polecat and Kite,BL4 0RF,53.544371810000000,-2.425616160000000
