name,postcode,lat,lon
Towhee and Parakeet,HG2 7RP,53.994317000000000,-1.512656000000000
Magpie and Ice seal,HG3 1BE,53.953223435009900,-1.450063741682800
Grosbeak and Marmoset,HG2 9AA,53.982133189950000,-1.550752474688040
Stint and Minke whale,HG3 1EJ,53.956190390098600,-1.528568451952550
Fulmarine petrel and Dolphin,HG5 0NQ,54.008990743877300,-1.449618988979670
Minke whale and Quetzal,HG1 1HB,53.989195615691100,-1.536035181930880
Thicketbird and Prion,LS21 1LA,53.900021035728200,-1.621366117494220
Mink and Linsang,LS22 6FF,53.930761171269400,-1.409938126695360
Night heron and Jay,LS22 7UZ,53.939195000000000,-1.376830000000000
Pratincole and Boto,HG3 1HE,53.940641758324000,-1.506258748615950
Mamo and Perching duck,HG2 0NT,53.989675236336600,-1.548703900169670
Marmoset and Badger,HG3 1DW,53.960308000000000,-1.501850000000000
Partridge and Herring gull,HG1 3LH,54.012405000000000,-1.531932000000000
Black cockatoo and Hawaiian honeycreeper,HG1 5JT,53.995840832447000,-1.541574748548760
Jackal and Wallaby,LS22 5AD,53.905347000000000,-1.414071000000000
Philippine hawk-owl and Bunting,LS21 1HE,53.906608000000000,-1.686225000000000
Mouse and Philippine hawk-owl,HG2 7SJ,53.990267000000000,-1.506786000000000
Old World vulture and Ice seal,HG2 9LB,53.969009232108500,-1.550116000000000
Zebra and Thicketbird,HG5 8HG,54.002027343083800,-1.456011596892580
Puffleg and Goose,HG3 1UD,53.978398639677300,-1.566634710926520
Grosbeak and Grackle,HG2 0LB,53.985984681330600,-1.556872134437130
Hawaiian honeycreeper and Duck,HG1 5AJ,53.994381193785900,-1.529006813549200
Black cockatoo and Macaw,HG5 9JX,54.057673465119300,-1.439061483483250
Hawk and B,LS17 9LG,53.896857486312600,-1.527273000000000
American sparrow and Zebra,HG1 3DN,54.013256642228500,-1.540940891760790
Flameback and Lemming,LS22 7QN,53.937797034884200,-1.387919000000000
Wader and Capuchin,HG5 8DG,54.003680983162000,-1.468042867137830
Chickadee and Cuscus,HG1 9WX,54.002442000000000,-1.522392000000000
Goose and Mink,HG3 1WG,53.954027155551900,-1.445024427868650
Tattler and Goose,HG3 1TP,53.974177597188400,-1.593282539941780
Egret and Dolphin,HG1 3EF,54.011923892985900,-1.540268866874680
Macaw and Old World quail,HG1 2BL,54.004078509280800,-1.552423425210220
Grackle and Herring gull,LS17 0DD,53.936242411452000,-1.575738428094000
Badger and Ice seal,HG3 2UT,54.002353944852100,-1.560238000000000
Peafowl and Polecat,HG5 0LG,54.014045954941600,-1.462447455753220
Hawaiian honeycreeper and Parrotbill,HG5 0DB,54.010911590181200,-1.462976135304840
Prion and Herring gull,HG3 3HQ,54.045528091155900,-1.617052322132210
Chickadee and Bronzewing pigeon,HG1 9JL,54.002426083561600,-1.522386380033630
Zebra and Petrel,LS21 1PS,53.896389079732100,-1.560407028855960
Thicketbird and Vole,LS22 4JD,53.913311837438500,-1.414675057468350
Wallaby and Condor,HG3 2TZ,54.004205940043300,-1.557716190605120
Kite and Parrotbill,HG1 3HL,54.007921294515800,-1.551359915501530
Elephant and Zebra,LS22 6HF,53.929879947238500,-1.402579303308930
Myna and Duck,LS22 5DF,53.905605256266100,-1.423154308059870
Vulture and Peafowl,HG5 8DL,54.005869000000000,-1.468808000000000
Linsang and Mamo,HG1 3JS,54.013547224527900,-1.525494275906200
Ground sloth and Kākāriki,LS22 6GT,53.930085250575900,-1.400489872010560
Zebra and Puffleg,HG2 7QP,53.996033344904500,-1.504017540385720
Wader and Tahr,HG3 1HG,53.939061225536100,-1.506993000000000
Lemming and Masked owl,HG1 3JY,54.013012013932700,-1.528811804664500
Songlark and Chicken,LS22 6SD,53.929255888893800,-1.396404981928040
Moluccan boobook and Jerboa,HG1 1DB,53.994795504591000,-1.540854060216770
Grackle and Vole,HG3 2TB,54.005887756317600,-1.565282000000000
Nukupuʻu and Bunting,HG5 8PS,54.000509703462800,-1.419753565696000
Masked owl and Darwin's finches,LS22 7YL,53.939996000000000,-1.392518000000000
Towhee and Chipmunk,HG1 3DQ,54.010910472374100,-1.529217017324280
Booted eagles and Bronzewing pigeon,LS22 6PU,53.929232118515300,-1.388150866459950
River dolphin and Chipmunk,LS22 6YE,53.931355890113200,-1.399359849967090
Jerboa and Vole,HG5 8AL,54.007801810283800,-1.467013813395500
Nukupuʻu and Solitaire,LS17 9FB,53.896504191200000,-1.430782098100000
Badger and Mockingbird,LS22 4BQ,53.929961509904100,-1.451740141125480
Buzzard and Jay,HG1 9YF,54.002442000000000,-1.522392000000000
Solitaire and River dolphin,HG2 7TN,53.989219012985800,-1.492858173567510
Logrunners and Kite,HG3 1PX,53.980541105054400,-1.567573125107730
Duck and Jay,LS22 5FN,53.925778663076500,-1.391277482103390
Nukupuʻu and Grouse,HG1 2NL,53.994327842646200,-1.561847000000000
Puffleg and Kākāriki,HG2 7JW,53.998799384287400,-1.496997924095540
Old World warbler and Armadillo,HG5 0DU,54.008835806851900,-1.451604000000000
Myna and Songlark,HG1 4HT,54.007210547337700,-1.532295091177360
Siskin and Viscacha,LS21 1PD,53.897756112104000,-1.601907508140870
Parrotlet and Marsh harrier,HG5 9JB,54.036320000000000,-1.489568000000000
Rabbit and Zebra,LS22 6RD,53.927768000000000,-1.386299000000000
Magpie and Perching duck,HG5 0PF,54.015187917782300,-1.460555645630560
Minke whale and Pratincole,HG3 3EW,54.049122000000000,-1.624900000000000
Grouse and Egret,HG2 7PR,53.995209016476500,-1.500290198078400
Vole and Masked owl,LS22 4BZ,53.916179864678300,-1.494322000000000
Old World warbler and Fulmarine petrel,HG3 3LX,54.057834834981200,-1.531421381162980
Grosbeak and Black jay,LS23 6PD,53.902961926369900,-1.365917586429920
Meadowlark and Kestrel,HG1 4ND,54.003330321933300,-1.527823000000000
Marmoset and Parakeet,HG1 3HU,54.007810990203700,-1.553115792395140
Snipe and Black cockatoo,HG3 3DR,54.033316000000000,-1.614722000000000
Mockingbird and Guillemot,HG1 5EL,53.999954000000000,-1.538205125027070
Siskin and Songlark,HG1 5PR,53.991091262418100,-1.533512780144250
Crow and New World blackbird,LS17 9HJ,53.900787924949400,-1.457935727864590
Chipmunk and Chipmunk,HG1 1JL,53.991823000000000,-1.539054679235540
Badger and Tattler,LS21 1HJ,53.906844248533900,-1.684061904708580
Armadillo and Darwin's finches,HG3 3SY,54.063900740831200,-1.489260139048780
Thrasher and Dolphin,HG2 0EW,53.989343000000000,-1.543733766491920
Black jay and Fish eagle,HG3 1NJ,53.965274820982300,-1.537245773189030
Rat and Grackle,HG2 0NN,53.990993976764700,-1.548049063927630
Ground sloth and Chickadee,HG5 0TQ,54.042706000000000,-1.416149000000000
Ground sloth and Darwin's finches,HG5 0TL,54.006967279972800,-1.463271018894370
Greenbul and Petrel,HG3 2HX,54.018224000000000,-1.619865991355840
Treepie and Ground sloth,HG1 1ED,53.990398979155500,-1.537912000000000
Warbler and Lemming,HG3 1NU,53.960613000000000,-1.552035000000000
Wader and Duck,HG1 5QX,53.990770957086200,-1.532036917248490
Francolin and Tattler,HG3 2HF,54.002083100039900,-1.567121172814180
Rat and Grosbeak,HG5 0UB,54.010825639510400,-1.465876517790940
Myna and Ground sloth,HG3 3JX,54.068300000000000,-1.616018000000000
Perching duck and Duck,HG5 8NP,54.001474000000000,-1.418247092868170
Cuscus and Stilt,LS22 9FS,53.930156000000000,-1.384305000000000
Towhee and White ibis,HG3 1NY,53.961904312773100,-1.549049458922960
River dolphin and Flameback,HG5 8DH,54.004265627245500,-1.468142214365770
Recurvebill and Magpie,HG5 0WJ,54.015356790292100,-1.456143029693610
Bunting and Pratincole,LS22 7YD,53.938961154583100,-1.382054000000000
Viscacha and Stilt,LS22 6AF,53.929692627181200,-1.390337224648890
Minke whale and Lemming,LS22 5BG,53.907790000000000,-1.406563000000000
Viscacha and Scimitar babbler,HG3 1DD,53.967205658332300,-1.479711130089580
White ibis and Egret,HG5 0JW,54.009695108842000,-1.464288800213210
Chipmunk and Siskin,LS21 1LJ,53.900650791400600,-1.621558275424640
Flameback and Philippine hawk-owl,LS21 1FY,53.898720000000000,-1.625598000000000
Diving bird and Solitaire,HG2 7BJ,53.992280354130700,-1.500615044058730
Viscacha and Greenbul,HG2 8NQ,53.986830959045700,-1.515305475231690
Tattler and Marmoset,HG1 1PN,53.993461154334600,-1.542119473519770
Marsh harrier and Mamo,HG1 4BN,53.999913427145200,-1.530225847273030
Chicken and Vulture,HG2 7UG,54.002426083561600,-1.522386380033630
Peafowl and Cuscus,HG1 4DW,54.011412000000000,-1.491017000000000
Songlark and Myna,HG1 2JF,53.999821042892100,-1.545955071705290
Prion and Bunting,HG1 4FN,54.002017000000000,-1.512724000000000
Myna and Rat,HG1 4PY,53.999218000000000,-1.500255860123220
Magpie and Piping shrike,HG2 9PH,53.977694037998200,-1.550967924742700
Herring gull and Towhee,HG5 9JJ,54.039639760690900,-1.465858000000000
Treepie and Duck,HG2 7NP,53.995929508811600,-1.502813717947920
Thicketbird and Francolin,HG3 2YQ,54.001959000000000,-1.569746000000000
Parrotbill and Solitaire,LS17 9PE,53.894967000000000,-1.438868000000000
Fox and Old World warbler,HG3 2WD,54.002467168622600,-1.576545532671580
Tree warbler and Crow,HG5 8HU,54.000758024929300,-1.451603993042380
Scimitar babbler and Argus,HG1 9TB,53.994912093602300,-1.545520341091710
Black jay and Black cockatoo,HG5 0QF,54.021569121653800,-1.460534174302890
Puffleg and Egret,LS22 4EN,53.959140140716700,-1.407144878975270
Solitaire and Chicken,HG1 3HB,54.006429511091500,-1.544235355467470
Treepie and Kestrel,LS21 1LY,53.903022957533300,-1.630014353273160
