id,postcode,lat,lon
480725,RG8 9HY,51.522590268916300,-1.147024136114770
480726,RG8 9JA,51.522809442196900,-1.145016536744180
480727,RG8 9JB,51.522648171723400,-1.146331199011260
480728,RG8 9JD,51.522778753738100,-1.146977374540730
480729,RG8 9JE,51.522973504459500,-1.146555737731470
480730,RG8 9JG,51.522795058221600,-1.146746450715070
480731,RG8 9JH,51.522905782762100,-1.148373134472690
480732,RG8 9JJ,51.520826272016900,-1.148037171394110
480733,RG8 9JN,51.521431560261300,-1.148429451623510
480734,RG8 9JP,51.519371632064300,-1.144605275663670
480735,RG8 9JQ,51.523392207514500,-1.148493788367680
480736,RG8 9JR,51.522685622000600,-1.149011441499320
480737,RG8 9JS,51.522947285209700,-1.149136289339230
480738,RG8 9JT,51.523396493570700,-1.149084678067090
480739,RG8 9JU,51.523706872742300,-1.148487921064630
480740,RG8 9JW,51.522005483116100,-1.149456518693900
480741,RG8 9JX,51.524897060186600,-1.148941401766080
480742,RG8 9LA,51.527064060057800,-1.150183951916480
480743,RG8 9LB,51.527450865515400,-1.148965878315770
480744,RG8 9LD,51.527447604657600,-1.150998478264600
480745,RG8 9LE,51.529403391789300,-1.152879410348810
480746,RG8 9LG,51.529478268162700,-1.152041904071250
480747,RG8 9LH,51.529377534407100,-1.149304776647080
480748,RG8 9LJ,51.528432596256700,-1.147952911539320
480749,RG8 9LT,51.514128559800200,-1.121357666685540
480750,RG8 9LU,51.513852667431100,-1.124274000000000
480751,RG8 9LX,51.514828475622500,-1.122367400166620
480752,RG8 9LY,51.514128559800200,-1.121357666685540
480753,RG8 9NA,51.514741000000000,-1.141968000000000
480754,RG8 9NB,51.513772375898100,-1.142202000000000
480755,RG8 9ND,51.509814267909400,-1.132464000648370
480757,RG8 9NG,51.505712954701300,-1.125049535638880
480758,RG8 9NH,51.508780000000000,-1.119011000000000
480759,RG8 9NJ,51.507960967165900,-1.120251504751380
480760,RG8 9NL,51.504229000000000,-1.122441000000000
480761,RG8 9NN,51.504731562159800,-1.123670747999550
480762,RG8 9NP,51.503876706480300,-1.121180191683730
480763,RG8 9NQ,51.503396113795400,-1.120641944786600
480764,RG8 9NR,51.499167784015300,-1.121544455294660
480765,RG8 9NU,51.501193000000000,-1.122889000000000
480766,RG8 9NX,51.496063000000000,-1.112673000000000
480767,RG8 9NY,51.495520000000000,-1.115737000000000
480768,RG8 9NZ,51.494157351268100,-1.115288270069310
480769,RG8 9PA,51.502236594684600,-1.129135710680200
480825,RG8 9PB,51.498535693521900,-1.134493251159060
480826,RG8 9PD,51.495432290453400,-1.134321529989950
480827,RG8 9PE,51.502965000000000,-1.130202000000000
480828,RG8 9PG,51.499252219807100,-1.132894991268510
480829,RG8 9PP,51.522696168446000,-1.150467025763580
480830,RG8 9PR,51.527227001767900,-1.142915706581280
480831,RG8 9PS,51.527640314434200,-1.139188816403770
480832,RG8 9PT,51.533600603860100,-1.146414743957430
480833,RG8 9PU,51.529841057322300,-1.147508564893330
480834,RG8 9PX,51.533374928605400,-1.148768942166280
480835,RG8 9PY,51.535051828959000,-1.154360525247380
480836,RG8 9QA,51.528868420982900,-1.161019742511180
480837,RG8 9QB,51.529132814786500,-1.162646000000000
480838,RG8 9QD,51.522428750037900,-1.150789099217370
480839,RG8 9QE,51.526367051440100,-1.185023118425020
480840,RG8 9QF,51.521749563324900,-1.150124300028810
480841,RG8 9QG,51.527778040714200,-1.180629000000000
480842,RG8 9QH,51.529281893613400,-1.168307000000000
480843,RG8 9QJ,51.528922161416700,-1.169841117101710
480844,RG8 9QL,51.521050000000000,-1.155225000000000
480845,RG8 9QN,51.522037986607900,-1.153952913404070
480846,RG8 9QP,51.521879170891500,-1.154373844408170
480847,RG8 9QR,51.520219084281700,-1.156090888880890
480848,RG8 9QS,51.520067179147500,-1.156223411212090
480849,RG8 9QT,51.522223000000000,-1.154512000000000
480850,RG8 9QU,51.522024783310700,-1.154616176949720
480851,RG8 9QX,51.521759221106900,-1.155197627566430
480852,RG8 9QY,51.521288000000000,-1.155711000000000
480853,RG8 9QZ,51.520741774348500,-1.156254187333460
480854,RG8 9RA,51.520232115218600,-1.156652750721480
480855,RG8 9RB,51.520123378336600,-1.161555127926090
480856,RG8 9RD,51.523336576032000,-1.150743389935030
480857,RG8 9RE,51.513287338727800,-1.185472632298360
480858,RG8 9RF,51.513652653288200,-1.187584504474590
480859,RG8 9RG,51.513566836510800,-1.188176871669060
480860,RG8 9RH,51.514357480682900,-1.189387756898740
480861,RG8 9RJ,51.514376184513200,-1.188191310945000
480862,RG8 9RL,51.509565322898800,-1.201245331860510
480863,RG8 9RN,51.509012188162600,-1.200563354508370
480864,RG8 9RP,51.511876000000000,-1.197098000000000
480865,RG8 9RR,51.512294000000000,-1.196385000000000
480866,RG8 9RS,51.506888216723400,-1.217617110786690
480867,RG8 9RT,51.508197867556000,-1.217148006432680
480868,RG8 9RU,51.508445330589600,-1.211135163034010
480869,RG8 9RX,51.508753238278700,-1.211304000000000
480870,RG8 9RY,51.502375521336400,-1.199123469444710
480871,RG8 9SA,51.501355289099100,-1.203794774172910
480872,RG8 9SB,51.511010382302500,-1.202185534776350
480873,RG8 9SE,51.513193687641300,-1.200619880779480
480874,RG8 9SG,51.511998840813700,-1.196822069551120
480875,RG8 9SH,51.511422633594300,-1.198028235274420
480876,RG8 9SJ,51.501985524017400,-1.166368538204660
480877,RG8 9SL,51.502970815612100,-1.174735689479300
480878,RG8 9SP,51.504590562999000,-1.158310000000000
480879,RG8 9SR,51.501779002181700,-1.171486809664310
480880,RG8 9SS,51.502268025157700,-1.163107355226210
480881,RG8 9ST,51.507697719697800,-1.155399996484270
480882,RG8 9SU,51.511103000000000,-1.159905000000000
480883,RG8 9SX,51.512975956146300,-1.155417701998460
480884,RG8 9SY,51.505226737025700,-1.135879384265200
480885,RG8 9TA,51.507249394435800,-1.137037064566070
480887,RG8 9TJ,51.513796774270700,-1.202035999187940
480888,RG8 9TL,51.513309323403100,-1.201756300060330
480889,RG8 9TP,51.514533217108300,-1.201907847045720
480890,RG8 9TR,51.519112717876400,-1.200991906428620
480891,RG8 9TS,51.530480761894100,-1.210682411149850
480892,RG8 9TT,51.528737547934900,-1.204196725772890
480893,RG8 9TU,51.514948057183000,-1.202087944965150
480894,RG8 9TX,51.524169768739700,-1.214870682013990
480895,RG8 9WD,51.523242302877600,-1.140266276195860
480925,RG8 8JQ,51.480294512555600,-1.123995042094280
480926,RG8 8JR,51.478346598732400,-1.108912648628620
480927,RG8 8JS,51.479751284890500,-1.096241933937320
480928,RG8 8JT,51.479903565410800,-1.095000505748310
480929,RG8 8JU,51.475839000000000,-1.099501000000000
480931,RG8 8JY,51.477297000000000,-1.099660000000000
480932,RG8 8LA,51.475504288654700,-1.109975934528120
480933,RG8 8LB,51.473730690235900,-1.104956648294200
480934,RG8 8LD,51.479440593421000,-1.093267256980860
480935,RG8 8LL,51.478518000000000,-1.129151983444100
480936,RG8 8LN,51.478993433046500,-1.132603000000000
480937,RG8 8LP,51.479378730632700,-1.135086203121260
480938,RG8 8LQ,51.478574973825300,-1.132178248068780
480939,RG8 8LR,51.479437841123500,-1.134566683837040
480940,RG8 8LS,51.480584000000000,-1.138649000000000
480941,RG8 8LT,51.484376070519100,-1.145850491845800
480942,RG8 8LU,51.480513355019400,-1.140205682009190
480943,RG8 8LX,51.481440957403100,-1.140404253955120
480944,RG8 8LY,51.482333000000000,-1.140438868839790
480945,RG8 8NA,51.484232783275900,-1.138551584146730
480946,RG8 8ND,51.487126745941900,-1.125001953663960
480947,RG8 8NE,51.493314393593000,-1.141002069015540
480948,RG8 8NG,51.483383000000000,-1.145021924228010
480949,RG8 8NH,51.484710099024500,-1.147270020508020
480950,RG8 8NJ,51.488236346313400,-1.153685520700560
480951,RG8 8NL,51.477950000000000,-1.138720930813480
480952,RG8 8NN,51.476987303331200,-1.137579297136430
480953,RG8 8NP,51.478448205385100,-1.138156541212290
480954,RG8 8NQ,51.485019111472500,-1.146486561675840
480955,RG8 8NR,51.480313448690300,-1.143607913550310
480956,RG8 8NS,51.482652516657600,-1.146242708399140
480957,RG8 8NT,51.489159289788300,-1.144565682967030
480958,RG8 8NU,51.489023000000000,-1.145476000000000
480959,RG8 8NW,51.477380655419100,-1.139717390184080
480960,RG8 8NX,51.486430408657900,-1.146431415371320
480961,RG8 8NY,51.485832529607400,-1.145678000000000
480962,RG8 8PA,51.484987109218900,-1.145795873502200
480963,RG8 8PB,51.483189879239700,-1.143482044616760
480964,RG8 8PD,51.485127076334000,-1.145260391468850
480965,RG8 8PE,51.482168169552400,-1.142709130134430
480966,RG8 8PF,51.482711000000000,-1.144231042555640
480967,RG8 8PG,51.490846547765200,-1.141667792189040
480968,RG8 8PH,51.489519276826700,-1.139690662202750
480969,RG8 8PT,51.475008000000000,-1.121476000000000
480970,RG8 8PU,51.475028152197500,-1.124369468080460
480971,RG8 8PX,51.470601148025300,-1.128787772715110
480972,RG8 8PY,51.471164114585100,-1.129525719744270
480973,RG8 8QA,51.464858060572000,-1.132783884843490
480974,RG8 8QB,51.470036281089200,-1.138746912603750
480975,RG8 8QD,51.473074256666300,-1.142260434819080
480976,RG8 8QE,51.470548384472300,-1.148541790346600
481025,RG8 8QH,51.471061042071900,-1.149799220389800
481026,RG8 8QJ,51.469473761169000,-1.154118987881900
481027,RG8 8QL,51.463404026358400,-1.145392659984690
481028,RG8 8QN,51.465793704131500,-1.162550930794910
481029,RG8 8QQ,51.470942407124100,-1.143380203627560
481030,RG8 8QR,51.465981217811900,-1.163627182897530
481031,RG8 8QS,51.468400792698400,-1.173747000000000
