name,postcode,lat,lon
Logrunners and Duck,EX31 1QR,51.087995410541700,-4.063155715509930
Solitaire and Bunting,EX34 0EU,51.202973205305400,-4.029281614728030
Triller and Hawaiian honeycreeper,EX32 7PA,51.084520000000000,-3.951556200482960
Goose and Piping shrike,EX33 2NH,51.137006642292700,-4.134899622496090
American sparrow and Viscacha,EX34 0DU,51.207159206422300,-4.035037000000000
Black jay and Hawaiian honeycreeper,EX32 7PP,51.081539256747400,-3.906371553439330
Minke whale and Vulture,EX31 4ST,51.126553161532200,-3.988757061930880
Condor and Partridge,EX33 1HS,51.137388366849900,-4.153687000000000
Kestrel and Mink,EX31 4HH,51.153591781668800,-4.061662448247820
Boto and Duck,EX32 7PG,51.083956795778300,-3.951076805605000
Kestrel and Mink,EX34 9ED,51.209680019559300,-4.117170364286160
Viscacha and Kākāriki,EX32 8AL,51.081671676371900,-4.039672902057810
Kite and Old World quail,EX32 7DY,51.081631390034100,-4.051221825021900
Goose and Tahr,EX34 8PL,51.178681000000000,-4.125121000000000
Tattler and Buzzard,EX33 1EB,51.112510527550900,-4.180590162691500
Parrotbill and Triller,EX31 1JP,51.084018938850900,-4.064763543407030
Cloud rat and Buzzard,EX31 4EG,51.128678478259900,-4.091138020699430
Duck and Stint,EX31 4PN,51.177232592262400,-3.929531582489020
Magpie and Mink,EX32 7AN,51.086024634969600,-4.055571453979210
American sparrow and Marmoset,EX33 2NF,51.138494129850400,-4.150893430807920
Dolphin and Egret,EX31 4FA,51.125333991295500,-4.078925677180630
Badger and Maya,EX33 1BP,51.112790906513900,-4.170359152117950
Greenbul and Macaw,EX34 0LX,51.196138278487800,-4.020980165611160
Skunk and Macaw,EX31 4JF,51.086847692422800,-4.051723966684360
River dolphin and Chicken,EX31 4HA,51.127380147005000,-4.055835503792990
Herring gull and Vole,EX34 9GA,51.208304012307300,-4.123621499960770
Bronzewing pigeon and Mamo,EX34 9AR,51.210306447739400,-4.118831320494720
Chicken and Elephant,EX34 7AQ,51.176097496242500,-4.196251874950860
Badger and Philippine hawk-owl,EX32 7JF,51.082554672911900,-4.042667302195090
Mink and Treepie,EX31 1JD,51.083212000000000,-4.062671000000000
Ice seal and Pheasant,EX33 2LQ,51.106463229437300,-4.147277064210720
B and Black jay,EX31 1PX,51.090038000000000,-4.059591000000000
Polecat and Scimitar babbler,EX33 1HU,51.126353875077600,-4.174182164605460
Recurvebill and B,EX34 9EF,51.210258992824600,-4.116781000000000
Kite and Dorcopsis,EX33 2AJ,51.105890606087900,-4.160778823538330
Peafowl and Bronzewing pigeon,EX31 1QU,51.088326858180100,-4.066283475606820
Gull and Rabbit,EX31 4NY,51.158396067946800,-4.018257291978100
Goose and Egret,EX33 2ND,51.128082780158500,-4.155125984453750
Prion and Chicken,EX33 2JP,51.106870278751900,-4.159838811207710
Fulmarine petrel and Dorcopsis,EX33 2NN,51.121642966409800,-4.143768000000000
Armadillo and Francolin,EX32 7JW,51.082075566579100,-4.039719227766750
Kite and Buzzard,EX31 1JT,51.086159433600900,-4.064758936672940
Towhee and Armadillo,EX31 4WB,51.187266000000000,-3.906740000000000
Hawk and Gull,EX33 2BS,51.105183809985200,-4.158145939954540
Shearwater and River dolphin,EX32 7AZ,51.083469486573300,-4.058185311586500
Viscacha and Puffleg,EX34 9SL,51.213257565527100,-4.069023739040470
Night heron and Kākāriki,EX32 7RB,51.086678357395800,-4.048432000000000
Old World quail and Diving bird,EX32 7JH,51.082232569001700,-4.039483410991810
