name,postcode,lat,lon
Philippine hawk-owl and Triller,HU17 8SS,53.800534000000000,-0.469265000000000
Siskin and Tit-tyrant,HU3 5QG,53.739909158380800,-0.383419717310778
Moluccan boobook and Pitohui,HU6 9NL,53.783860536205900,-0.361300294148731
Goose and Bronzewing pigeon,HU2 8AQ,53.747005000000000,-0.346811000000000
Flameback and Tattler,HU9 1HY,53.748766971841100,-0.317820678885372
New World blackbird and Rat,HU7 0YG,53.778689000000000,-0.341377000000000
Jay and Cloud rat,HU2 0HN,53.753091855108500,-0.336576944557378
Tree warbler and Skunk,HU14 3WT,53.720624322937000,-0.429262569244978
Polecat and Triller,HU5 5XS,53.757266542505400,-0.395540504666385
Armadillo and Fish eagle,HU6 8EZ,53.778687170496700,-0.377482877443773
Old World warbler and Vulture,HU5 3TY,53.752736849862800,-0.376905728435498
Wader and Songlark,HU14 3PB,53.737165218535700,-0.494477065783753
Jackal and Skunk,HU8 9AA,53.763161622185600,-0.297022142588156
Fish eagle and Shearwater,HU1 3RN,53.744071122765000,-0.326560910575431
Boto and Eagle,HU9 2LY,53.757114622960200,-0.307369372703837
Vulture and Mouse,HU14 3BL,53.730260000000000,-0.523859000000000
Booted eagles and Kākāriki,HU13 9JN,53.724794854015800,-0.428546327767549
Bunting and Warbler,HU5 4EQ,53.764216568909000,-0.369666208371264
Scimitar babbler and Chicken,HU20 3XD,53.789487229717500,-0.509378463872345
Thrasher and Badger,HU6 8TE,53.779565149629700,-0.391942987939992
Fox and Dorcopsis,HU3 4NG,53.731042142853600,-0.369873860167578
Mamo and Gull,HU10 6QB,53.749622366161000,-0.431957394508212
Tit-tyrant and Coati,DN18 6EZ,53.680917537010600,-0.426379707580489
Herring gull and Grosbeak,HU15 1QG,53.751194000000000,-0.573508000000000
Grouse and Coati,HU6 9AJ,53.787797207084300,-0.389791411778915
Capuchin and River dolphin,HU16 4EZ,53.785066461976300,-0.410144621320327
Boto and Mink,HU1 2JJ,53.741847035950900,-0.335853000000000
Kite and Gull,HU16 5AT,53.778456824855900,-0.415372345657559
Stilt and Grouse,HU7 0DF,53.773053000000000,-0.322055000000000
Tree warbler and Mamo,HU3 4BJ,53.734620715109100,-0.366096736183175
Pheasant and Perching duck,HU1 2JA,53.742333734429500,-0.334772818024350
Zebra and Condor,HU10 6WS,53.720624322937000,-0.429262569244978
Scimitar babbler and Kestrel,HU6 7BZ,53.785291296602500,-0.352880869995076
Logrunners and Skunk,HU3 6EA,53.742540142337300,-0.374690569534586
Tree warbler and Scimitar babbler,HU16 4HP,53.784528683160700,-0.413143000000000
Vole and Towhee,HU6 8LN,53.777491031174900,-0.381429301493749
Cuscus and Marmoset,DN18 6DY,53.667481000000000,-0.408111000000000
River dolphin and Siskin,HU8 8AZ,53.757353000000000,-0.328181590065067
Kestrel and Night heron,HU4 7AH,53.729334997316000,-0.407488244460702
Old World warbler and White ibis,HU16 4EL,53.785513097785800,-0.415364499478402
Egret and Ibex,HU5 4EG,53.764557149898600,-0.369592327757776
Mole and Macaw,HU6 9QD,53.782063580200700,-0.379219495698188
Ground sloth and Ice seal,HU7 3HP,53.798420340220000,-0.343453491322420
Tahr and Kite,HU4 7WW,53.720652000000000,-0.429221000000000
Pheasant and Vulture,HU5 3NZ,53.753886014390500,-0.372479000000000
Old World warbler and Tit-tyrant,HU16 5SG,53.786686402656800,-0.425961066651223
Elephant and Fulmarine petrel,HU13 9DR,53.731124036419600,-0.433419001252217
Black jay and Rabbit,HU5 9AA,53.744072000000000,-0.326561000000000
Argus and Mouse,HU9 9PT,53.744093000000000,-0.326567000000000
Songlark and Viscacha,HU4 7RA,53.744387200786500,-0.409178590060136
Black jay and Pratincole,HU10 7QJ,53.752985000000000,-0.449922392045602
Dolphin and Hawk,HU14 3HN,53.712399000000000,-0.534167000000000
Thrasher and Pratincole,HU9 1EE,53.747567018870700,-0.316867689290826
Herring gull and Buzzard,HU5 3FB,53.761916000000000,-0.360205000000000
Gull and Pitohui,HU9 1EX,53.748296000000000,-0.318197735762839
Kite and Linsang,HU2 8QQ,53.747337229180600,-0.347511059647788
Herring gull and Kite,DN19 7DN,53.673610372253800,-0.383930436239194
Asiatic leopard and Thicketbird,HU3 4AA,53.736139000000000,-0.358745000000000
Jerboa and Francolin,HU5 4NR,53.768363538226200,-0.387834411891779
Egret and Lemming,HU8 8DZ,53.762425858278200,-0.323904458306219
Treepie and Recurvebill,HU2 8TJ,53.748637816711800,-0.351221153965439
Stilt and Parrotbill,HU1 1YP,53.743671000000000,-0.334553000000000
Old World vulture and Black cockatoo,DN18 5PH,53.684578469859800,-0.439614176126509
Coati and Jackal,DN19 7LJ,53.675730000000000,-0.338816000000000
Marmoset and Fox,HU13 0JR,53.728397963991500,-0.454696587173663
Fox and Elephant,HU8 8HR,53.765519583596400,-0.320155124153899
Greenbul and Lemming,HU6 7SL,53.770644822720500,-0.361830244196693
Petrel and Armadillo,HU16 4QD,53.780101773128400,-0.395094488500511
Vole and Songlark,HU16 5EZ,53.774269973167500,-0.423709357623760
Hawk and Kangaroo,HU4 7RJ,53.745662192605500,-0.413816306174348
White ibis and Recurvebill,HU16 4DQ,53.792538995117100,-0.406157816656866
Chickadee and Armadillo,DN18 6DL,53.678889634943700,-0.428711249941698
Capuchin and Solitaire,HU3 6PA,53.744605794881600,-0.375217424920731
Thicketbird and American sparrow,HU8 9NQ,53.781713325816300,-0.297515592266286
Kākāriki and Guillemot,HU13 9NN,53.724823244744700,-0.419087222430848
Condor and Rat,HU5 4EP,53.761147231253800,-0.375989766813728
Condor and Kite,DN18 5BF,53.686727218124800,-0.443653816922506
Francolin and Shearwater,HU5 4PQ,53.763416660771500,-0.391634641793789
Thrasher and Quetzal,HU7 4TP,53.778939538109300,-0.308585596395045
Perching duck and Kangaroo,HU7 4RT,53.790647841711000,-0.320411280885796
Rat and Booted eagles,HU4 7DA,53.732883844391900,-0.410734803181336
Gull and Kākāriki,HU15 1HD,53.731996000000000,-0.579752000000000
B and Flameback,HU16 5EA,53.774581639071200,-0.428963422230038
Tree warbler and Cloud rat,DN19 7QG,53.696840155145900,-0.360244214225541
Perching duck and Marsh harrier,HU15 1QJ,53.753584700965200,-0.575095447038024
Minke whale and Black cockatoo,HU2 0HD,53.751621460280000,-0.333616810758469
Capuchin and Myna,HU16 5EH,53.776793447068200,-0.431551000000000
Petrel and Wader,HU4 6JE,53.734061012351700,-0.389829546687011
Pitohui and Badger,HU6 9SD,53.783719084153900,-0.381994062237622
Ice seal and Prion,HU1 3JF,53.744489086114300,-0.342406271749305
Jay and Recurvebill,HU6 9LP,53.782602344817200,-0.375191725609209
Duck and Buzzard,HU8 7SG,53.756074864666800,-0.318438777079823
Bronzewing pigeon and Myna,HU3 6AQ,53.742568116725000,-0.370792437716108
Armadillo and Solitaire,HU1 2EA,53.743394085461500,-0.334504000000000
Chipmunk and Flameback,HU5 5AF,53.752678142217200,-0.386539195526389
Dorcopsis and Tahr,HU15 1AU,53.728305734988500,-0.575662300126193
Petrel and Kangaroo,HU13 9BL,53.727631210767900,-0.435094975798314
Jackal and Chicken,HU20 3XN,53.787229313215000,-0.510688038907682
Masked owl and Myna,DN19 7AF,53.679102323401500,-0.375922694575159
Dolphin and Tit-tyrant,DN18 5HB,53.686124267841200,-0.436831253199901
