name,postcode,lat,lon
Jackal and Vulture,NR30 3HN,52.600153023010800,1.732749295765620
Magpie and Shearwater,NR30 1HZ,52.607603000000000,1.722154000000000
Pratincole and Kangaroo,NR31 8JU,52.581604187887700,1.705625765394240
Black jay and Warbler,NR30 4BG,52.626561582089000,1.732752015485670
Old World warbler and Stint,NR31 6NA,52.574311679543100,1.725310340421630
Dolphin and Ibex,NR31 0AR,52.608512671910600,1.715494161590750
Civet and Duck,NR30 2HU,52.606928000000000,1.732113541666410
Coati and Greenbul,NR30 1ED,52.611829277182500,1.737275047513810
Meadowlark and Snipe,NR30 3BL,52.601070166126000,1.733329638137500
Fulmarine petrel and Myna,NR31 7PQ,52.573487788262600,1.721195212452720
Civet and Cloud rat,NR32 5JF,52.513332854503800,1.741920621431410
Snipe and Pheasant,NR31 6QA,52.584096000000000,1.729086000000000
Recurvebill and Egret,NR30 2LY,52.604136469274400,1.729953000000000
Coati and Duck,NR13 3HH,52.563486878410300,1.563155616117980
Recurvebill and Wader,NR29 4RN,52.699577188567000,1.621352540676770
Old World quail and American sparrow,NR31 0LF,52.591650653774600,1.724962000000000
Mole and Fish eagle,NR29 5PE,52.708846222515400,1.527922844488200
Flameback and Scimitar babbler,NR31 6HZ,52.573675070212700,1.727780000000000
Francolin and Dorcopsis,NR13 3NN,52.608622103564000,1.536120553699740
Macaw and Treepie,NR29 3RT,52.677268056715800,1.686437821267990
Parrotbill and Tit-tyrant,NR29 3SQ,52.675713320515200,1.693320999599760
Mockingbird and Ground sloth,NR31 0JW,52.597445000000000,1.723928000000000
Meadowlark and Zebra,NR31 6BL,52.573349266360100,1.731015966195570
Thrasher and Fish eagle,NR13 3AG,52.605368991346600,1.572851239927800
Kite and Shearwater,NR31 7JR,52.571212501985400,1.711450858022390
Lemming and Grackle,NR31 6DE,52.565613396653500,1.724749483369900
Fulmarine petrel and Parrotlet,NR31 9XJ,52.612445000000000,1.724641000000000
Stint and Egret,NR30 4JR,52.618672005051200,1.729937082030260
Siskin and Thicketbird,NR29 4LS,52.698772325953600,1.682447744811100
Masked owl and Parrotlet,NR31 8BS,52.583477189591700,1.724744590406090
Greenbul and Kestrel,NR30 1HX,52.607840543058400,1.722968000000000
Dolphin and Goose,NR30 3EF,52.592616056488700,1.732728275117650
Puffleg and Kite,NR30 4LL,52.614268000000000,1.729592000000000
Maya and Pheasant,NR14 6SE,52.548588229908900,1.535419004702100
Diving bird and Tit-tyrant,NR30 2FL,52.606222000000000,1.727732000000000
Asiatic leopard and Wallaby,NR31 8HE,52.577954095520800,1.702984730366950
Grouse and Francolin,NR29 5HH,52.683830000000000,1.618983000000000
Polecat and Meadowlark,NR30 2NY,52.606831183371400,1.727201041699040
Francolin and Tattler,NR31 0LJ,52.591020814725400,1.723125309667600
Linsang and Scimitar babbler,NR29 3FA,52.668814383000000,1.623717681600000
Old World quail and Tattler,NR29 3RW,52.674719340791100,1.685675492867650
Towhee and Eagle,NR13 3YW,52.559506000000000,1.567828000000000
Kestrel and Rabbit,NR30 3LL,52.595892000000000,1.728508153239730
Old World warbler and Booted eagles,NR30 9GU,52.612445000000000,1.724641000000000
Mink and Gull,NR29 5JL,52.701489621058800,1.589855130391680
Wader and Lemming,NR13 3PA,52.590979000000000,1.578207000000000
Night heron and Meadowlark,NR31 7AF,52.577296942974900,1.725342233883530
Viscacha and Moluccan boobook,NR31 6ST,52.567668178167300,1.724909029542650
Old World warbler and Solitaire,NR31 9FQ,52.576586000000000,1.651253000000000
White ibis and Vulture,NR13 3PH,52.602488806671100,1.565762088276450
Minke whale and Chickadee,NR31 8PB,52.579087922200800,1.692035933486190
Rabbit and Old World warbler,NR31 7RH,52.558159460681700,1.714081655587700
Ice seal and Boto,NR31 0EF,52.600228053959000,1.722089881937500
Siskin and Stilt,NR29 5QY,52.711064425281500,1.539490290627070
Bronzewing pigeon and Viscacha,NR29 5NN,52.710167729886100,1.528547872095340
Philippine hawk-owl and Minke whale,NR29 5EF,52.680488000000000,1.639958000000000
Petrel and Crow,NR31 7HD,52.564778701669700,1.712678323903270
New World blackbird and Perching duck,NR30 3JJ,52.600261617242200,1.734723296602130
Argus and Moluccan boobook,NR30 3AY,52.602752714114000,1.732050000000000
Fulmarine petrel and Shearwater,NR29 5AG,52.731608695300300,1.534918190123130
Mole and Ice seal,NR31 9LU,52.562124822838200,1.655526406039070
Herring gull and Buzzard,NR14 6RF,52.528557428110000,1.557920873382340
American sparrow and Towhee,NR30 2BX,52.608254583479100,1.731695534679480
Marsh harrier and Argus,NR29 4TU,52.701156077093200,1.629419551313670
Tit-tyrant and Cloud rat,NR31 9LL,52.568780125104900,1.665719840343330
Nukupuʻu and Solitaire,NR13 3RB,52.640864741296600,1.551497883650180
Solitaire and Old World quail,NR31 0BL,52.605864433704800,1.717618887064830
Eagle and Lemming,NR13 3DW,52.631713000000000,1.548080000000000
Diving bird and Shearwater,NR31 7AU,52.576249250562500,1.721193084324670
Songlark and Zebra,NR31 8QT,52.585263379400400,1.708548608179330
Songlark and Puffleg,NR31 6AP,52.572499000000000,1.729452867118320
Linsang and Petrel,NR31 7JZ,52.572779286895400,1.709620000000000
Puffleg and Old World warbler,NR31 8AE,52.584894351979600,1.722014778612360
Tattler and Night heron,NR29 4AQ,52.713758167632900,1.689354020475250
Wader and Fish eagle,NR31 0AS,52.608771967018300,1.716402660440780
Old World vulture and Moluccan boobook,NR31 6BA,52.573741000000000,1.728283646855940
Kite and Pitohui,NR32 5QG,52.525540079789400,1.673632022872720
Gull and River dolphin,NR13 3PS,52.617157000000000,1.570339000000000
Skunk and Stilt,NR29 5PW,52.721975380095800,1.538552601328770
Night heron and Condor,NR29 4JX,52.698063738247500,1.685275107571210
Night heron and Perching duck,NR31 0BH,52.606038756603700,1.717796186727990
Songlark and Tahr,NR30 1BF,52.612025266166800,1.725071528738530
Macaw and Chicken,NR31 9BW,52.541273555899300,1.731877278949950
Old World vulture and Nukupuʻu,NR32 5AU,52.520381067354600,1.697162581001140
Jay and Nukupuʻu,NR30 4BN,52.624656545294100,1.734688603993900
Wallaby and Ibex,NR31 8PS,52.574069811458800,1.699202375398170
Masked owl and Bronzewing pigeon,NR29 4ST,52.700093518596700,1.628872318372220
Elephant and Magpie,NR30 4JZ,52.619990000000000,1.731542000000000
Hawaiian honeycreeper and Magpie,NR30 1PY,52.613231518229100,1.725898105181640
Towhee and Cloud rat,NR31 8HT,52.584513000000000,1.698950387112470
Duck and Jerboa,NR31 8DE,52.581632003907300,1.711623200177090
Old World vulture and Gull,NR31 8NY,52.576060776292700,1.693738000000000
Gull and Mole,NR31 6RP,52.581965291442200,1.728765628392390
Tree warbler and Siskin,NR13 3HZ,52.578993293832700,1.541380000000000
Diving bird and Thicketbird,NR30 4LD,52.620665590503100,1.731086000000000
Diving bird and Buzzard,NR30 5BN,52.644739000000000,1.724261000000000
Cloud rat and Civet,NR30 2AU,52.607716667466900,1.731354248038920
Goose and Triller,NR29 3AQ,52.670969898825800,1.614160481368980
Mole and Perching duck,NR29 3LN,52.674497718632200,1.668195804105490
Macaw and Mockingbird,NR30 5NH,52.659084138727700,1.721117609629200
Chicken and Cuscus,NR30 1DA,52.614757906223700,1.727697706278390
Herring gull and Herring gull,NR29 4NH,52.696536757245500,1.683473383764790
Eagle and Darwin's finches,NR31 6RR,52.582903041868900,1.728978209358440
Mouse and Meadowlark,NR31 6PF,52.576458948346600,1.727958260592060
Mink and Wader,NR30 4LF,52.619789000000000,1.730195000000000
New World blackbird and Minke whale,NR32 5NG,52.527522382662900,1.726683869014460
Marmoset and Buzzard,NR31 8RH,52.574195445755600,1.702784000000000
Crow and Tattler,NR30 2RB,52.605181653310400,1.735866287501660
Myna and Myna,NR31 9FF,52.577455813346600,1.657718444652610
