name,postcode,lat,lon
Condor and Kangaroo,N17 6TP,51.591490990285300,-0.079658743493746
Crow and Vole,N1 4BB,51.546631009673400,-0.077682933489559
Dolphin and Capuchin,E17 4PP,51.590582953281000,-0.018315000000000
Chickadee and Dorcopsis,E11 2RU,51.576542073425300,0.028501615984599
Perching duck and River dolphin,W8 4RT,51.508915452258700,-0.193605203262892
Marsh harrier and Night heron,W9 1NS,51.531083936502500,-0.187912360285082
Moluccan boobook and Puffleg,E3 3UL,51.528283000000000,-0.011461000000000
Grosbeak and Badger,N6 6QB,51.562873226663300,-0.149382196323334
Solitaire and Rabbit,EC1M 3JY,51.521204257922700,-0.106689441400928
Vole and Diving bird,E14 7GN,51.512652168464000,-0.033370067595429
Grackle and Stint,W1J 5DA,51.508647880105900,-0.145916927403080
Goose and American sparrow,NW1 4RL,51.534404000000000,-0.168863000000000
Booted eagles and Petrel,NW1 6PA,51.524805724493400,-0.165255188619847
Tahr and Jackal,SW1Y 4BE,51.507926817803900,-0.132775131410391
Ground sloth and Boto,EN2 7DF,51.652093693718000,-0.095112000000000
Elephant and Gull,E14 1QW,51.513196557764000,-0.028302340631128
Mockingbird and Peafowl,N22 6DF,51.595308799412200,-0.108618000000000
River dolphin and Goose,N1 1GD,51.538645000000000,-0.103543000000000
Towhee and Stilt,EC2A 2FA,51.521736000000000,-0.079440000000000
Peafowl and Goose,N1P 1DE,51.538645000000000,-0.103543000000000
Piping shrike and Grouse,W12 0SF,51.515340094466100,-0.237612029569591
Grouse and Thrasher,E15 1XE,51.541823568070500,-0.000428942240421
Nukupuʻu and Goose,SW1P 4ES,51.494358970403200,-0.130635677007122
Philippine hawk-owl and Tattler,W14 8QA,51.496110561517000,-0.206414712188472
Grackle and Grosbeak,W1D 4AE,51.514080242626200,-0.131240816471521
Old World quail and Black cockatoo,W11 4DG,51.510540752966800,-0.215777191988118
New World blackbird and Badger,W1T 4EY,51.521790080993000,-0.136532548186024
Nukupuʻu and Philippine hawk-owl,NW10 4QD,51.534291414573500,-0.239100622641973
Vulture and Kākāriki,E18 2NT,51.597161000000000,0.015594507923062
Rabbit and Recurvebill,EC3M 1AE,51.510577080279500,-0.085210517562481
Kestrel and Magpie,NW1W 8QQ,51.530784525000000,-0.135430053900000
Crow and Flameback,N17 9XS,51.598251067999200,-0.059837508529309
Stint and Darwin's finches,N16 5DX,51.574460355598800,-0.084128834821400
Chicken and Solitaire,SE11 4TE,51.493419008165600,-0.104570783295912
Elephant and Gull,NW7 2QG,51.603040499455600,-0.238088483121495
Booted eagles and Kestrel,W1D 2JA,51.515709823876800,-0.136449215317817
Rat and Grackle,SW1P 3JQ,51.496814834232300,-0.126184323851416
Grackle and Booted eagles,NW10 6AU,51.530505333722700,-0.235037000000000
Elephant and Tree warbler,W2 4LW,51.509969149185500,-0.192540351799452
Triller and Jay,NW1W 7FF,51.530784525000000,-0.135430053900000
Buzzard and Wallaby,W1U 2PA,51.517810210863300,-0.150978744756724
