name,postcode,lat,lon
Fox and Prion,CF36 3ES,51.480174087519400,-3.710630794376810
Stint and Dolphin,CF31 4DX,51.506615943004900,-3.607367737720700
Piping shrike and Jay,CF31 4LQ,51.528081949698900,-3.591429753865820
Mamo and Ibex,CF33 6AR,51.526072822495400,-3.698136910826880
Polecat and Jackal,CF31 9XY,51.505804424553000,-3.580408310724730
Kangaroo and Chickadee,CF35 6AZ,51.522267452296000,-3.558362150368670
Rat and Boto,CF33 4RP,51.503694000000000,-3.699235000000000
Stint and Grouse,CF36 5LB,51.483259352148500,-3.698821166693490
American sparrow and Philippine hawk-owl,CF35 6NZ,51.524656000000000,-3.567613000000000
Wallaby and Peafowl,CF31 4RP,51.509264822381100,-3.593814393956500
Siskin and Flameback,CF36 3EX,51.502268699854300,-3.714916243401470
Jerboa and Logrunners,CF32 9UT,51.539383248048500,-3.577591673229720
Puffleg and Guillemot,CF32 9NJ,51.542964219775100,-3.578104911292810
Wader and Hawk,CF32 0AB,51.531947775313200,-3.643006347994830
Petrel and Peafowl,CF36 5BH,51.482689109607800,-3.689121753667670
Stilt and Magpie,CF32 9NW,51.541976293610400,-3.586679851533010
Kestrel and Mouse,CF36 5LY,51.481812315586200,-3.697528821378130
Coati and Stint,CF36 3SY,51.490254000000000,-3.702663911752710
B and American sparrow,CF35 5BE,51.484324459833900,-3.561431918614170
Lemming and Tit-tyrant,CF31 9PQ,51.505220000000000,-3.571182000000000
Francolin and Lemming,CF31 1HW,51.511102130572600,-3.578977663772930
Quetzal and Partridge,CF33 6JF,51.532097308228800,-3.696919376673760
Parrotlet and Grosbeak,CF31 9YP,51.505804424553000,-3.580408310724730
Peafowl and Cuscus,CF31 2QD,51.510090008146100,-3.569301998832840
Perching duck and Kangaroo,CF33 6AF,51.527780667387900,-3.693832318674230
Pitohui and Chickadee,CF31 4LP,51.530497112330300,-3.586395950259180
Fox and Fish eagle,CF32 0AR,51.532163682300800,-3.650292000000000
Myna and Diving bird,CF31 1TR,51.506419329433700,-3.570484000000000
Pratincole and Hawaiian honeycreeper,SA13 2DS,51.571178858954000,-3.757913405261110
Stilt and Ice seal,CF32 9ST,51.530371444723400,-3.574254000000000
