name,id,postcode,lat,lon
Warbler and blue racer,2245340,NE20 9QX,55.052505000000000,-1.746770000000000
Herring gull and Hawaiian honeycreeper,731509,NE61 3JN,55.180600671306100,-1.713440753088560
giant tortoise and diamondback turtle,734001,NE5 1QR,55.001188270367700,-1.726616251779440
Dorcopsis and Marsh harrier,751581,NE20 9JN,55.026069559871600,-1.774172113573890
Minke whale and Marmoset,751734,NE20 0AE,55.069654343766800,-1.761148957211430
rock python and Black cockatoo,2644134,NE20 2BP,55.051088000000000,-1.748376000000000
anole and Condor,752398,NE19 2SA,55.155452615797600,-2.003344597284160
Rat and tree snake,751881,NE20 0SS,55.068441435399800,-1.933826961454740
krait and Quetzal,752698,NE19 2AA,55.117728000000000,-1.946116000000000
moloch and Peafowl,734313,NE48 4DL,55.119166340618700,-2.066589000000000
snapping turtle and Gull,751843,NE20 0JW,55.098514645699800,-1.882064353220490
diamond snake and cayman,751333,NE20 9UX,55.055811766649400,-1.741569840665240
Tit-tyrant and Solitaire,752576,NE18 0QJ,55.038643662343000,-1.895383602331550
Quetzal and snapping turtle,752407,NE19 2ZS,55.051090266261800,-1.748346300776370
constrictor and snapping turtle,751560,NE20 9HJ,55.043987000000000,-1.759236000000000
agama and Parrotlet,751640,NE20 9LU,55.033284076583200,-1.773443201959870
Civet and terrapin,751833,NE20 0JF,55.070194932081900,-1.852911017851740
Solitaire and racer,731211,NE61 3XA,55.126871045976600,-1.797472000000000
anole and harlequin snake,751679,NE20 9QA,55.051678797800800,-1.746151278196590
Francolin and Bunting,752343,NE19 2HQ,55.041680759558900,-2.000345517340240
Jackal and Triller,731197,NE61 3TT,55.138813000000000,-1.839106000000000
Black jay and diamondback,751558,NE20 9HG,55.047020000000000,-1.752488000000000
Egret and Hawk,754239,NE15 0HB,55.008495144421300,-1.792236000000000
Philippine hawk-owl and perentie,752348,NE19 2HX,55.024936524454500,-1.972205441419410
Herring gull and sand lizard,751893,NE20 0TG,55.042651580571600,-1.953805920252580
diamondback and Mole,751818,NE20 9TY,55.045837863017100,-1.713729814998340
sand lizard and mud turtle,730931,NE61 4NN,55.198117405431500,-1.818193539419340
Minke whale and dugite,751861,NE20 0RS,55.047017000000000,-1.946711000000000
Booted eagles and Linsang,1795155,NE20 2BB,55.051093772500000,-1.748346483900000
alligator and blue tongue,731196,NE61 3TS,55.150592000000000,-1.837348000000000
harlequin snake and flying lizard,751750,NE20 0AZ,55.094378770393000,-1.792684597008450
racer and crocodile,754617,NE15 0AA,55.020764236703400,-1.772293778852580
Tree warbler and snake,731143,NE61 3QS,55.182513705839300,-1.792981658436960
New World blackbird and gopher snake,751556,NE20 9HE,55.047766000000000,-1.748445000000000
wall lizard and Coati,731294,NE61 4DT,55.171828584917100,-1.940313000000000
glass snake and Flameback,751836,NE20 0JJ,55.083238053212400,-1.891382695100340
Tree warbler and diamond snake,751648,NE20 9NE,55.026085445256800,-1.777926203454780
kabaragoya and B,751532,NE20 9DX,55.035424020259100,-1.769316230533370
cobra and Argus,730933,NE61 4NR,55.223231500181200,-1.817655000000000
Grosbeak and Kākāriki,751676,NE20 9PX,55.050165815125200,-1.744564353884370
Wallaby and Gull,751711,NE20 9RW,55.030238005295900,-1.754984760503590
Kite and Gila monster,731280,NE61 4BB,55.165313030404100,-1.960916968062500
Gila monster and Francolin,733994,NE5 1QE,55.003681354437500,-1.724363693498030
diamond python and B,751741,NE20 0AP,55.123264623500000,-1.756376250656920
anaconda and crocodile,752023,NE20 9DJ,55.039995157843500,-1.754095945885220
deaf adder and Treepie,2655452,NE20 0BU,55.030709000000000,-1.797124000000000
jew lizard and Diving bird,728471,NE65 8QW,55.216588000000000,-1.772247000000000
Guillemot and chuckwalla,752369,NE19 2PE,55.136895208259100,-1.980677127908010
Snipe and viper,751564,NE20 9HQ,55.046368966108500,-1.750973826137430
bearded dragon and Vulture,734299,NE48 4BE,55.086270297935900,-2.122853194738880
Parakeet and Guillemot,731142,NE61 3QR,55.174598019922600,-1.773255685746580
Thicketbird and anole,751892,NE20 0TF,55.040621000000000,-1.952697000000000
