id,postcode,lat,lon
1661399,NW5 9AA,51.5509,-0.1434
1661400,NW5 9AB,51.5509,-0.1434
1661401,NW5 9AD,51.5509,-0.1434
1661402,NW5 9AE,51.5509,-0.1434
1661403,NW5 9AF,51.5509,-0.1434
1661404,NW5 9AG,51.5509,-0.1434
1661405,NW5 9AH,51.5509,-0.1434
1661406,NW5 9AJ,51.5509,-0.1434
1661407,NW5 9AL,51.5508,-0.1467
1661408,NW5 9AN,51.5509,-0.1434
1661409,NW5 9AP,51.5509,-0.1434
1661410,NW5 9AQ,51.5509,-0.1434
1661411,NW5 9AR,51.5509,-0.1434
1661412,NW5 9AS,51.5509,-0.1434
1661413,NW5 9AT,51.5509,-0.1434
1661414,NW5 9AU,51.5509,-0.1434
1661415,NW5 9AW,51.5509,-0.1434
1661416,NW5 9AX,51.5509,-0.1434
1661417,NW5 9AY,51.5509,-0.1434
1661418,NW5 9AZ,51.5509,-0.1434
1661419,NW5 9BA,51.5509,-0.1434
1661420,NW5 9BB,51.5509,-0.1434
1661421,NW5 9BD,51.5509,-0.1434
1661422,NW5 9BE,51.5509,-0.1434
1661423,NW5 9BF,51.5509,-0.1434
1661424,NW5 9BG,51.5509,-0.1434
1661425,NW5 9BH,51.5509,-0.1434
1661426,NW5 9BJ,51.5509,-0.1434
1661427,NW5 9BL,51.5509,-0.1434
1661428,NW5 9BN,51.5509,-0.1434
1661429,NW5 9BP,51.5509,-0.1434
1661430,NW5 9BQ,51.5509,-0.1434
1661431,NW5 9BR,51.5509,-0.1434
1661432,NW5 9BS,51.5509,-0.1434
1661433,NW5 9BT,51.5509,-0.1434
1661434,NW5 9BU,51.5509,-0.1434
1661435,NW5 9BW,51.5509,-0.1434
1661436,NW5 9BX,51.5509,-0.1434
1661437,NW5 9BY,51.5509,-0.1434
1661438,NW5 9BZ,51.5509,-0.1434
1661439,NW5 9DA,51.5509,-0.1434
1661440,NW5 9DB,51.5509,-0.1434
1661441,NW5 9DD,51.5509,-0.1434
1661442,NW5 9DE,51.5509,-0.1434
1661443,NW5 9DF,51.5509,-0.1434
1661444,NW5 9DG,51.5508,-0.1467
1661445,NW5 9DH,51.5509,-0.1434
1661446,NW5 9DJ,51.5509,-0.1434
1661447,NW5 9DL,51.5509,-0.1434
