name,id,postcode,lat,lon
tuatara and dugite,990895,KA27 8BX,55.574792302046300,-5.149228375392560
anaconda and diamond python,990591,KA27 8QL,55.484129493690100,-5.094474868030110
puff adder and hawksbill,990609,KA27 8RP,55.451040000000000,-5.116685000000000
tree snake and soft-shelled turtle,990541,KA27 8LF,55.543119153618600,-5.115521534804970
snapping turtle and tuatara,990593,KA27 8QP,55.479275204492300,-5.090548272616190
Siskin and Vulture,990890,KA27 8BQ,55.573701383313500,-5.135233000000000
loggerhead and Fish eagle,990914,KA27 8DW,55.580498000000000,-5.158113000000000
Rabbit and Ground sloth,990573,KA27 8NY,55.471840000000000,-5.250800000000000
Nukupuʻu and habu,990571,KA27 8NW,55.528809466352400,-5.133028553918360
Pratincole and Thicketbird,990894,KA27 8BW,55.573036716515800,-5.143026287353300
