name,id,postcode,lat,lon
fer-de-lance and tiger snake,1700033,BT44 9LP,54.993593000000000,-6.328796000000000
Tree warbler and pit viper,1716864,BT44 9QH,54.940053000000000,-6.280817000000000
amethystine python and diamondback terrapin,1716143,BT43 6TY,54.930867000000000,-6.288776000000000
sand lizard and Songlark,1716848,BT44 9PH,54.999102000000000,-6.329037000000000
anole and River dolphin,1735865,BT53 8YL,55.107977000000000,-6.327769000000000
elapid and Recurvebill,1735797,BT53 8SR,55.131503000000000,-6.328304000000000
kabaragoya and box turtle,1716390,BT44 0HY,54.982707000000000,-5.991957000000000
cycling lizard and Francolin,1716088,BT43 6QS,54.927492000000000,-6.278140000000000
sand lizard and Goose,1716400,BT44 0JR,54.998003000000000,-5.987864000000000
Buzzard and Herring gull,1735782,BT53 8RR,55.135415000000000,-6.352528000000000
king snake and Duck,1696382,BT42 4NB,54.931028000000000,-6.048501000000000
diamond python and flying lizard,1735781,BT53 8RQ,55.131149000000000,-6.326253000000000
chameleon and gecko,1716500,BT44 0TJ,55.072636000000000,-6.059617000000000
Eagle and Gila monster,1735868,BT53 8YQ,55.094626000000000,-6.295868000000000
Old World quail and goanna,1706315,BT53 8JH,55.099741000000000,-6.370525000000000
Tit-tyrant and Petrel,1716803,BT44 9JS,55.060869000000000,-6.274078000000000
milk snake and amethystine python,1735701,BT53 8JX,55.065034000000000,-6.329218000000000
massasauga and python,1716847,BT44 9PF,55.000312000000000,-6.308622000000000
Herring gull and White ibis,1716336,BT44 0BU,54.932048000000000,-5.996028000000000
iguana and Flameback,1716796,BT44 9JF,55.030811000000000,-6.293982000000000
Parakeet and coral snake,1716726,BT44 9BD,55.037844000000000,-6.357850000000000
tokay and leathery turtle,1716867,BT44 9QN,54.946529000000000,-6.296244000000000
puff adder and Maya,1696555,BT44 9BH,55.027421000000000,-6.346202000000000
B and Guillemot,1716407,BT44 0LB,54.960280000000000,-6.009877000000000
Crow and Kangaroo,1716458,BT44 0QS,55.061024000000000,-6.059414000000000
Quetzal and River dolphin,1735737,BT53 8NZ,55.061284000000000,-6.353995000000000
Meadowlark and thorny devil,1716786,BT44 9HP,54.957686000000000,-6.380246000000000
Rabbit and Francolin,1735862,BT53 8YG,55.086860000000000,-6.289403000000000
whip snake and tortoise,1735777,BT53 8RJ,55.132725000000000,-6.320668000000000
Asiatic leopard and flying lizard,1716795,BT44 9JE,55.031933000000000,-6.290087000000000
