name,id,postcode,lat,lon
milk snake and Prion,1938420,BT93 8BG,54.551523000000000,-7.831619000000000
water snake and bull snake,1938357,BT93 6DZ,54.409909000000000,-7.807067000000000
whip snake and sand viper,1747822,BT93 3AQ,54.461501000000000,-8.019390000000000
Kākāriki and Treepie,1748033,BT93 6EH,54.417815000000000,-7.814025000000000
Dolphin and racer,1748081,BT93 6JA,54.419719000000000,-7.819301000000000
milk snake and carpet snake,1748166,BT93 8AX,54.555504000000000,-7.821342000000000
water snake and sea snake,1938417,BT93 8AZ,54.547374000000000,-7.814067000000000
death adder and Pheasant,1938196,BT93 2EB,54.515433000000000,-7.912382000000000
Goose and Capuchin,1938191,BT93 2DN,54.532774000000000,-7.874886000000000
tuatara and Tree warbler,1938294,BT93 4DP,54.414768000000000,-8.028995000000000
constrictor and Petrel,1747827,BT93 3BJ,54.456557000000000,-8.035438000000000
gaboon viper and kabaragoya,1747909,BT93 4ET,54.414225000000000,-8.088989000000000
Snipe and Ibex,1747887,BT93 4AS,54.439632000000000,-8.036642000000000
Marmoset and Kākāriki,1747858,BT93 3FJ,54.481330000000000,-8.090661000000000
Parrotbill and sand viper,1938189,BT93 2DE,54.502278000000000,-7.998756000000000
Fox and racer,1748036,BT93 6ER,54.420836000000000,-7.832757000000000
boa constrictor and blue racer,1703691,BT93 4EQ,54.413787000000000,-8.088338000000000
soft-shelled turtle and Siskin,1703736,BT93 4AE,54.419778000000000,-8.088937000000000
loggerhead and Parakeet,2579748,BT93 6FZ,54.418498000000000,-7.819020000000000
Grosbeak and Snipe,1748173,BT93 8BN,54.560387000000000,-7.806356000000000
Tattler and Parakeet,1747823,BT93 3AU,54.449743000000000,-8.066356000000000
water snake and Condor,1938345,BT93 6BD,54.411637000000000,-7.767847000000000
