name,id,postcode,lat,lon
Greenbul and Gull,1421364,CO10 2PW,52.040015409803600,0.737422721953471
River dolphin and Towhee,2639787,CO9 9BF,51.944603000000000,0.636511000000000
terrapin and goanna,1421280,CO10 2EB,52.038591708516500,0.732667000000000
tuatara and bicycle lizard,1410193,CO9 2PB,51.983951209188600,0.692622763708435
Francolin and Duck,1421995,CO10 0HU,52.028739647368900,0.743921405573688
taipan and Argus,1421940,CO10 0DS,52.033704909836000,0.748251000000000
glass snake and Macaw,1489881,CB21 4RH,52.074744672490300,0.367708378507646
Ground sloth and Tahr,1410604,CO9 1DZ,51.941150689760100,0.633513524941551
diamondback and diamondback,1421818,CO10 0YJ,52.028325146866300,0.758198384821726
Mamo and rat snake,1482898,CB9 0LY,52.081268623970200,0.461831108630073
Dorcopsis and sand lizard,1409834,CO9 2TY,51.942022047552800,0.645583714190374
Marmoset and Dolphin,1421512,CO10 2YF,52.044505000000000,0.755884000000000
cobra de capello and Warbler,1489899,CB21 4SN,52.065086612250000,0.381101944008889
Greenbul and Parrotbill,1421601,CO10 1SW,52.050889535900200,0.732325869655823
kabaragoya and king snake,1420581,CO10 9ET,52.074588618829200,0.720959455733383
ringhals and taipan,1410180,CO9 2NJ,51.962015760643000,0.691889762631963
cobra de capello and copperhead,1409776,CO9 4JW,52.018369293168400,0.570635429357645
flying lizard and Black jay,1425645,CM7 4AZ,51.966513000000000,0.489748364896396
Tahr and deaf adder,1412491,CO6 2QE,51.943413022830900,0.740411142725789
snapping turtle and anole,1410551,CO9 1AF,51.939196751385200,0.627186168600095
diamond python and Argus,1425687,CM7 4EN,51.959595142745000,0.511752289016107
diamondback turtle and python,1421705,CO10 1WT,52.044772000000000,0.754851000000000
Fox and Piping shrike,1420743,CO10 8ER,52.110038206867900,0.535522570107927
Marsh harrier and Stint,1482264,CB9 9EY,52.088260345912900,0.419064192285327
boa and bandy-bandy,1425447,CM7 4TE,51.953248538274000,0.438087974288554
Zebra and Parakeet,1482348,CB9 9LS,52.080795182633700,0.429183819951441
monitor and Polecat,1011628,IP29 4EH,52.143217673689000,0.676030342687053
galliwasp and lizard,1410696,CO9 1GB,51.943471306563600,0.630681004564517
Herring gull and frilled lizard,1420427,CO10 8UD,52.057445363113300,0.502038431892348
hognose snake and Ice seal,1420538,CO10 9BN,52.122074233645800,0.753378855301835
fer-de-lance and Rabbit,1409932,CO9 3DE,51.992129183877900,0.597217110311289
Macaw and turtle,1420732,CO10 8EB,52.107554367000700,0.537780000000000
amethystine python and box turtle,1425688,CM7 4EP,51.965031694135200,0.514050788570030
Ice seal and Argus,1425446,CM7 4TD,51.953013000000000,0.437362000000000
worm lizard and grass snake,1425649,CM7 4BE,51.965621027643600,0.495230790460117
Kākāriki and Duck,1421306,CO10 7EA,52.013677727103800,0.707335477345593
hawksbill and Black jay,1420878,CO10 8PL,52.079244425892400,0.588991044173376
glass snake and Perching duck,1410114,CO9 3RG,51.969862477280400,0.596817106907509
Peafowl and Darwin's finches,1409887,CO9 4RS,52.041778000000000,0.530474775441001
snake and Hawk,1410095,CO9 3QB,51.981816000000000,0.590270000000000
Vulture and habu,1412331,CO6 2EY,51.941678817619700,0.691253588136710
Lemming and bushmaster,1421797,CO10 0XB,52.068934674815100,0.761037037865164
blue tongue and deaf adder,1421018,CO10 7RX,52.096282153168600,0.666575668429243
garter snake and Maya,1425351,CM7 4NF,51.970584406922400,0.452904554251212
Philippine hawk-owl and slowworm,2639782,CO9 2FS,51.939100000000000,0.650869000000000
American sparrow and agamid,1482952,CB9 7AQ,52.049358109797300,0.409435957661853
Hawaiian honeycreeper and cayman,1421295,CO10 7DG,52.051479000000000,0.609629000000000
Marmoset and Jay,1482698,CB9 7QP,52.090142000000000,0.509299000000000
milk snake and tokay,1420999,CO10 7QY,52.101835819004200,0.672704503488895
Francolin and Hawk,1420826,CO10 7FF,52.070477371896700,0.677061824833267
Perching duck and giant tortoise,1420657,CO10 8DP,52.102013000000000,0.524874000000000
