name,id,postcode,lat,lon
Egret and ringhals,578086,PE21 6HX,52.975707266002100,-0.023574847369748
tortoise and Buzzard,577096,PE22 0PR,52.994979378579200,0.033528000000000
Kākāriki and bull snake,877941,LN4 4XR,53.054628797913000,-0.159301817056349
tuatara and Towhee,577915,PE21 8QA,52.976636078145200,-0.025364515788526
Buzzard and caiman,703529,NG34 9JF,52.980420000000000,-0.284721000000000
River dolphin and Stint,703671,NG34 9SE,52.981177085403300,-0.295564868484188
Argus and Thicketbird,577718,PE21 9LY,52.991572642020100,-0.030970916176569
American sparrow and Argus,878306,LN4 4RU,53.090862000000000,-0.143195000000000
Ibex and perentie,577066,PE22 8JJ,53.085158000000000,0.061961875978702
Ground sloth and Treepie,577441,PE21 8RU,52.977984451033000,-0.028495000000000
garter snake and harlequin snake,577785,PE21 8JT,52.984418937045300,-0.077835700793652
diamond python and garter snake,577042,PE22 8EW,53.123044219752200,0.015595372049341
Treepie and New World blackbird,577311,PE22 7HX,53.087219428468900,-0.046005212342356
chuckwalla and chameleon,577222,PE22 7DB,53.024582236675100,-0.103051000000000
Minke whale and New World blackbird,878314,LN4 4SE,53.108136000000000,-0.159587000000000
Chickadee and blind snake,878379,LN4 3RH,53.112353759967400,-0.272541997140959
chameleon and rat snake,879214,LN3 5TB,53.186401839775400,-0.300443911670868
Buzzard and fer-de-lance,578083,PE21 6HS,52.976030896979400,-0.021951464115896
moloch and goanna,577687,PE21 9JD,52.990501999720800,-0.032421000000000
Towhee and Thicketbird,577559,PE21 9AS,52.979285671759400,-0.009573412028204
rattlesnake and Grackle,578270,PE21 0JP,52.977790850600900,-0.010506042235449
tiger snake and Buzzard,578266,PE21 0JH,52.979050156267100,-0.014306154683556
tuatara and turtle,576959,PE22 7RE,53.139574245060800,-0.110834440404525
Ibex and Perching duck,882597,LN10 6YA,53.151799577693600,-0.203692068884556
Tit-tyrant and diamond snake,577228,PE21 9NU,52.983265000000000,-0.013070000000000
Badger and soft-shelled turtle,576585,PE23 4BL,53.146416785732800,0.020532873936534
Gull and Thicketbird,576601,PE23 4DR,53.183455000000000,0.062189000000000
Chickadee and whip snake,578571,PE20 3SU,53.003869258484400,-0.133368257079207
giant tortoise and alligator,577593,PE21 9DZ,52.985798555184600,-0.012477043850232
python and puff adder,882573,LN10 6UY,53.157217052014900,-0.194536669373783
Jerboa and flying lizard,578064,PE21 6DY,52.979396259837900,-0.024285323782047
Guillemot and cycling lizard,578268,PE21 0JL,52.978137902444200,-0.012441385277634
glass snake and Dolphin,576578,PE23 4AZ,53.152032848467300,0.060578528780752
puff adder and asp,703670,NG34 9SD,52.982055820460200,-0.303574127153220
Tahr and hawksbill,577410,PE22 0HQ,52.981778103244000,0.071030000000000
anaconda and New World blackbird,577037,PE22 8EQ,53.105710167918200,0.008166508605217
Scimitar babbler and Parrotlet,878430,LN4 3SN,53.096538000000000,-0.314980000000000
box turtle and milk snake,877938,LN4 4XN,53.044132255971700,-0.147412092392704
Komodo dragon and Masked owl,882452,LN10 6PB,53.149740971767900,-0.229514163179880
Gull and Parrotlet,703621,NG34 9RE,52.981906944121300,-0.297561992595804
snake and diamondback terrapin,882553,LN10 6TW,53.149170905351500,-0.217215532592761
jew lizard and Grosbeak,882521,LN10 6TE,53.151120498736300,-0.207097000000000
sea snake and python,576560,PE22 9RX,53.042439637626900,0.047411222063848
bearded lizard and Quetzal,878403,LN4 4TU,53.101427958736200,-0.171256009844059
Pitohui and massasauga,578289,PE21 0LQ,52.976063687739500,-0.011523748161383
