name,id,postcode,lat,lon
Argus and Asiatic leopard,1114216,GL7 6FP,51.648524808116000,-1.969484839715740
Diving bird and amethystine python,2631730,SN6 6FP,51.642282000000000,-1.860704000000000
Wader and mud turtle,608705,OX18 1DZ,51.770319337839200,-1.600551101067370
Kangaroo and blind snake,1114135,GL7 5AF,51.744847715443800,-1.792253406496350
monitor and slowworm,1113656,GL7 9BZ,51.701668957397800,-1.960058314474200
grass snake and Viscacha,1115197,GL7 1TY,51.702219549742600,-1.966974628683260
sand viper and Skunk,607752,OX18 4DY,51.806687000000000,-1.594689000000000
elapid and perentie,327424,SN16 9QP,51.625342359948900,-1.959503753945620
Hawaiian honeycreeper and Piping shrike,1114349,GL7 3RZ,51.696903152794600,-1.695532963137200
diamond python and Bronzewing pigeon,1800687,OX18 9DL,51.757629015200000,-1.593056956800000
White ibis and rock snake,1778191,GL54 3AW,51.828299825248600,-1.833138751935340
gavial and Buzzard,2656412,OX18 1NE,51.769907000000000,-1.580802000000000
Nukupuʻu and sand lizard,1114750,GL7 1XY,51.709602312262200,-1.970905853779390
Snipe and coral snake,1113952,GL7 7BQ,51.739821857655400,-1.972566572561280
gopher snake and Puffleg,608685,OX18 1BE,51.766141674635100,-1.598849054411340
Fish eagle and tiger snake,321964,SN6 7HP,51.637391906910000,-1.717851453052140
Marmoset and Booted eagles,1114781,GL7 3LL,51.723201830938400,-1.641154478804460
Old World warbler and Shearwater,1115208,GL7 1UN,51.702518437146900,-1.976047340551610
tuatara and Bunting,1114002,GL7 7HF,51.780893719425400,-1.975513000000000
Crow and bearded lizard,1115298,GL7 1AP,51.715262375511900,-1.956673874632010
Marmoset and black snake,322517,SN6 6DG,51.644897376663800,-1.855143000000000
galliwasp and Lemming,1113946,GL7 7BE,51.737339467957400,-1.969121464665310
Herring gull and Grouse,608192,OX18 3XX,51.759338989654800,-1.594649645411790
Thrasher and slowworm,1115212,GL7 1US,51.713875000000000,-1.974218000000000
Mole and Rabbit,608191,OX18 3XW,51.753815117527000,-1.591091840982820
anole and harlequin snake,1114479,GL7 4DG,51.692137000000000,-1.783785000000000
crocodile and Diving bird,322286,SN6 7AE,51.628670914067700,-1.710812000000000
perentie and Quetzal,1778418,GL7 7AU,51.739389000000000,-1.962878000000000
amphisbaena and Macaw,608821,OX18 1FS,51.770529476658100,-1.591056855998800
Booted eagles and Siskin,1117557,GL54 3HG,51.830910792610500,-1.838744854151360
frill-necked lizard and black snake,1114899,GL7 2HA,51.724050610503700,-1.969130440582520
Rat and cayman,1114731,GL7 1WZ,51.706870693199700,-1.978896005786800
blind snake and Logrunners,608250,OX18 2RA,51.715237134539700,-1.591975179911140
B and Coati,322140,SN6 6EL,51.641822422556200,-1.862883865211040
Herring gull and Piping shrike,607847,OX18 4LN,51.807671590651300,-1.637699834785410
bicycle lizard and Bunting,1114982,GL7 2JZ,51.728116489692600,-1.977568690109000
Puffleg and horned viper,2658449,SN7 7QY,51.647036000000000,-1.597848000000000
snapping turtle and Kākāriki,1115105,GL7 1RW,51.711768308867400,-1.967561137422080
racer and king cobra,608201,OX18 3YH,51.786739000000000,-1.598145000000000
leguaan and Fulmarine petrel,1114421,GL7 5RA,51.673127561344700,-1.860909611126120
dukite and loggerhead,1114055,GL7 5TL,51.670692000000000,-1.905614000000000
Perching duck and Eagle,1114978,GL7 2JT,51.733322587790400,-1.978912803343180
skink and hawksbill,1114265,GL7 5EA,51.729894002327400,-1.901827542200740
Condor and Tattler,1114215,GL7 6FN,51.643913000000000,-1.968765000000000
Gull and Wader,608713,OX18 1EJ,51.769928162588400,-1.601858832275130
Partridge and Grackle,1115322,GL7 1BX,51.714991533801500,-1.953750311128280
Rabbit and Polecat,608403,OX18 3HA,51.758114636790000,-1.594342000000000
gopher snake and habu,1117566,GL54 3HT,51.829079045778800,-1.834006316124620
sidewinder and Ground sloth,322200,SN6 6LJ,51.676049252322600,-1.814897199320660
Grosbeak and cobra de capello,1114029,GL7 5SD,51.718120352957200,-1.896830018930140
Dolphin and hognose snake,2599885,GL7 9HG,51.701774000000000,-1.960064000000000
Partridge and frill-necked lizard,1114487,GL7 4DS,51.708329846778400,-1.761247266984280
